"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.5","...","1012.1","2010-12-01 08:42","1008.2","2010-12-01 15:07","20.8","25.9","2010-12-01 10:52","16.4","2010-12-01 06:56","...","78","54","2010-12-01 10:53","1.7","7","9.8","357","2010-12-01 13:13","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"02","1012.5","...","1015.2","2010-12-02 23:29","1010.5","2010-12-02 02:31","20.2","23.0","2010-12-02 13:41","18.4","2010-12-02 01:32","...","81","69","2010-12-02 23:52","1.7","3","8.6","2","2010-12-02 14:57","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"03","1014.4","...","1015.7","2010-12-03 09:20","1012.9","2010-12-03 14:47","19.8","23.9","2010-12-03 11:17","17.4","2010-12-03 23:59","...","58","42","2010-12-03 11:03","3.8","35","14.6","35","2010-12-03 10:53","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"04","1012.9","...","1014.8","2010-12-04 08:48","1011.4","2010-12-04 16:30","19.5","24.4","2010-12-04 10:58","14.6","2010-12-04 02:40","...","75","53","2010-12-04 10:02","0.8","1","6.4","3","2010-12-04 14:17","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"05","1010.9","...","1013.5","2010-12-05 09:18","1008.9","2010-12-05 17:05","20.0","23.9","2010-12-05 10:45","16.2","2010-12-05 02:20","...","85","68","2010-12-05 10:44","0.9","3","8.1","3","2010-12-05 14:21","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"06","1011.8","...","1013.5","2010-12-06 09:09","1009.9","2010-12-06 14:58","20.6","25.2","2010-12-06 12:16","17.9","2010-12-06 23:54","...","68","41","2010-12-06 11:27","3.3","29","12.1","32","2010-12-06 22:06","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"07","1014.7","...","1017.2","2010-12-07 10:27","1012.6","2010-12-07 00:48","15.6","18.9","2010-12-07 12:20","12.2","2010-12-07 23:57","...","62","50","2010-12-07 12:22","3.5","40","13.4","27","2010-12-07 07:09","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"08","1013.1","...","1014.8","2010-12-08 08:36","1010.7","2010-12-08 14:37","13.5","18.4","2010-12-08 11:10","10.2","2010-12-08 05:50","...","59","36","2010-12-08 11:11","1.7","36","8.9","347","2010-12-08 12:59","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"09","1012.2","...","1014.6","2010-12-09 09:14","1009.9","2010-12-09 16:44","14.5","22.0","2010-12-09 12:42","9.1","2010-12-09 05:05","...","51","24","2010-12-09 12:43","1.1","30","9.8","351","2010-12-09 14:35","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"10","1011.0","...","1013.6","2010-12-10 09:04","1008.9","2010-12-10 15:30","15.5","20.9","2010-12-10 11:56","9.4","2010-12-10 05:05","...","69","48","2010-12-10 11:47","0.6","9","4.2","320","2010-12-10 13:45","0.0","...","...","","...","","/","...","...","...","...","...","","..."
