"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1008.9","...","1011.3","2018-03-01 09:35","1006.7","2018-03-01 15:49","19.4","24.1","2018-03-01 12:58","14.3","2018-03-01 06:20","...","86","71","2018-03-01 11:15","0.9","349","7.5","7","2018-03-01 14:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1009.0","...","1011.5","2018-03-02 09:04","1007.4","2018-03-02 15:06","18.8","20.9","2018-03-02 14:16","17.6","2018-03-02 20:41","...","90","78","2018-03-02 14:16","1.1","25","4.8","354","2018-03-02 11:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1007.7","...","1009.8","2018-03-03 09:55","1005.3","2018-03-03 14:37","20.0","24.0","2018-03-03 14:09","17.0","2018-03-03 08:21","...","90","75","2018-03-03 12:39","0.9","286","7.0","296","2018-03-03 13:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1008.3","...","1010.1","2018-03-04 09:47","1004.3","2018-03-04 21:58","22.6","26.6","2018-03-04 22:30","19.5","2018-03-04 06:14","...","87","64","2018-03-04 22:31","0.9","33","9.0","6","2018-03-04 22:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1009.9","...","1014.5","2018-03-05 23:59","1007.3","2018-03-05 03:54","22.1","30.4","2018-03-05 12:14","15.7","2018-03-05 23:50","...","87","65","2018-03-05 12:05","2.6","33","12.5","7","2018-03-05 17:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1015.1","...","1017.3","2018-03-06 09:51","1013.7","2018-03-06 02:38","17.0","18.8","2018-03-06 13:09","15.2","2018-03-06 04:01","...","80","74","2018-03-06 10:35","4.1","33","12.0","44","2018-03-06 01:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1013.3","...","1015.7","2018-03-07 00:50","1010.2","2018-03-07 14:46","17.9","22.5","2018-03-07 13:51","15.5","2018-03-07 21:41","...","83","69","2018-03-07 13:16","2.4","3","9.7","3","2018-03-07 14:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1016.3","...","1019.6","2018-03-08 20:59","1016.7","2018-03-08 16:38","13.0","12.0","2018-03-08 16:48","10.6","2018-03-08 20:40","...","88","78","2018-03-08 23:46","3.2","48","10.6","42","2018-03-08 23:42","13.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1017.6","...","1018.8","2018-03-09 08:42","1016.3","2018-03-09 13:57","13.2","16.3","2018-03-09 12:11","11.0","2018-03-09 06:11","...","62","47","2018-03-09 13:22","4.7","35","14.1","47","2018-03-09 08:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1017.2","...","1018.8","2018-03-10 08:43","1015.4","2018-03-10 14:29","15.7","21.9","2018-03-10 13:02","10.7","2018-03-10 23:40","...","60","40","2018-03-10 12:57","2.7","15","9.7","39","2018-03-10 14:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1016.7","...","1018.7","2018-03-11 08:42","1015.4","2018-03-11 14:59","15.8","23.1","2018-03-11 13:27","8.7","2018-03-11 06:00","...","68","34","2018-03-11 14:07","0.8","125","6.5","15","2018-03-11 15:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1014.6","...","1016.6","2018-03-12 09:06","1012.8","2018-03-12 15:58","16.9","21.7","2018-03-12 14:42","11.3","2018-03-12 04:40","...","76","52","2018-03-12 09:52","0.9","341","6.4","3","2018-03-12 13:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1013.0","...","1015.1","2018-03-13 08:33","1011.5","2018-03-13 17:04","17.6","22.3","2018-03-13 11:56","12.4","2018-03-13 05:00","...","84","60","2018-03-13 10:12","0.7","1","5.5","349","2018-03-13 13:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1011.4","...","1013.5","2018-03-14 08:51","1009.5","2018-03-14 20:13","19.9","25.4","2018-03-14 13:02","15.7","2018-03-14 05:21","...","84","63","2018-03-14 12:53","0.7","5","5.3","339","2018-03-14 14:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
