"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1007.7","...","1009.2","2013-10-01 09:15","1006.1","2013-10-01 15:43","26.6","30.0","2013-10-01 11:31","24.3","2013-10-01 23:56","...","80","67","2013-10-01 13:19","3.1","24","10.5","2","2013-10-01 11:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1008.3","...","1010.3","2013-10-02 20:05","1007.0","2013-10-02 14:36","25.8","30.0","2013-10-02 12:09","23.1","2013-10-02 22:46","...","70","53","2013-10-02 15:31","3.1","26","12.1","28","2013-10-02 17:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1008.3","...","1009.5","2013-10-03 20:41","1007.0","2013-10-03 13:51","24.2","27.0","2013-10-03 13:57","22.2","2013-10-03 23:54","...","66","57","2013-10-03 14:13","3.1","51","14.8","35","2013-10-03 10:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1007.0","...","1009.2","2013-10-04 10:26","1005.3","2013-10-04 14:19","24.1","27.6","2013-10-04 13:25","22.0","2013-10-04 00:25","...","73","59","2013-10-04 13:15","3.2","33","13.0","39","2013-10-04 15:30","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"05","1004.2","...","1005.9","2013-10-05 00:11","1002.6","2013-10-05 23:48","24.0","25.6","2013-10-05 16:27","22.4","2013-10-05 03:51","...","90","82","2013-10-05 18:43","3.4","21","13.0","29","2013-10-05 23:48","24.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","999.2","...","1002.8","2013-10-07 00:00","996.6","2013-10-06 23:59","25.0","26.6","2013-10-06 15:35","23.4","2013-10-06 00:44","...","89","80","2013-10-06 20:56","3.1","8","13.0","353","2013-10-06 02:18","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"07","998.9","...","1001.5","2013-10-07 20:37","995.6","2013-10-07 03:02","26.7","31.8","2013-10-07 10:26","23.1","2013-10-07 06:01","...","78","55","2013-10-07 10:04","1.0","158","5.8","301","2013-10-07 12:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1003.7","...","1006.0","2013-10-08 23:09","1001.2","2013-10-08 02:57","26.5","29.2","2013-10-08 15:10","24.3","2013-10-08 02:58","...","86","66","2013-10-08 15:57","1.1","330","6.3","310","2013-10-08 12:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1007.6","...","1009.1","2013-10-09 20:07","1005.4","2013-10-09 00:52","26.2","29.3","2013-10-09 12:03","24.8","2013-10-09 02:13","...","84","72","2013-10-09 13:35","2.1","24","8.0","33","2013-10-09 12:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1008.0","...","1010.1","2013-10-10 08:31","1006.5","2013-10-10 14:30","26.0","30.7","2013-10-10 10:56","23.4","2013-10-10 23:59","...","85","68","2013-10-10 10:57","1.8","36","9.3","353","2013-10-10 15:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1006.0","...","1008.1","2013-10-11 08:22","1004.2","2013-10-11 14:56","26.2","29.5","2013-10-11 11:54","22.3","2013-10-11 06:08","...","80","69","2013-10-11 14:25","3.3","38","17.1","13","2013-10-11 11:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1004.8","...","1006.6","2013-10-12 21:48","1002.4","2013-10-12 14:02","26.3","29.2","2013-10-12 11:20","24.5","2013-10-12 05:18","...","74","64","2013-10-12 14:29","4.2","35","18.7","29","2013-10-12 13:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1006.1","...","1007.6","2013-10-13 08:23","1004.6","2013-10-13 16:04","26.3","30.7","2013-10-13 12:19","23.4","2013-10-13 21:56","...","68","54","2013-10-13 12:33","2.3","47","12.3","36","2013-10-13 00:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1006.9","...","1008.5","2013-10-14 21:33","1004.6","2013-10-14 14:14","26.9","32.9","2013-10-14 12:30","23.1","2013-10-14 05:58","...","69","49","2013-10-14 12:27","1.8","20","9.7","4","2013-10-14 14:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1009.7","...","1013.0","2013-10-15 23:03","1007.7","2013-10-15 02:01","25.1","28.8","2013-10-15 11:30","22.5","2013-10-15 23:46","...","68","58","2013-10-15 10:55","3.0","41","14.2","27","2013-10-15 14:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1014.8","...","1016.8","2013-10-16 09:28","1012.3","2013-10-16 01:26","22.1","24.7","2013-10-16 12:39","20.4","2013-10-16 19:23","...","61","49","2013-10-16 16:30","4.6","29","13.4","353","2013-10-16 13:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
