"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1013.8","...","1015.2","2017-12-01 09:46","1011.9","2017-12-01 15:04","19.5","21.2","2017-12-01 10:33","18.5","2017-12-01 05:51","...","79","68","2017-12-01 10:36","5.6","34","15.3","38","2017-12-01 07:33","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","1013.5","...","1015.9","2017-12-02 09:02","1011.7","2017-12-02 16:42","20.5","23.2","2017-12-02 12:28","18.1","2017-12-02 06:31","...","78","66","2017-12-02 12:28","4.1","37","13.0","43","2017-12-02 12:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1013.0","...","1015.1","2017-12-03 09:45","1010.5","2017-12-03 15:17","20.2","22.3","2017-12-03 15:28","19.5","2017-12-03 02:40","...","81","71","2017-12-03 15:52","3.7","31","9.8","43","2017-12-03 21:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1014.5","...","1016.5","2017-12-04 09:33","1013.1","2017-12-04 15:35","19.1","21.0","2017-12-04 10:27","17.7","2017-12-04 23:51","...","70","60","2017-12-04 23:34","4.6","33","14.2","16","2017-12-04 19:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1016.4","...","1019.7","2017-12-05 08:42","1013.6","2017-12-05 23:57","16.7","18.4","2017-12-05 14:05","15.2","2017-12-05 21:03","...","62","57","2017-12-05 04:30","4.7","32","12.9","37","2017-12-05 12:31","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1014.6","...","1016.3","2017-12-06 19:19","1013.1","2017-12-06 02:26","16.5","19.8","2017-12-06 10:35","15.3","2017-12-07 00:00","...","71","56","2017-12-06 10:35","2.2","38","9.9","44","2017-12-06 00:16","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1013.8","...","1016.1","2017-12-07 23:24","1012.0","2017-12-07 13:41","16.5","18.6","2017-12-07 11:27","15.4","2017-12-07 00:14","...","90","82","2017-12-07 10:46","2.1","26","9.3","43","2017-12-07 23:59","7.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1017.3","...","1019.6","2017-12-08 08:35","1015.3","2017-12-08 00:01","14.2","15.5","2017-12-08 00:01","12.8","2017-12-08 04:51","...","72","59","2017-12-08 20:22","4.6","38","16.6","9","2017-12-08 13:36","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1014.3","...","1016.3","2017-12-09 10:51","1012.6","2017-12-09 19:08","13.7","15.2","2017-12-09 15:40","12.5","2017-12-09 19:22","...","88","71","2017-12-09 00:02","1.2","36","10.1","32","2017-12-09 01:48","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"10","1013.7","...","1015.0","2017-12-10 22:39","1012.1","2017-12-10 14:12","16.3","20.6","2017-12-10 14:20","10.7","2017-12-10 03:41","...","84","69","2017-12-10 23:30","1.9","35","9.4","41","2017-12-10 22:39","0.5","...","...","","...","","...","...","...","...","...","...","","..."
