"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1016.5","...","1019.1","2013-02-01 10:08","1015.0","2013-02-01 15:27","17.4","24.4","2013-02-01 12:02","11.0","2013-02-01 04:06","...","75","49","2013-02-01 12:03","0.6","1","4.3","352","2013-02-01 12:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1015.9","...","1018.2","2013-02-02 09:56","1014.3","2013-02-02 15:07","18.7","22.5","2013-02-02 14:19","15.2","2013-02-02 06:39","...","90","77","2013-02-02 14:19","2.1","8","10.9","37","2013-02-02 16:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1015.5","...","1018.9","2013-02-03 09:40","1012.9","2013-02-03 13:48","16.0","18.1","2013-02-03 01:49","14.1","2013-02-03 17:47","...","98","95","2013-02-03 14:04","1.4","10","8.2","353","2013-02-03 14:29","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","1014.6","...","1016.1","2013-02-04 09:36","1012.6","2013-02-04 15:37","20.7","25.4","2013-02-04 10:18","15.1","2013-02-04 00:01","...","88","71","2013-02-04 10:24","1.1","2","7.1","353","2013-02-04 21:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1014.4","...","1017.8","2013-02-05 09:31","1012.2","2013-02-05 21:32","19.0","24.5","2013-02-05 13:58","14.0","2013-02-05 09:22","...","87","60","2013-02-05 14:05","1.3","150","6.9","349","2013-02-05 07:58","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1012.5","...","1014.3","2013-02-06 08:57","1009.8","2013-02-06 14:17","18.7","24.4","2013-02-06 13:50","16.4","2013-02-06 22:57","...","88","65","2013-02-06 13:20","2.2","16","12.1","4","2013-02-06 14:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1011.9","...","1014.3","2013-02-07 23:59","1010.0","2013-02-07 14:13","17.1","21.6","2013-02-07 12:37","15.1","2013-02-07 23:58","...","92","77","2013-02-07 12:30","3.2","22","12.0","25","2013-02-07 23:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1016.1","...","1018.9","2013-02-08 20:23","1013.4","2013-02-08 01:58","14.1","16.8","2013-02-08 14:44","12.2","2013-02-08 23:58","...","82","69","2013-02-08 14:47","5.4","13","15.3","35","2013-02-08 05:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1017.9","...","1019.4","2013-02-09 09:14","1016.4","2013-02-09 14:50","13.4","15.8","2013-02-09 11:15","12.1","2013-02-09 00:07","...","90","79","2013-02-09 11:11","3.6","8","11.2","32","2013-02-09 00:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1016.2","...","1017.7","2013-02-10 10:15","1014.8","2013-02-10 14:28","14.3","15.2","2013-02-10 11:42","13.0","2013-02-10 06:18","...","96","90","2013-02-10 01:32","2.7","7","7.6","28","2013-02-10 14:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1016.0","...","1018.1","2013-02-11 10:19","1014.2","2013-02-11 15:54","15.6","16.6","2013-02-11 12:15","14.7","2013-02-11 04:02","...","93","86","2013-02-11 15:52","3.4","6","9.8","27","2013-02-11 16:35","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","1016.6","...","1018.4","2013-02-12 08:11","1015.1","2013-02-12 03:14","14.7","16.7","2013-02-12 11:46","13.4","2013-02-12 23:56","...","93","84","2013-02-12 11:36","3.5","6","12.2","40","2013-02-12 22:24","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1015.7","...","1018.4","2013-02-13 07:24","1013.0","2013-02-13 15:34","16.3","20.6","2013-02-13 15:57","13.0","2013-02-13 05:24","...","82","67","2013-02-13 15:59","3.5","22","12.0","16","2013-02-13 03:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1013.3","...","1015.4","2013-02-14 09:13","1010.9","2013-02-14 17:47","16.1","19.0","2013-02-14 16:34","14.5","2013-02-14 21:17","...","93","81","2013-02-14 16:36","1.7","357","7.0","6","2013-02-14 12:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1014.2","...","1016.3","2013-02-15 23:07","1012.2","2013-02-15 02:30","15.8","17.9","2013-02-15 10:25","13.9","2013-02-15 22:17","...","90","83","2013-02-15 10:12","3.1","24","12.8","39","2013-02-15 19:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1014.3","...","1016.7","2013-02-16 07:49","1011.9","2013-02-16 15:35","17.6","22.8","2013-02-16 14:01","14.1","2013-02-16 02:45","...","75","55","2013-02-16 13:58","2.9","15","11.1","30","2013-02-16 05:31","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1011.2","...","1013.5","2013-02-17 08:16","1008.4","2013-02-17 15:53","17.5","21.5","2013-02-17 13:29","16.1","2013-02-17 19:30","...","90","74","2013-02-17 13:35","1.3","310","5.6","340","2013-02-17 16:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1009.6","...","1011.2","2013-02-18 09:25","1007.3","2013-02-18 14:59","20.6","24.8","2013-02-18 13:51","15.6","2013-02-18 05:41","...","84","62","2013-02-18 11:20","0.9","130","7.0","334","2013-02-18 23:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1013.4","...","1017.1","2013-02-19 22:57","1008.7","2013-02-19 03:44","15.2","19.8","2013-02-20 00:00","12.5","2013-02-19 23:49","...","90","85","2013-02-19 22:16","4.0","24","14.3","36","2013-02-19 19:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1016.4","...","1018.1","2013-02-20 09:22","1014.2","2013-02-20 15:28","15.0","17.3","2013-02-20 15:28","12.5","2013-02-20 00:20","...","82","72","2013-02-20 13:55","4.2","16","13.1","5","2013-02-20 00:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1016.0","...","1017.5","2013-02-21 09:04","1013.8","2013-02-21 14:32","15.9","18.9","2013-02-21 11:12","14.8","2013-02-21 18:38","...","93","81","2013-02-21 11:18","4.0","12","11.8","2","2013-02-21 14:02","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1018.4","...","1020.7","2013-02-22 22:39","1016.1","2013-02-22 00:31","14.4","15.4","2013-02-22 11:25","13.4","2013-02-22 05:10","...","94","85","2013-02-22 23:46","4.1","22","12.5","37","2013-02-22 18:56","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","1018.0","...","1020.4","2013-02-23 00:01","1015.4","2013-02-23 15:28","16.8","20.3","2013-02-23 13:20","14.0","2013-02-23 02:29","...","79","66","2013-02-23 13:36","3.9","25","14.4","26","2013-02-23 13:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
