"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1020.6","...","1022.3","2016-01-01 08:51","1018.6","2016-01-01 14:28","18.7","24.4","2016-01-01 12:03","15.1","2016-01-01 07:18","...","78","55","2016-01-01 11:40","2.1","19","9.9","16","2016-01-01 14:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1018.6","...","1020.9","2016-01-02 00:11","1016.5","2016-01-02 17:44","18.4","19.9","2016-01-02 13:19","17.7","2016-01-02 06:20","...","90","84","2016-01-02 10:16","1.3","22","6.2","43","2016-01-02 13:33","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"03","1016.4","...","1018.4","2016-01-03 08:32","1014.0","2016-01-03 14:53","18.9","20.2","2016-01-03 10:53","17.8","2016-01-03 05:45","...","99","94","2016-01-03 10:59","0.6","6","4.0","1","2016-01-03 16:51","16.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","1015.0","...","1017.1","2016-01-04 09:39","1013.7","2016-01-04 16:33","19.6","21.4","2016-01-04 10:20","18.2","2016-01-04 06:43","...","98","93","2016-01-04 11:21","0.5","2","4.5","326","2016-01-04 11:37","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1013.6","...","1014.9","2016-01-05 22:47","1012.3","2016-01-05 14:48","19.9","21.9","2016-01-05 10:03","19.2","2016-01-05 03:24","...","96","87","2016-01-05 23:56","1.1","4","6.0","35","2016-01-05 12:41","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1015.3","...","1018.2","2016-01-06 21:52","1011.5","2016-01-06 03:40","17.9","19.9","2016-01-06 12:29","16.9","2016-01-06 18:20","...","93","87","2016-01-06 01:08","2.6","34","13.3","36","2016-01-06 06:13","33.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1017.3","...","1019.4","2016-01-07 09:28","1015.7","2016-01-07 13:58","17.7","20.8","2016-01-07 12:55","16.5","2016-01-07 04:10","...","79","68","2016-01-07 12:56","3.5","37","11.1","31","2016-01-07 01:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1017.0","...","1019.2","2016-01-08 09:15","1015.4","2016-01-08 15:04","16.6","18.9","2016-01-08 12:00","15.5","2016-01-08 06:13","...","83","72","2016-01-08 15:47","2.8","34","10.7","35","2016-01-08 16:17","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1017.2","...","1019.7","2016-01-09 09:28","1015.0","2016-01-09 13:47","16.6","21.8","2016-01-09 12:42","13.2","2016-01-09 23:20","...","78","59","2016-01-09 12:43","2.5","29","10.7","10","2016-01-09 14:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1014.9","...","1017.8","2016-01-10 09:03","1012.0","2016-01-10 14:05","17.5","21.5","2016-01-10 11:57","12.8","2016-01-10 04:39","...","91","73","2016-01-10 11:19","1.5","3","8.5","32","2016-01-10 23:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1013.6","...","1016.3","2016-01-11 23:59","1011.3","2016-01-11 04:39","16.5","18.7","2016-01-11 00:01","15.5","2016-01-11 18:16","...","97","91","2016-01-11 05:12","1.9","34","9.0","7","2016-01-11 13:49","46.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1016.0","...","1017.7","2016-01-12 23:46","1014.1","2016-01-12 13:56","16.0","18.6","2016-01-12 13:20","14.3","2016-01-12 23:56","...","86","70","2016-01-12 13:21","3.3","36","12.0","35","2016-01-12 11:39","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1017.2","...","1018.5","2016-01-13 10:19","1015.3","2016-01-13 15:02","14.1","15.2","2016-01-13 09:37","13.0","2016-01-13 21:28","...","86","80","2016-01-13 09:42","3.4","35","10.9","38","2016-01-13 09:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1016.2","...","1019.4","2016-01-14 09:17","1013.4","2016-01-14 23:57","14.7","18.0","2016-01-14 13:15","12.9","2016-01-14 04:00","...","79","67","2016-01-14 14:25","2.3","24","8.9","38","2016-01-14 12:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1013.1","...","1014.6","2016-01-15 07:17","1011.3","2016-01-15 14:44","15.0","16.8","2016-01-15 12:33","13.9","2016-01-15 04:06","...","93","86","2016-01-15 00:09","1.1","28","4.4","31","2016-01-15 17:02","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"16","1011.0","...","1014.3","2016-01-16 08:57","1008.1","2016-01-17 00:00","18.2","23.8","2016-01-16 15:02","14.4","2016-01-16 00:16","...","86","61","2016-01-16 15:03","1.6","31","8.2","41","2016-01-16 11:22","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","1007.8","...","1012.7","2016-01-17 23:58","1004.8","2016-01-17 14:26","16.4","18.4","2016-01-17 00:07","13.6","2016-01-17 23:58","...","98","95","2016-01-17 00:01","1.2","135","8.1","16","2016-01-17 21:16","64.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1014.0","...","1015.7","2016-01-18 21:14","1012.3","2016-01-18 04:11","14.5","17.7","2016-01-18 14:37","11.9","2016-01-18 06:16","...","74","57","2016-01-18 14:31","2.9","44","9.3","34","2016-01-18 12:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1017.7","...","1019.9","2016-01-19 09:53","1014.8","2016-01-19 02:59","14.4","16.6","2016-01-19 13:25","13.2","2016-01-19 06:07","...","79","68","2016-01-20 00:00","2.5","46","10.3","14","2016-01-19 15:37","1.0","...","...","","...","","...","...","...","...","...","...","","..."
