"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.9","...","1008.4","2018-06-01 22:32","1005.7","2018-06-01 15:41","25.3","29.0","2018-06-01 14:35","21.3","2018-06-01 23:11","...","80","66","2018-06-01 14:36","2.2","44","9.1","39","2018-06-01 09:46","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","1006.6","...","1008.1","2018-06-02 08:41","1004.8","2018-06-02 15:32","25.3","29.5","2018-06-02 14:22","21.3","2018-06-03 00:00","...","74","59","2018-06-02 10:59","2.1","26","9.6","17","2018-06-02 13:43","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"03","1004.8","...","1006.6","2018-06-03 00:03","1002.8","2018-06-03 16:21","26.6","30.9","2018-06-03 16:07","22.9","2018-06-03 04:30","...","80","63","2018-06-03 10:01","1.6","6","8.9","357","2018-06-03 12:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1004.7","...","1005.9","2018-06-04 22:58","1002.9","2018-06-04 15:32","27.4","31.1","2018-06-04 15:05","23.8","2018-06-04 05:30","...","81","66","2018-06-04 16:18","1.2","4","8.0","351","2018-06-04 14:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1005.0","...","1006.6","2018-06-05 09:30","1003.3","2018-06-05 15:14","28.1","32.6","2018-06-05 14:51","24.9","2018-06-05 04:50","...","77","54","2018-06-05 15:27","0.9","144","5.0","11","2018-06-05 13:31","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"06","1004.5","...","1005.4","2018-06-06 07:08","1002.9","2018-06-06 16:51","28.3","32.1","2018-06-06 10:21","25.1","2018-06-06 05:30","...","79","62","2018-06-06 09:01","1.7","5","8.3","9","2018-06-06 15:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1002.4","...","1004.0","2018-06-07 07:21","999.6","2018-06-07 16:05","28.8","33.5","2018-06-07 16:13","25.8","2018-06-07 05:31","...","81","62","2018-06-07 16:24","1.4","7","9.2","354","2018-06-07 11:25","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","999.8","...","...","","...","","27.7","...","","...","","...","82","...","","0.7","45","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","...","...","...","","...","","...","...","","...","","...","...","...","","...","...","...","...","","X","...","...","","...","","...","...","...","...","...","...","","..."
"10","...","...","...","","...","","...","...","","...","","...","...","...","","...","...","...","...","","X","...","...","","...","","...","...","...","...","...","...","","..."
