"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","999.8","...","1001.6","2011-09-01 21:47","997.9","2011-09-01 04:07","26.5","31.8","2011-09-01 13:05","23.9","2011-09-01 18:14","...","80","56","2011-09-01 13:06","0.8","140","6.6","315","2011-09-01 13:11","34.0","...","...","","...","","/","...","...","...","...","...","","..."
"02","1001.9","...","1003.3","2011-09-02 23:41","1000.0","2011-09-02 04:12","26.4","30.3","2011-09-02 13:20","23.6","2011-09-02 04:37","...","79","65","2011-09-02 13:23","0.7","4","5.7","340","2011-09-02 13:23","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"03","1004.1","...","1005.5","2011-09-03 09:32","1002.8","2011-09-03 01:21","27.2","31.4","2011-09-03 13:18","23.4","2011-09-03 05:43","...","73","48","2011-09-03 13:21","1.2","2","8.1","341","2011-09-03 14:14","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"04","1004.3","...","1005.7","2011-09-04 09:47","1002.7","2011-09-04 17:09","27.5","34.0","2011-09-04 12:43","22.8","2011-09-04 05:52","...","68","38","2011-09-04 10:27","1.3","24","8.5","354","2011-09-04 14:46","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"05","1004.3","...","1005.5","2011-09-05 09:02","1002.8","2011-09-05 17:07","27.0","32.9","2011-09-05 12:45","22.3","2011-09-05 05:52","...","62","42","2011-09-05 12:35","1.6","36","8.8","8","2011-09-05 13:21","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"06","1004.6","...","1006.5","2011-09-06 08:45","1002.8","2011-09-06 14:42","26.1","32.0","2011-09-06 12:08","20.3","2011-09-06 06:00","...","62","39","2011-09-06 12:07","1.1","10","8.4","37","2011-09-06 14:00","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"07","1004.1","...","1005.6","2011-09-07 08:14","1002.7","2011-09-07 15:06","27.0","30.8","2011-09-07 11:41","24.0","2011-09-07 01:06","...","71","55","2011-09-07 12:29","0.8","2","5.5","323","2011-09-07 13:26","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"08","1005.2","...","1007.0","2011-09-08 09:02","1003.7","2011-09-08 14:46","27.6","31.4","2011-09-08 13:14","24.8","2011-09-08 05:55","...","72","50","2011-09-08 12:47","0.9","126","4.9","345","2011-09-08 13:02","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"09","1007.2","...","1008.8","2011-09-09 22:34","1005.7","2011-09-09 14:53","27.9","31.2","2011-09-09 11:48","24.8","2011-09-09 05:39","...","77","63","2011-09-09 12:24","1.4","356","7.4","2","2011-09-09 15:32","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"10","1007.8","...","1009.8","2011-09-10 09:45","1005.1","2011-09-10 16:38","28.4","31.6","2011-09-10 16:29","25.4","2011-09-10 05:49","...","75","59","2011-09-10 13:57","1.4","356","8.6","4","2011-09-10 14:56","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"11","1007.2","...","1008.9","2011-09-11 08:47","1004.8","2011-09-11 15:31","27.9","32.5","2011-09-11 11:26","25.2","2011-09-12 00:00","...","73","52","2011-09-11 09:35","1.2","16","9.8","11","2011-09-11 13:30","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"12","1006.6","...","1008.6","2011-09-12 00:10","1004.0","2011-09-12 15:49","28.5","34.1","2011-09-12 12:51","24.3","2011-09-12 06:08","...","64","42","2011-09-12 13:07","1.4","37","10.3","33","2011-09-12 12:35","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"13","1004.4","...","1006.6","2011-09-13 00:01","1002.5","2011-09-13 14:36","28.2","32.3","2011-09-13 12:17","24.3","2011-09-13 04:20","...","65","52","2011-09-13 12:10","1.1","21","9.3","24","2011-09-13 14:37","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"14","1002.5","...","1004.0","2011-09-14 09:32","1001.1","2011-09-14 15:45","28.3","32.5","2011-09-14 15:01","24.0","2011-09-14 06:12","...","67","49","2011-09-14 15:51","1.1","55","5.7","30","2011-09-14 18:43","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"15","1003.6","...","1005.3","2011-09-15 21:53","1002.8","2011-09-15 00:18","27.9","31.2","2011-09-15 11:40","25.1","2011-09-15 23:59","...","73","59","2011-09-15 10:49","1.1","143","6.4","15","2011-09-15 16:37","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"16","1003.1","...","1004.4","2011-09-16 00:29","1001.2","2011-09-16 17:17","26.9","31.4","2011-09-16 13:50","23.4","2011-09-16 05:54","...","74","52","2011-09-16 13:50","1.1","346","6.5","340","2011-09-16 11:17","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"17","1001.8","...","1004.0","2011-09-17 23:33","1000.0","2011-09-17 15:48","26.7","31.3","2011-09-17 13:53","22.3","2011-09-17 05:49","...","71","45","2011-09-17 09:07","1.8","1","10.4","360","2011-09-17 14:57","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"18","1004.4","...","1006.9","2011-09-18 23:37","1002.7","2011-09-18 15:55","27.1","31.8","2011-09-18 13:34","22.5","2011-09-18 04:59","...","66","47","2011-09-18 13:35","2.6","31","12.1","10","2011-09-18 16:10","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"19","1006.8","...","1008.0","2011-09-19 23:12","1005.0","2011-09-19 15:34","25.7","29.3","2011-09-19 12:37","23.7","2011-09-19 23:50","...","63","43","2011-09-19 14:20","2.5","35","9.3","359","2011-09-19 14:19","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"20","1008.1","...","1009.8","2011-09-20 09:36","1006.6","2011-09-20 03:40","24.9","28.9","2011-09-20 13:54","22.5","2011-09-21 00:00","...","62","48","2011-09-20 13:55","2.1","36","8.7","19","2011-09-20 10:28","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"21","1008.0","...","1009.5","2011-09-21 08:39","1006.6","2011-09-21 14:19","24.1","27.7","2011-09-21 13:03","22.4","2011-09-21 00:01","...","63","53","2011-09-21 13:04","2.1","45","9.3","35","2011-09-21 10:45","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"22","1008.0","...","1009.4","2011-09-22 07:57","1006.2","2011-09-22 15:17","24.6","28.3","2011-09-22 12:24","22.7","2011-09-22 05:35","...","57","44","2011-09-22 11:01","2.6","41","9.6","28","2011-09-22 16:13","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"23","1007.2","...","1008.5","2011-09-23 08:39","1005.4","2011-09-23 16:02","24.9","28.7","2011-09-23 12:32","22.7","2011-09-23 23:33","...","57","47","2011-09-23 12:32","2.7","39","10.9","28","2011-09-23 10:07","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"24","1007.2","...","1008.6","2011-09-24 07:38","1005.1","2011-09-24 15:14","24.6","29.5","2011-09-24 10:42","20.7","2011-09-24 05:19","...","73","53","2011-09-24 10:39","1.8","4","11.5","4","2011-09-24 11:36","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"25","1006.2","...","1008.1","2011-09-25 09:43","1003.8","2011-09-25 14:58","26.8","32.0","2011-09-25 11:15","22.7","2011-09-25 02:08","...","72","47","2011-09-25 11:14","1.4","3","11.0","34","2011-09-25 14:26","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"26","1004.4","...","1006.7","2011-09-26 07:48","1002.0","2011-09-26 15:36","28.3","33.9","2011-09-26 12:19","24.1","2011-09-26 06:11","...","67","46","2011-09-26 12:19","2.1","31","10.3","38","2011-09-26 16:23","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"27","1000.6","...","1003.7","2011-09-27 00:01","997.3","2011-09-27 16:11","29.3","35.0","2011-09-27 13:51","25.3","2011-09-27 03:31","...","61","42","2011-09-27 13:51","1.9","37","9.4","17","2011-09-27 00:41","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"28","1001.8","...","1004.4","2011-09-28 23:18","999.5","2011-09-28 00:57","27.9","32.0","2011-09-28 14:31","25.2","2011-09-28 04:36","...","73","55","2011-09-28 14:32","0.6","11","4.1","354","2011-09-28 15:29","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"29","1006.2","...","1009.2","2011-09-29 22:40","1003.7","2011-09-29 04:19","27.3","30.1","2011-09-29 11:47","24.7","2011-09-29 05:13","...","80","67","2011-09-29 11:48","1.1","276","8.7","294","2011-09-29 12:26","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"30","1008.1","...","1009.7","2011-09-30 08:09","1006.5","2011-09-30 14:20","26.9","30.4","2011-09-30 10:32","25.2","2011-09-30 03:30","...","80","66","2011-09-30 10:32","3.2","28","15.6","34","2011-09-30 22:55","0.0","...","...","","...","","/","...","...","...","...","...","","..."
