"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.7","...","1011.9","2012-12-01 03:19","1009.4","2012-12-01 15:11","19.5","21.5","2012-12-01 10:30","18.3","2012-12-01 03:21","...","96","85","2012-12-01 10:15","0.7","51","5.9","360","2012-12-01 10:50","13.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1010.7","...","1012.3","2012-12-02 08:47","1008.5","2012-12-02 02:47","18.1","19.9","2012-12-02 06:30","16.7","2012-12-02 17:13","...","95","90","2012-12-02 23:26","2.2","19","9.1","5","2012-12-02 07:55","14.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1012.9","...","1014.4","2012-12-03 20:00","1011.6","2012-12-03 02:13","18.0","19.9","2012-12-03 11:37","16.3","2012-12-03 23:51","...","85","78","2012-12-03 21:32","2.1","30","9.4","30","2012-12-03 21:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1012.0","...","1014.4","2012-12-04 07:23","1008.9","2012-12-04 14:14","18.3","22.9","2012-12-04 14:06","16.1","2012-12-04 00:43","...","72","55","2012-12-04 13:26","1.8","41","11.4","28","2012-12-04 07:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1013.8","...","1015.9","2012-12-05 09:47","1010.4","2012-12-05 05:06","16.5","18.0","2012-12-05 10:23","15.4","2012-12-05 17:43","...","93","76","2012-12-05 23:36","2.1","17","12.5","25","2012-12-05 22:46","20.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1013.5","...","1015.6","2012-12-06 22:55","1010.9","2012-12-06 13:54","16.3","19.9","2012-12-06 13:10","14.3","2012-12-06 23:21","...","68","51","2012-12-06 11:45","2.9","31","12.5","25","2012-12-06 22:46","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"07","1013.4","...","1015.6","2012-12-07 08:53","1010.9","2012-12-07 15:14","17.8","22.5","2012-12-07 12:56","14.4","2012-12-07 00:13","...","87","63","2012-12-07 12:52","1.5","7","8.4","21","2012-12-07 15:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1011.7","...","1013.3","2012-12-08 09:11","1010.3","2012-12-08 15:57","16.8","19.3","2012-12-08 10:01","15.2","2012-12-08 02:56","...","93","84","2012-12-08 10:28","2.2","22","13.3","31","2012-12-08 19:16","8.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1011.8","...","1013.1","2012-12-09 09:09","1010.3","2012-12-09 03:31","15.5","17.0","2012-12-09 13:34","14.6","2012-12-09 23:59","...","83","74","2012-12-09 13:55","3.4","34","13.8","25","2012-12-09 14:18","8.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1012.2","...","1013.6","2012-12-11 00:00","1010.7","2012-12-10 02:36","16.4","18.6","2012-12-10 11:35","14.5","2012-12-10 00:52","...","72","64","2012-12-10 11:35","2.3","34","11.5","29","2012-12-10 00:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1014.2","...","1015.8","2012-12-11 20:23","1012.2","2012-12-11 02:46","16.2","17.5","2012-12-11 12:05","15.7","2012-12-11 19:53","...","85","80","2012-12-11 15:42","3.0","31","10.4","37","2012-12-11 19:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1015.5","...","1016.9","2012-12-12 09:26","1013.1","2012-12-12 14:29","17.8","21.3","2012-12-12 14:06","15.5","2012-12-12 06:32","...","76","61","2012-12-12 14:09","2.8","23","10.7","37","2012-12-12 11:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1015.6","...","1017.2","2012-12-13 09:13","1013.3","2012-12-13 15:27","18.4","22.6","2012-12-13 11:52","12.9","2012-12-13 05:03","...","84","64","2012-12-13 10:19","0.7","144","5.9","283","2012-12-13 14:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1014.9","...","1016.8","2012-12-14 08:50","1013.5","2012-12-14 14:58","19.8","26.9","2012-12-14 11:12","15.7","2012-12-14 06:26","...","85","50","2012-12-14 11:12","0.9","18","5.9","283","2012-12-14 14:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1011.9","...","1013.9","2012-12-16 00:00","1009.6","2012-12-15 15:10","20.7","26.5","2012-12-15 11:08","16.2","2012-12-15 02:46","...","84","61","2012-12-15 11:07","0.7","123","6.2","273","2012-12-15 13:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1012.1","...","1014.0","2012-12-16 23:59","1010.8","2012-12-16 02:25","19.9","26.5","2012-12-16 11:29","17.7","2012-12-16 04:39","...","89","63","2012-12-16 11:06","1.4","2","8.8","360","2012-12-16 13:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1013.1","...","1014.4","2012-12-17 08:40","1011.8","2012-12-17 14:33","19.7","23.9","2012-12-17 11:09","17.6","2012-12-17 23:29","...","81","63","2012-12-17 11:54","2.6","21","11.0","24","2012-12-17 12:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1017.1","...","1020.0","2012-12-18 23:23","1013.2","2012-12-18 03:52","14.7","18.6","2012-12-18 05:09","11.9","2012-12-18 19:33","...","86","81","2012-12-18 04:51","3.7","27","13.1","25","2012-12-18 11:09","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1016.6","...","1019.9","2012-12-19 01:18","1013.3","2012-12-19 14:25","14.5","16.3","2012-12-19 14:36","11.7","2012-12-19 03:03","...","79","73","2012-12-19 12:20","2.5","22","11.6","27","2012-12-19 05:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1014.9","...","1017.2","2012-12-20 08:08","1012.6","2012-12-20 15:24","17.0","23.8","2012-12-20 12:18","11.8","2012-12-20 06:13","...","85","54","2012-12-20 11:39","0.7","44","5.9","342","2012-12-20 14:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
