"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1016.5","...","1017.9","2017-04-01 22:40","1013.8","2017-04-01 05:13","15.5","19.5","2017-04-01 14:08","12.2","2017-04-01 05:11","...","67","48","2017-04-01 17:31","3.4","46","11.2","50","2017-04-01 11:25","10.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","1017.8","...","1020.3","2017-04-02 09:34","1016.1","2017-04-02 17:12","16.9","22.2","2017-04-02 13:47","11.0","2017-04-02 06:00","...","43","27","2017-04-02 09:34","2.8","26","11.6","29","2017-04-02 16:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1017.0","...","1019.1","2017-04-03 08:21","1014.9","2017-04-03 17:01","18.3","25.1","2017-04-03 12:14","11.3","2017-04-03 01:51","...","55","31","2017-04-03 10:06","1.3","10","9.7","116","2017-04-03 14:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1015.1","...","1017.2","2017-04-04 09:01","1013.1","2017-04-04 16:22","19.4","24.7","2017-04-04 13:01","14.1","2017-04-04 04:00","...","68","43","2017-04-04 09:53","0.9","278","7.4","299","2017-04-04 11:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1012.2","...","1014.7","2017-04-05 08:05","1009.5","2017-04-05 18:13","21.3","26.1","2017-04-05 11:25","15.6","2017-04-05 03:00","...","69","50","2017-04-05 13:05","1.0","344","7.5","324","2017-04-05 12:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1010.1","...","1011.9","2017-04-06 08:40","1008.4","2017-04-06 19:27","22.6","27.2","2017-04-06 10:47","18.3","2017-04-06 05:55","...","74","45","2017-04-06 10:21","0.8","42","5.1","290","2017-04-06 11:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1009.3","...","1011.8","2017-04-07 10:09","1006.1","2017-04-07 04:25","23.2","26.8","2017-04-07 14:13","20.9","2017-04-07 05:14","...","84","72","2017-04-07 14:09","0.8","283","6.4","272","2017-04-07 14:57","5.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","1009.0","...","1011.2","2017-04-08 09:50","1006.7","2017-04-08 17:35","24.1","27.8","2017-04-08 12:05","19.3","2017-04-08 05:41","...","83","68","2017-04-08 10:26","1.0","124","6.0","307","2017-04-08 14:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1004.8","...","1008.4","2017-04-09 00:08","1001.9","2017-04-09 16:39","25.6","30.3","2017-04-09 12:40","21.3","2017-04-09 05:31","...","79","58","2017-04-09 23:56","1.7","262","10.9","276","2017-04-09 13:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1002.1","...","1004.4","2017-04-10 08:47","999.5","2017-04-10 16:20","28.7","33.8","2017-04-10 12:59","25.8","2017-04-10 04:41","...","58","41","2017-04-10 14:00","2.1","218","11.3","277","2017-04-10 16:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
