"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1014.3","...","1016.6","2014-01-01 08:11","1012.0","2014-01-01 15:11","15.8","22.4","2014-01-01 11:48","9.2","2014-01-01 04:40","...","81","51","2014-01-01 11:50","1.0","1","8.6","340","2014-01-01 12:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1012.6","...","1015.0","2014-01-02 08:47","1010.5","2014-01-02 14:29","17.6","22.4","2014-01-02 12:14","12.8","2014-01-02 07:00","...","86","62","2014-01-02 13:01","0.8","14","6.7","353","2014-01-02 13:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1011.1","...","1013.1","2014-01-03 09:14","1008.7","2014-01-03 14:28","18.6","22.8","2014-01-03 12:31","16.1","2014-01-03 00:02","...","89","67","2014-01-03 23:28","1.1","2","5.4","338","2014-01-03 13:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1013.0","...","1014.9","2014-01-04 22:13","1010.8","2014-01-04 05:10","17.0","19.4","2014-01-04 11:37","14.5","2014-01-04 22:42","...","65","56","2014-01-04 10:13","3.4","29","11.0","46","2014-01-04 12:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1014.7","...","1016.5","2014-01-05 08:35","1012.6","2014-01-05 13:57","15.5","20.2","2014-01-05 14:02","9.8","2014-01-05 23:47","...","59","44","2014-01-05 14:31","2.8","44","10.9","39","2014-01-05 08:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1014.2","...","1015.7","2014-01-06 09:21","1012.9","2014-01-06 14:08","14.7","19.9","2014-01-06 13:59","8.8","2014-01-06 03:07","...","80","59","2014-01-06 13:59","0.7","3","8.2","3","2014-01-06 15:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1013.1","...","1015.1","2014-01-07 09:01","1011.8","2014-01-07 13:48","15.8","22.5","2014-01-07 12:07","11.1","2014-01-07 06:40","...","88","61","2014-01-07 12:09","0.6","139","6.4","3","2014-01-07 13:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1014.4","...","1018.2","2014-01-08 23:59","1012.0","2014-01-08 04:46","16.0","23.7","2014-01-08 10:51","12.2","2014-01-08 03:26","...","85","52","2014-01-08 10:51","2.0","47","12.6","31","2014-01-08 23:01","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1019.9","...","1021.6","2014-01-09 19:23","1017.7","2014-01-09 02:39","12.8","14.0","2014-01-09 10:06","12.0","2014-01-09 20:41","...","77","68","2014-01-09 02:12","5.2","34","16.4","35","2014-01-09 15:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1019.9","...","1022.4","2014-01-10 09:19","1017.3","2014-01-10 14:56","14.9","19.5","2014-01-10 14:05","11.3","2014-01-10 22:57","...","76","60","2014-01-10 12:56","2.9","35","9.7","36","2014-01-10 00:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1019.2","...","1021.5","2014-01-11 08:56","1017.3","2014-01-11 15:46","15.5","21.2","2014-01-11 11:36","10.6","2014-01-11 07:07","...","89","61","2014-01-11 11:31","1.2","155","8.2","11","2014-01-11 16:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1019.6","...","1021.1","2014-01-12 10:07","1017.8","2014-01-12 14:10","16.2","19.4","2014-01-12 13:29","14.2","2014-01-12 23:59","...","88","74","2014-01-12 13:32","3.3","28","13.4","46","2014-01-12 20:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1018.0","...","1020.7","2014-01-13 00:09","1015.9","2014-01-13 14:27","14.5","16.9","2014-01-13 11:13","13.2","2014-01-13 04:34","...","84","71","2014-01-13 11:33","4.5","30","13.8","41","2014-01-13 13:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1018.8","...","1020.8","2014-01-15 00:00","1016.0","2014-01-14 02:46","13.0","15.4","2014-01-14 00:10","11.7","2014-01-14 12:37","...","86","70","2014-01-14 22:36","5.1","30","14.5","48","2014-01-14 22:05","5.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1019.6","...","1021.8","2014-01-15 07:07","1016.0","2014-01-15 15:04","14.1","17.6","2014-01-15 13:30","11.5","2014-01-15 06:36","...","60","42","2014-01-15 15:07","5.9","43","19.5","38","2014-01-15 11:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1018.7","...","1020.8","2014-01-16 09:07","1016.1","2014-01-16 14:51","15.6","20.9","2014-01-16 11:59","12.1","2014-01-16 23:57","...","63","47","2014-01-16 14:37","2.2","37","11.0","37","2014-01-16 09:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1017.9","...","1019.9","2014-01-17 23:51","1015.4","2014-01-17 14:46","14.7","21.3","2014-01-17 12:12","8.6","2014-01-17 06:51","...","73","48","2014-01-17 12:06","2.2","25","10.8","11","2014-01-17 12:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1022.7","...","1025.0","2014-01-18 20:58","1019.6","2014-01-18 00:22","14.0","17.1","2014-01-18 12:07","11.5","2014-01-18 20:44","...","58","49","2014-01-18 14:30","5.2","32","16.2","39","2014-01-18 22:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1020.5","...","1022.7","2014-01-19 00:01","1018.4","2014-01-19 14:01","15.8","20.9","2014-01-19 12:29","11.9","2014-01-19 01:11","...","61","39","2014-01-19 11:57","2.4","30","12.3","29","2014-01-20 00:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1019.4","...","1021.3","2014-01-20 09:14","1016.8","2014-01-20 14:55","14.9","18.3","2014-01-20 13:02","11.2","2014-01-20 06:48","...","78","66","2014-01-20 21:58","2.1","2","12.3","29","2014-01-21 00:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1020.7","...","1022.5","2014-01-21 10:30","1018.3","2014-01-21 04:34","12.4","14.6","2014-01-22 00:00","9.9","2014-01-21 23:54","...","55","50","2014-01-21 11:44","5.8","34","16.4","42","2014-01-21 07:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
