"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","889.1","...","891.2","2014-02-01 09:24","887.6","2014-02-01 23:31","15.1","20.8","2014-02-01 13:32","11.4","2014-02-01 05:39","...","/","46","2014-02-01 14:54","1.3","124","5.2","338","2014-02-01 12:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","885.7","...","887.7","2014-02-02 00:01","883.6","2014-02-02 15:36","18.2","23.5","2014-02-02 13:24","15.3","2014-02-02 15:17","...","/","56","2014-02-02 12:47","1.5","321","4.8","140","2014-02-02 15:27","13.5","...","...","","...","","...","...","...","...","...","...","","..."
"03","885.2","...","886.5","2014-02-03 09:51","883.9","2014-02-03 14:36","18.3","24.4","2014-02-03 12:18","15.1","2014-02-03 07:51","...","/","56","2014-02-03 10:07","1.4","118","4.9","114","2014-02-03 06:26","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","886.1","...","887.4","2014-02-04 09:17","884.8","2014-02-04 14:10","15.9","20.6","2014-02-04 11:17","13.2","2014-02-04 23:22","...","/","94","2014-02-04 11:17","1.3","310","6.3","247","2014-02-04 21:53","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"05","886.8","...","888.4","2014-02-05 10:16","885.6","2014-02-05 04:46","14.6","18.0","2014-02-05 13:05","12.5","2014-02-05 05:21","...","/","99","2014-02-05 02:12","1.5","104","4.8","107","2014-02-05 18:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","886.2","...","887.6","2014-02-06 09:16","884.8","2014-02-06 14:32","17.9","22.9","2014-02-06 13:31","15.7","2014-02-06 23:05","...","/","99","2014-02-06 01:07","1.7","210","6.8","206","2014-02-06 11:43","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","884.9","...","886.5","2014-02-07 10:02","883.3","2014-02-07 15:28","15.9","21.0","2014-02-07 10:32","13.3","2014-02-07 06:16","...","/","99","2014-02-07 00:31","1.5","327","4.9","123","2014-02-07 06:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","884.7","...","886.5","2014-02-08 09:16","883.3","2014-02-08 16:35","15.5","21.4","2014-02-08 13:18","12.3","2014-02-08 05:16","...","/","99","2014-02-08 02:01","1.4","122","4.9","273","2014-02-08 22:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","884.3","...","886.1","2014-02-09 09:31","882.6","2014-02-09 14:55","15.2","19.0","2014-02-09 15:16","11.5","2014-02-09 22:38","...","/","99","2014-02-09 01:08","2.3","90","6.9","197","2014-02-09 14:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","885.7","...","887.6","2014-02-10 09:08","884.2","2014-02-10 03:46","9.9","14.8","2014-02-10 00:08","6.7","2014-02-10 22:32","...","/","99","2014-02-10 06:21","1.4","326","5.3","116","2014-02-10 03:38","17.0","...","...","","...","","...","...","...","...","...","...","","..."
