"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","886.8","...","887.6","2012-09-01 00:01","885.7","2012-09-01 15:18","20.8","26.1","2012-09-01 09:46","18.3","2012-09-01 17:31","...","97","78","2012-09-01 22:46","0.5","1","3.0","355","2012-09-01 14:58","19.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","886.4","...","887.6","2012-09-02 08:35","885.3","2012-09-02 17:46","20.6","26.6","2012-09-02 11:06","17.9","2012-09-02 04:16","...","96","77","2012-09-02 11:06","0.7","322","4.3","108","2012-09-02 17:38","12.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","886.9","...","888.8","2012-09-03 22:01","885.5","2012-09-03 01:47","21.1","27.3","2012-09-03 11:48","18.1","2012-09-03 00:33","...","92","74","2012-09-03 06:46","0.6","119","3.8","1","2012-09-03 14:37","37.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","888.5","...","890.4","2012-09-04 22:18","887.2","2012-09-04 01:43","22.4","27.5","2012-09-04 12:46","18.6","2012-09-04 06:05","...","95","72","2012-09-04 13:15","0.4","5","3.6","288","2012-09-04 14:29","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"05","890.0","...","891.3","2012-09-05 22:04","889.1","2012-09-05 04:47","23.1","28.1","2012-09-05 13:31","19.3","2012-09-05 05:50","...","96","77","2012-09-05 08:20","0.5","332","2.3","308","2012-09-05 14:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","891.0","...","892.0","2012-09-06 08:46","890.1","2012-09-06 03:33","23.8","29.0","2012-09-06 12:17","20.4","2012-09-06 03:33","...","94","75","2012-09-06 15:03","0.5","322","2.3","298","2012-09-06 16:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","890.8","...","892.0","2012-09-07 10:27","889.5","2012-09-07 15:08","22.5","27.7","2012-09-07 12:32","20.3","2012-09-07 05:16","...","98","80","2012-09-07 12:32","0.5","116","2.7","123","2012-09-07 16:49","11.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","889.6","...","891.0","2012-09-08 00:01","888.0","2012-09-08 15:01","22.3","27.7","2012-09-08 14:31","19.9","2012-09-08 04:17","...","98","78","2012-09-08 07:02","0.5","125","2.1","330","2012-09-08 12:42","19.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","888.5","...","889.9","2012-09-09 09:07","887.0","2012-09-09 16:01","23.1","28.2","2012-09-09 11:33","20.2","2012-09-09 05:31","...","100","85","2012-09-09 11:34","0.4","132","1.8","285","2012-09-09 18:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","888.1","...","889.7","2012-09-10 09:46","886.7","2012-09-10 15:36","22.7","27.9","2012-09-10 10:17","20.3","2012-09-10 03:01","...","100","81","2012-09-10 10:17","0.4","324","2.7","320","2012-09-10 12:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","887.9","...","889.5","2012-09-11 09:52","886.6","2012-09-11 17:36","22.2","27.8","2012-09-11 11:46","20.2","2012-09-11 20:47","...","99","83","2012-09-11 11:01","0.5","110","2.3","352","2012-09-11 12:39","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","887.1","...","888.2","2012-09-12 00:01","885.4","2012-09-12 15:04","22.4","27.7","2012-09-12 10:53","19.5","2012-09-12 04:49","...","98","76","2012-09-12 23:50","0.7","342","2.2","354","2012-09-12 11:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","886.2","...","887.5","2012-09-13 09:53","884.2","2012-09-13 16:16","22.6","27.7","2012-09-13 10:55","19.3","2012-09-13 04:59","...","95","74","2012-09-13 00:13","0.5","296","2.0","327","2012-09-13 11:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
