"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","887.5","...","888.7","2014-07-01 08:50","886.1","2014-07-01 16:33","23.1","27.8","2014-07-01 11:02","20.5","2014-07-01 06:08","...","89","68","2014-07-01 09:03","1.1","114","4.3","324","2014-07-01 13:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","885.4","...","887.1","2014-07-02 00:03","883.9","2014-07-02 23:48","22.8","29.6","2014-07-02 13:46","19.6","2014-07-02 04:16","...","89","61","2014-07-02 13:46","1.3","127","4.6","284","2014-07-02 16:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","882.9","...","884.0","2014-07-03 01:18","881.4","2014-07-03 17:41","23.2","29.3","2014-07-03 12:51","19.7","2014-07-03 05:10","...","88","67","2014-07-03 12:51","1.1","331","4.6","293","2014-07-03 12:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","882.7","...","883.6","2014-07-04 19:12","882.0","2014-07-04 03:01","22.3","27.0","2014-07-04 13:07","20.2","2014-07-04 05:06","...","93","78","2014-07-04 13:07","1.2","325","4.4","131","2014-07-04 14:35","22.5","...","...","","...","","...","...","...","...","...","...","","..."
"05","882.7","...","883.9","2014-07-05 09:17","881.7","2014-07-05 03:28","22.5","28.1","2014-07-05 13:46","19.7","2014-07-05 05:22","...","91","67","2014-07-05 22:23","1.3","330","5.6","306","2014-07-05 12:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","882.1","...","883.4","2014-07-06 06:32","880.8","2014-07-06 16:48","22.8","27.5","2014-07-06 09:33","20.1","2014-07-06 02:56","...","91","65","2014-07-06 09:01","1.1","315","3.7","274","2014-07-06 13:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","878.5","...","881.2","2014-07-07 00:01","876.1","2014-07-07 23:34","23.2","29.0","2014-07-07 13:55","19.5","2014-07-07 05:17","...","92","72","2014-07-07 10:56","1.2","138","4.5","340","2014-07-07 11:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","876.4","...","879.8","2014-07-08 21:46","873.9","2014-07-08 03:05","21.8","24.3","2014-07-08 15:01","20.1","2014-07-08 07:56","...","93","64","2014-07-08 18:55","1.4","324","7.7","348","2014-07-08 09:29","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","881.8","...","883.6","2014-07-09 21:46","879.0","2014-07-09 00:46","23.1","28.4","2014-07-09 13:36","18.9","2014-07-09 04:43","...","87","67","2014-07-09 01:02","1.4","337","4.5","229","2014-07-09 11:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","883.4","...","884.7","2014-07-10 21:01","882.1","2014-07-10 02:46","23.2","27.7","2014-07-10 14:28","20.7","2014-07-10 03:46","...","91","71","2014-07-10 14:29","1.3","107","6.1","280","2014-07-10 13:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","884.7","...","886.8","2014-07-11 22:08","883.1","2014-07-11 02:46","22.9","27.8","2014-07-11 12:32","20.0","2014-07-11 06:02","...","91","74","2014-07-11 12:16","1.4","241","6.6","221","2014-07-11 14:02","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","886.2","...","888.0","2014-07-12 22:03","884.9","2014-07-12 16:48","23.8","30.2","2014-07-12 13:17","20.0","2014-07-12 05:32","...","85","59","2014-07-12 13:17","1.5","263","4.9","360","2014-07-12 12:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","887.0","...","...","","...","","23.7","...","","...","","...","84","...","","1.1","28","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","887.6","...","888.8","2014-07-14 21:57","886.1","2014-07-14 15:46","23.0","28.5","2014-07-14 10:31","19.8","2014-07-14 05:24","...","91","66","2014-07-14 11:05","1.1","332","4.1","123","2014-07-14 05:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","887.8","...","888.8","2014-07-15 09:50","886.8","2014-07-15 16:36","22.7","29.3","2014-07-15 11:26","20.0","2014-07-15 22:46","...","85","65","2014-07-15 06:51","1.3","18","3.7","11","2014-07-15 14:03","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"16","885.7","...","887.7","2014-07-16 00:01","884.2","2014-07-16 16:01","22.7","27.7","2014-07-16 12:40","19.3","2014-07-16 06:02","...","89","67","2014-07-16 22:04","1.2","135","4.5","285","2014-07-16 11:23","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","884.6","...","885.8","2014-07-17 00:16","883.9","2014-07-17 02:48","23.0","28.7","2014-07-17 12:10","19.4","2014-07-17 18:25","...","81","50","2014-07-17 08:33","1.4","328","4.8","338","2014-07-17 15:03","21.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","886.0","...","887.8","2014-07-18 22:01","884.5","2014-07-18 04:58","21.5","27.7","2014-07-18 10:34","17.8","2014-07-18 17:13","...","88","67","2014-07-18 07:48","1.4","125","9.3","216","2014-07-18 16:25","39.5","...","...","","...","","...","...","...","...","...","...","","..."
"19","886.4","...","887.7","2014-07-19 11:03","885.2","2014-07-19 15:51","21.6","27.5","2014-07-19 12:01","18.8","2014-07-19 04:52","...","93","76","2014-07-19 12:01","1.1","306","5.4","346","2014-07-19 12:57","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","884.6","...","886.4","2014-07-20 09:18","883.0","2014-07-20 15:49","22.0","27.4","2014-07-20 10:51","19.4","2014-07-20 04:36","...","95","77","2014-07-20 10:51","1.1","52","3.7","350","2014-07-20 11:22","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"21","881.7","...","...","","...","","22.8","...","","...","","...","87","...","","1.1","136","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","874.7","...","...","","...","","21.5","...","","...","","...","92","...","","1.5","324","...","...","","6.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","871.8","...","880.1","2014-07-23 23:21","861.6","2014-07-23 01:01","19.9","21.8","2014-07-23 20:48","18.1","2014-07-23 03:14","...","97","83","2014-07-23 20:13","5.2","146","27.4","218","2014-07-23 09:50","338.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","881.5","...","884.6","2014-07-24 23:32","877.9","2014-07-24 02:32","21.9","26.2","2014-07-24 11:35","19.6","2014-07-24 08:46","...","79","61","2014-07-24 11:35","3.2","125","15.0","156","2014-07-24 01:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","885.2","...","887.4","2014-07-25 21:53","883.4","2014-07-25 01:49","21.8","26.9","2014-07-25 14:02","19.3","2014-07-25 05:12","...","86","66","2014-07-25 13:35","1.6","104","7.1","228","2014-07-25 11:07","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"26","887.5","...","888.8","2014-07-26 10:39","886.1","2014-07-26 03:07","21.8","27.2","2014-07-26 12:17","19.1","2014-07-26 04:46","...","95","76","2014-07-26 13:49","0.9","10","5.7","321","2014-07-26 15:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","885.9","...","888.4","2014-07-27 00:01","883.6","2014-07-27 16:31","21.5","26.5","2014-07-27 11:31","19.8","2014-07-27 04:08","...","96","77","2014-07-27 11:31","1.0","341","4.2","288","2014-07-27 13:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","883.4","...","885.0","2014-07-28 00:01","881.1","2014-07-28 17:04","21.8","27.0","2014-07-28 12:02","19.2","2014-07-28 04:46","...","96","77","2014-07-28 12:02","1.0","327","4.7","243","2014-07-28 21:23","10.5","...","...","","...","","...","...","...","...","...","...","","..."
"29","882.5","...","883.4","2014-07-29 07:38","881.5","2014-07-29 17:17","22.3","26.5","2014-07-29 14:48","19.4","2014-07-29 04:16","...","93","77","2014-07-29 15:46","1.0","337","4.1","111","2014-07-29 00:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","881.4","...","883.0","2014-07-30 08:47","880.2","2014-07-30 16:22","22.7","27.5","2014-07-30 12:10","20.4","2014-07-30 06:06","...","95","76","2014-07-30 12:16","1.0","320","4.6","306","2014-07-30 10:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","878.9","...","880.2","2014-07-31 00:01","877.1","2014-07-31 15:54","22.1","27.0","2014-07-31 12:16","20.2","2014-07-31 04:02","...","98","75","2014-07-31 12:16","1.2","336","5.3","310","2014-07-31 11:38","9.5","...","...","","...","","...","...","...","...","...","...","","..."
