"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","/","...","/","","/","","18.0","/","","/","","...","/","/","","2.1","330","/","/","","0.0","...","...","","...","","6.1","...","...","...","...","...","","..."
"02","/","...","/","","/","","16.2","/","","/","","...","/","/","","2.6","340","/","/","","0.0","...","...","","...","","4.8","...","...","...","...","...","","..."
"03","/","...","/","","/","","16.3","/","","/","","...","/","/","","2.8","340","/","/","","0.0","...","...","","...","","7.7","...","...","...","...","...","","..."
"04","/","...","/","","/","","15.4","/","","/","","...","/","/","","2.6","340","/","/","","0.0","...","...","","...","","7.6","...","...","...","...","...","","..."
"05","/","...","/","","/","","17.2","/","","/","","...","/","/","","1.2","340","/","/","","0.0","...","...","","...","","3.4","...","...","...","...","...","","..."
"06","/","...","/","","/","","20.0","/","","/","","...","/","/","","0.5","340","/","/","","0.0","...","...","","...","","2.3","...","...","...","...","...","","..."
"07","/","...","/","","/","","16.3","/","","/","","...","/","/","","3.1","340","/","/","","2.0","...","...","","...","","4.5","...","...","...","...","...","","..."
"08","/","...","/","","/","","15.5","/","","/","","...","/","/","","0.4","330","/","/","","0.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"09","/","...","/","","/","","17.9","/","","/","","...","/","/","","0.7","330","/","/","","0.0","...","...","","...","","2.1","...","...","...","...","...","","..."
"10","/","...","/","","/","","18.3","/","","/","","...","/","/","","1.1","340","/","/","","0.0","...","...","","...","","0.2","...","...","...","...","...","","..."
"11","/","...","/","","/","","18.1","/","","/","","...","/","/","","0.9","300","/","/","","0.5","...","...","","...","","1.3","...","...","...","...","...","","..."
"12","/","...","/","","/","","19.6","/","","/","","...","/","/","","1.1","330","/","/","","0.0","...","...","","...","","6.6","...","...","...","...","...","","..."
"13","/","...","/","","/","","21.3","/","","/","","...","/","/","","1.0","330","/","/","","0.0","...","...","","...","","9.4","...","...","...","...","...","","..."
"14","/","...","/","","/","","22.8","/","","/","","...","/","/","","0.9","330","/","/","","0.0","...","...","","...","","6.7","...","...","...","...","...","","..."
"15","/","...","/","","/","","19.7","/","","/","","...","/","/","","2.3","330","/","/","","0.0","...","...","","...","","5.8","...","...","...","...","...","","..."
"16","/","...","/","","/","","15.2","/","","/","","...","/","/","","3.1","350","/","/","","0.0","...","...","","...","","2.9","...","...","...","...","...","","..."
"17","/","...","/","","/","","17.7","/","","/","","...","/","/","","1.2","330","/","/","","0.0","...","...","","...","","2.5","...","...","...","...","...","","..."
"18","/","...","/","","/","","19.1","/","","/","","...","/","/","","0.9","340","/","/","","3.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"19","/","...","/","","/","","20.4","/","","/","","...","/","/","","1.0","340","/","/","","0.5","...","...","","...","","0.8","...","...","...","...","...","","..."
"20","/","...","/","","/","","24.7","/","","/","","...","/","/","","1.0","220","/","/","","0.0","...","...","","...","","9.8","...","...","...","...","...","","..."
"21","/","...","/","","/","","26.2","/","","/","","...","/","/","","0.8","270","/","/","","0.0","...","...","","...","","6.3","...","...","...","...","...","","..."
"22","/","...","/","","/","","17.8","/","","/","","...","/","/","","3.9","340","/","/","","0.0","...","...","","...","","3.5","...","...","...","...","...","","..."
"23","/","...","/","","/","","15.9","/","","/","","...","/","/","","2.1","340","/","/","","0.0","...","...","","...","","0.3","...","...","...","...","...","","..."
"24","/","...","/","","/","","16.5","/","","/","","...","/","/","","2.0","340","/","/","","0.0","...","...","","...","","0.1","...","...","...","...","...","","..."
"25","/","...","/","","/","","17.0","/","","/","","...","/","/","","2.1","330","/","/","","0.0","...","...","","...","","3.4","...","...","...","...","...","","..."
"26","/","...","/","","/","","15.2","/","","/","","...","/","/","","1.8","330","/","/","","0.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"27","/","...","/","","/","","12.6","/","","/","","...","/","/","","1.9","330","/","/","","10.5","...","...","","...","","0.0","...","...","...","...","...","","..."
"28","/","...","/","","/","","14.7","/","","/","","...","/","/","","1.8","330","/","/","","5.0","...","...","","...","","0.2","...","...","...","...","...","","..."
"29","/","...","/","","/","","18.0","/","","/","","...","/","/","","2.5","340","/","/","","0.0","...","...","","...","","6.0","...","...","...","...","...","","..."
"30","/","...","/","","/","","18.3","/","","/","","...","/","/","","1.1","330","/","/","","0.0","...","...","","...","","0.4","...","...","...","...","...","","..."
"31","/","...","/","","/","","18.4","/","","/","","...","/","/","","0.7","340","/","/","","0.0","...","...","","...","","0.1","...","...","...","...","...","","..."
