"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","888.8","...","890.3","2014-12-01 23:04","887.2","2014-12-01 13:22","17.7","24.6","2014-12-01 12:02","13.5","2014-12-01 16:51","...","90","56","2014-12-01 11:53","1.2","315","6.5","22","2014-12-01 02:24","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","890.8","...","892.8","2014-12-02 09:11","889.1","2014-12-02 15:56","13.4","15.8","2014-12-02 00:01","11.7","2014-12-02 17:11","...","90","60","2014-12-02 09:13","1.6","123","6.4","112","2014-12-02 11:52","14.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","890.7","...","892.6","2014-12-03 08:51","889.1","2014-12-03 15:17","14.3","17.2","2014-12-03 19:01","12.3","2014-12-03 00:03","...","92","60","2014-12-03 07:41","1.5","92","4.9","134","2014-12-03 18:40","11.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","890.9","...","893.2","2014-12-04 10:01","888.7","2014-12-04 16:32","13.6","17.6","2014-12-04 16:42","11.5","2014-12-04 17:31","...","93","0","2014-12-04 12:21","1.4","152","6.0","360","2014-12-04 11:06","20.5","...","...","","...","","...","...","...","...","...","...","","..."
"05","891.5","...","892.8","2014-12-05 09:41","890.0","2014-12-05 03:32","12.2","14.2","2014-12-05 11:02","9.3","2014-12-05 23:06","...","91","0","2014-12-05 01:28","1.1","340","5.5","221","2014-12-05 01:53","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","891.1","...","892.8","2014-12-06 09:21","889.5","2014-12-06 15:31","12.2","17.7","2014-12-06 12:05","8.7","2014-12-06 00:41","...","84","49","2014-12-06 04:13","0.9","306","2.7","121","2014-12-06 00:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","891.3","...","892.8","2014-12-07 09:02","890.0","2014-12-07 15:25","13.4","18.4","2014-12-07 12:31","10.0","2014-12-07 07:01","...","80","35","2014-12-07 23:51","1.1","314","3.5","299","2014-12-07 16:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","890.7","...","892.3","2014-12-08 09:44","889.7","2014-12-08 04:52","14.4","19.2","2014-12-08 12:24","10.7","2014-12-08 00:21","...","72","36","2014-12-08 00:01","1.3","37","3.2","317","2014-12-08 12:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","891.9","...","893.1","2014-12-09 09:21","890.7","2014-12-09 03:11","15.4","20.4","2014-12-09 09:07","12.7","2014-12-09 23:41","...","77","52","2014-12-09 08:31","1.4","331","3.3","119","2014-12-09 21:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","891.6","...","893.1","2014-12-10 08:25","890.3","2014-12-10 13:17","16.1","21.9","2014-12-10 12:31","12.7","2014-12-10 02:31","...","81","48","2014-12-10 11:18","1.0","128","4.3","277","2014-12-10 13:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","891.1","...","892.2","2014-12-11 08:51","889.8","2014-12-11 13:43","16.5","20.5","2014-12-11 13:43","13.4","2014-12-11 23:54","...","88","66","2014-12-11 00:31","1.2","97","4.7","105","2014-12-11 08:11","1.0","...","...","","...","","...","...","...","...","...","...","","..."
