"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","867.5","...","870.2","2012-08-01 00:01","865.8","2012-08-01 17:01","20.7","23.9","2012-08-01 09:31","18.7","2012-08-01 22:56","...","100","96","2012-08-01 09:31","0.9","310","17.1","10","2012-08-01 22:13","76.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","870.1","...","874.7","2012-08-02 22:32","863.9","2012-08-02 04:12","19.1","20.1","2012-08-02 04:05","18.4","2012-08-02 10:56","...","100","99","2012-08-02 10:56","1.3","8","18.6","284","2012-08-02 06:46","756.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","876.9","...","878.5","2012-08-03 21:46","874.4","2012-08-03 00:22","20.6","23.4","2012-08-03 13:16","18.8","2012-08-03 04:18","...","92","62","2012-08-03 23:42","2.5","132","8.2","190","2012-08-03 11:48","20.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","879.2","...","880.9","2012-08-04 23:01","877.7","2012-08-04 03:21","21.4","24.9","2012-08-04 10:52","19.5","2012-08-04 14:07","...","83","52","2012-08-04 01:46","0.8","121","3.9","105","2012-08-04 05:39","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","880.4","...","881.9","2012-08-05 10:17","879.3","2012-08-05 15:47","21.6","27.7","2012-08-05 12:46","18.9","2012-08-05 05:39","...","94","69","2012-08-05 12:36","0.5","324","2.3","303","2012-08-05 13:17","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"06","879.7","...","880.9","2012-08-06 00:01","878.4","2012-08-06 18:19","20.7","23.7","2012-08-06 15:18","17.9","2012-08-06 04:38","...","97","81","2012-08-06 22:17","0.5","118","1.6","116","2012-08-06 18:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","878.3","...","879.6","2012-08-07 00:09","876.9","2012-08-07 16:46","20.9","25.9","2012-08-07 10:48","17.7","2012-08-07 05:21","...","99","81","2012-08-07 09:25","1.0","120","3.5","117","2012-08-07 06:04","11.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","878.2","...","879.6","2012-08-08 22:16","876.9","2012-08-08 04:01","21.9","28.2","2012-08-08 13:03","19.1","2012-08-08 16:48","...","98","78","2012-08-08 13:03","1.1","103","5.3","112","2012-08-08 16:57","28.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","879.7","...","881.3","2012-08-09 23:16","878.2","2012-08-09 02:31","21.3","25.9","2012-08-09 13:47","18.7","2012-08-09 05:54","...","94","63","2012-08-09 13:04","0.9","118","4.9","139","2012-08-09 10:09","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"10","882.3","...","884.0","2012-08-10 22:05","880.3","2012-08-10 00:51","20.8","23.0","2012-08-10 12:50","17.9","2012-08-10 06:01","...","92","73","2012-08-10 20:18","1.3","117","7.6","234","2012-08-10 13:22","5.5","...","...","","...","","...","...","...","...","...","...","","..."
"11","883.9","...","885.3","2012-08-11 10:02","882.5","2012-08-11 01:35","20.8","25.9","2012-08-11 12:31","18.2","2012-08-11 04:01","...","95","70","2012-08-11 12:33","1.6","114","6.0","112","2012-08-11 01:35","5.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","883.4","...","884.5","2012-08-12 00:01","882.1","2012-08-12 14:33","21.6","27.4","2012-08-12 11:01","19.1","2012-08-12 02:32","...","94","69","2012-08-12 12:34","0.7","130","4.9","317","2012-08-12 13:15","8.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","883.0","...","884.2","2012-08-13 10:18","881.9","2012-08-13 16:33","21.3","25.9","2012-08-13 10:18","18.5","2012-08-13 01:52","...","96","75","2012-08-13 07:10","0.5","116","2.3","123","2012-08-13 02:26","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","882.6","...","883.5","2012-08-14 09:18","881.9","2012-08-14 03:49","21.3","25.9","2012-08-14 11:05","18.8","2012-08-14 05:46","...","99","88","2012-08-14 11:05","0.5","315","2.9","307","2012-08-14 11:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","880.5","...","882.2","2012-08-15 00:01","879.6","2012-08-15 16:22","22.1","27.0","2012-08-15 11:31","19.6","2012-08-15 05:36","...","98","80","2012-08-15 11:31","0.6","327","2.6","108","2012-08-15 02:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","882.1","...","886.2","2012-08-16 21:47","879.1","2012-08-16 03:02","21.5","26.3","2012-08-16 11:47","18.1","2012-08-16 21:53","...","98","79","2012-08-16 02:47","0.8","305","5.2","110","2012-08-16 21:29","64.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","885.8","...","887.8","2012-08-17 22:05","884.0","2012-08-17 03:16","20.2","24.9","2012-08-17 10:33","18.2","2012-08-17 22:54","...","98","80","2012-08-17 09:50","0.8","120","3.1","117","2012-08-17 23:05","30.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","886.2","...","887.6","2012-08-18 10:16","884.8","2012-08-18 03:01","20.5","25.3","2012-08-18 11:02","18.3","2012-08-18 00:01","...","97","73","2012-08-18 03:01","0.5","325","2.1","119","2012-08-18 00:47","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"19","884.9","...","887.0","2012-08-19 00:01","883.1","2012-08-19 16:33","20.9","26.5","2012-08-19 11:02","18.1","2012-08-19 06:13","...","98","79","2012-08-19 10:46","0.6","121","3.5","277","2012-08-19 11:32","21.5","...","...","","...","","...","...","...","...","...","...","","..."
"20","883.6","...","884.8","2012-08-20 00:01","882.2","2012-08-20 16:53","20.8","27.7","2012-08-20 12:34","18.6","2012-08-20 19:17","...","98","77","2012-08-20 12:34","0.6","123","2.9","130","2012-08-20 17:29","9.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","883.2","...","884.2","2012-08-21 00:01","881.9","2012-08-21 16:30","20.8","25.3","2012-08-21 10:07","18.1","2012-08-21 03:01","...","97","80","2012-08-21 09:46","0.5","5","2.4","295","2012-08-21 16:37","7.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","882.0","...","882.5","2012-08-22 20:48","880.9","2012-08-22 16:31","21.7","26.4","2012-08-22 13:55","21.0","2012-08-22 22:08","...","99","89","2012-08-22 13:54","0.5","334","2.5","311","2012-08-22 14:40","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","879.6","...","882.2","2012-08-23 00:01","876.0","2012-08-23 23:46","23.2","27.8","2012-08-23 13:47","20.3","2012-08-23 05:01","...","97","79","2012-08-23 08:16","0.5","307","2.8","332","2012-08-23 22:06","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"24","875.7","...","879.8","2012-08-24 23:56","872.5","2012-08-24 03:15","23.0","26.8","2012-08-24 19:34","20.2","2012-08-24 14:00","...","80","49","2012-08-24 19:34","1.5","133","11.9","344","2012-08-24 03:19","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"25","882.5","...","884.7","2012-08-25 10:52","879.1","2012-08-25 00:46","21.6","24.5","2012-08-25 00:19","19.9","2012-08-25 08:48","...","94","62","2012-08-25 02:21","0.6","322","2.0","321","2012-08-25 03:34","7.0","...","...","","...","","...","...","...","...","...","...","","..."
