"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1009.6","...","1011.2","2019-03-01 09:30","1008.0","2019-03-01 14:47","20.5","26.8","2019-03-01 13:45","17.6","2019-03-01 04:32","...","88","60","2019-03-01 13:17","1.2","321","7.0","332","2019-03-01 15:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1006.5","...","1009.3","2019-03-02 00:01","1004.5","2019-03-02 15:52","21.8","26.0","2019-03-02 13:09","19.0","2019-03-02 03:07","...","89","68","2019-03-02 11:46","1.1","309","5.0","298","2019-03-02 13:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1004.4","...","1007.0","2019-03-03 23:56","1002.0","2019-03-03 04:26","20.6","26.3","2019-03-03 10:00","17.2","2019-03-03 12:23","...","87","54","2019-03-03 09:09","1.7","3","11.4","339","2019-03-03 11:55","10.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","1007.6","...","1009.3","2019-03-04 10:32","1005.6","2019-03-04 02:59","20.2","25.3","2019-03-04 13:58","15.9","2019-03-04 04:20","...","83","57","2019-03-04 13:58","0.8","308","5.1","339","2019-03-04 15:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1006.7","...","1008.9","2019-03-05 00:26","1003.8","2019-03-05 14:08","20.5","25.7","2019-03-05 11:48","16.4","2019-03-05 22:51","...","87","62","2019-03-05 11:01","0.8","18","10.3","351","2019-03-05 19:04","5.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1007.3","...","1009.6","2019-03-06 23:41","1005.0","2019-03-06 15:16","20.6","28.3","2019-03-06 12:31","17.2","2019-03-06 02:37","...","87","46","2019-03-06 11:54","1.9","15","11.7","342","2019-03-06 12:44","5.5","...","...","","...","","...","...","...","...","...","...","","..."
"07","1009.6","...","1011.4","2019-03-07 23:53","1007.9","2019-03-07 03:03","14.5","18.1","2019-03-07 00:05","12.5","2019-03-07 23:59","...","99","99","2019-03-07 08:56","0.2","8","5.1","335","2019-03-07 17:54","42.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1009.7","...","1012.6","2019-03-08 09:16","1007.5","2019-03-08 17:17","15.2","20.2","2019-03-08 14:51","12.0","2019-03-08 04:26","...","97","84","2019-03-08 14:51","0.1","41","5.2","331","2019-03-08 15:29","19.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1005.3","...","1008.7","2019-03-09 00:15","1002.1","2019-03-09 16:27","18.7","21.8","2019-03-09 14:30","16.2","2019-03-09 01:25","...","98","85","2019-03-09 14:32","0.0","0","9.3","332","2019-03-09 17:03","10.5","...","...","","...","","...","...","...","...","...","...","","..."
"10","1006.0","...","1007.8","2019-03-10 21:31","1003.8","2019-03-10 00:49","19.1","24.0","2019-03-10 10:56","16.7","2019-03-10 05:12","...","94","64","2019-03-10 10:56","1.2","75","11.4","345","2019-03-10 02:07","27.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1006.8","...","1008.6","2019-03-11 09:33","1004.8","2019-03-11 03:02","17.8","19.4","2019-03-11 14:44","16.7","2019-03-11 06:57","...","94","82","2019-03-11 16:32","0.0","357","2.8","327","2019-03-11 13:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1008.8","...","1011.0","2019-03-12 23:52","1007.0","2019-03-12 15:09","20.5","26.0","2019-03-12 13:48","16.2","2019-03-12 03:12","...","76","52","2019-03-12 13:17","1.0","110","7.5","332","2019-03-12 14:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1011.3","...","1013.0","2019-03-13 22:47","1009.9","2019-03-13 14:39","21.7","26.0","2019-03-13 12:04","18.5","2019-03-13 05:55","...","78","50","2019-03-13 13:44","1.0","13","6.3","291","2019-03-13 14:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1012.0","...","1012.8","2019-03-14 22:28","1009.8","2019-03-14 17:08","20.8","22.8","2019-03-14 17:06","18.4","2019-03-14 23:29","...","86","72","2019-03-14 17:20","1.6","346","7.6","11","2019-03-14 21:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1012.6","...","1014.8","2019-03-15 09:20","1010.6","2019-03-15 16:17","18.3","21.0","2019-03-15 12:33","16.3","2019-03-15 07:11","...","76","47","2019-03-15 23:58","2.4","348","8.4","356","2019-03-15 14:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1011.7","...","1013.3","2019-03-16 23:32","1009.8","2019-03-16 14:03","20.5","24.1","2019-03-16 13:37","16.9","2019-03-16 02:17","...","72","47","2019-03-16 00:21","1.2","132","7.1","229","2019-03-16 10:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1011.9","...","1013.9","2019-03-17 09:43","1009.7","2019-03-17 16:12","21.2","25.7","2019-03-17 13:09","18.8","2019-03-17 03:25","...","82","52","2019-03-17 13:39","1.3","322","6.4","358","2019-03-17 13:24","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1009.8","...","1011.9","2019-03-18 00:01","1007.5","2019-03-18 15:37","21.3","26.4","2019-03-18 13:49","18.3","2019-03-18 05:24","...","89","57","2019-03-18 13:45","1.2","307","6.6","322","2019-03-18 16:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1008.1","...","1010.4","2019-03-19 09:32","1005.9","2019-03-19 15:02","23.2","28.8","2019-03-19 13:18","18.8","2019-03-19 06:12","...","83","53","2019-03-19 11:53","1.5","312","6.4","319","2019-03-19 15:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1006.7","...","1009.3","2019-03-20 09:12","1003.8","2019-03-20 15:42","24.3","29.1","2019-03-20 14:42","19.9","2019-03-20 05:10","...","86","64","2019-03-20 14:44","1.5","81","7.7","242","2019-03-20 12:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1005.3","...","1006.9","2019-03-21 22:02","1002.8","2019-03-21 15:03","25.2","30.9","2019-03-21 14:49","21.0","2019-03-21 06:15","...","83","45","2019-03-21 14:44","2.0","206","9.7","205","2019-03-21 13:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1006.9","...","1009.2","2019-03-22 23:52","1004.9","2019-03-22 15:00","23.0","28.0","2019-03-22 10:33","19.0","2019-03-22 23:08","...","86","67","2019-03-22 10:52","1.7","325","7.5","296","2019-03-22 12:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1010.4","...","1012.3","2019-03-23 21:05","1008.3","2019-03-23 03:08","17.7","19.6","2019-03-23 13:56","16.1","2019-03-23 23:52","...","91","79","2019-03-23 14:45","2.0","334","7.4","336","2019-03-23 14:59","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1010.8","...","1012.8","2019-03-24 10:00","1009.5","2019-03-24 16:25","16.6","18.4","2019-03-24 18:48","14.6","2019-03-24 09:34","...","97","81","2019-03-24 02:16","0.8","3","4.2","351","2019-03-24 02:15","13.5","...","...","","...","","...","...","...","...","...","...","","..."
"25","1009.9","...","1011.5","2019-03-25 11:12","1007.8","2019-03-25 02:38","19.3","21.9","2019-03-25 17:43","16.8","2019-03-25 03:31","...","98","83","2019-03-25 09:27","1.1","338","4.9","13","2019-03-25 14:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
