"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","889.1","...","890.2","2012-10-01 09:46","888.0","2012-10-01 03:09","19.7","26.1","2012-10-01 13:16","16.5","2012-10-01 06:15","...","96","71","2012-10-01 13:16","0.3","68","3.2","310","2012-10-01 12:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","888.1","...","889.7","2012-10-02 09:31","886.4","2012-10-02 14:31","19.8","26.0","2012-10-02 12:18","16.6","2012-10-02 05:07","...","94","71","2012-10-02 12:21","0.3","337","2.6","295","2012-10-02 16:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","885.3","...","886.9","2012-10-03 08:17","883.8","2012-10-03 14:31","19.5","25.2","2012-10-03 13:02","16.4","2012-10-03 05:18","...","90","59","2012-10-03 08:17","0.3","97","2.2","327","2012-10-03 12:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","885.5","...","887.5","2012-10-04 21:16","883.8","2012-10-04 03:17","18.9","23.9","2012-10-04 11:04","16.4","2012-10-04 04:02","...","92","73","2012-10-04 06:16","0.4","118","1.5","308","2012-10-04 10:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","888.4","...","890.4","2012-10-05 22:52","886.6","2012-10-05 03:03","19.1","24.8","2012-10-05 10:50","15.9","2012-10-05 04:47","...","95","69","2012-10-05 11:01","0.2","314","1.4","323","2012-10-05 11:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","890.2","...","891.1","2012-10-06 08:33","889.2","2012-10-06 02:43","18.9","21.5","2012-10-06 10:16","17.2","2012-10-06 06:01","...","97","80","2012-10-06 11:48","0.4","123","2.0","103","2012-10-06 21:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","889.2","...","890.7","2012-10-07 09:02","887.9","2012-10-07 15:32","19.3","26.2","2012-10-07 11:34","16.6","2012-10-07 04:35","...","97","74","2012-10-07 10:36","0.4","317","1.5","329","2012-10-07 11:45","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","887.6","...","889.1","2012-10-08 08:01","886.1","2012-10-08 15:46","19.2","23.7","2012-10-08 11:46","17.9","2012-10-08 04:59","...","100","91","2012-10-08 11:43","0.3","123","2.4","289","2012-10-08 14:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","886.3","...","887.6","2012-10-09 08:49","884.7","2012-10-09 14:51","18.4","23.5","2012-10-09 11:20","16.7","2012-10-09 04:32","...","100","87","2012-10-09 11:16","0.2","105","1.7","295","2012-10-09 11:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","885.6","...","887.3","2012-10-10 10:03","884.4","2012-10-10 14:36","19.0","23.7","2012-10-10 11:05","16.5","2012-10-10 04:00","...","98","82","2012-10-10 07:37","0.4","141","2.3","122","2012-10-10 18:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","885.6","...","886.9","2012-10-11 09:18","884.4","2012-10-11 01:31","19.8","25.2","2012-10-11 10:35","16.5","2012-10-11 02:31","...","95","69","2012-10-11 09:09","0.4","320","1.8","339","2012-10-11 14:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","885.8","...","887.2","2012-10-12 09:19","884.8","2012-10-12 03:16","19.4","25.3","2012-10-12 12:09","16.8","2012-10-12 05:31","...","97","74","2012-10-12 13:32","0.3","333","1.3","315","2012-10-12 11:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
