"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","/","...","/","","/","","28.1","/","","/","","...","/","/","","1.4","230","/","/","","0.0","...","...","","...","","2.9","...","...","...","...","...","","..."
"02","/","...","/","","/","","26.7","/","","/","","...","/","/","","0.8","20","/","/","","13.0","...","...","","...","","5.1","...","...","...","...","...","","..."
"03","/","...","/","","/","","28.4","/","","/","","...","/","/","","0.7","320","/","/","","0.0","...","...","","...","","9.0","...","...","...","...","...","","..."
"04","/","...","/","","/","","29.2","/","","/","","...","/","/","","0.8","330","/","/","","0.0","...","...","","...","","5.3","...","...","...","...","...","","..."
"05","/","...","/","","/","","29.0","/","","/","","...","/","/","","1.2","330","/","/","","0.0","...","...","","...","","8.1","...","...","...","...","...","","..."
"06","/","...","/","","/","","28.6","/","","/","","...","/","/","","0.9","160","/","/","","0.0","...","...","","...","","7.2","...","...","...","...","...","","..."
"07","/","...","/","","/","","28.6","/","","/","","...","/","/","","0.7","290","/","/","","0.0","...","...","","...","","2.3","...","...","...","...","...","","..."
"08","/","...","/","","/","","28.9","/","","/","","...","/","/","","0.8","330","/","/","","0.0","...","...","","...","","3.5","...","...","...","...","...","","..."
"09","/","...","/","","/","","29.4","/","","/","","...","/","/","","0.9","320","/","/","","0.0","...","...","","...","","3.6","...","...","...","...","...","","..."
"10","/","...","/","","/","","29.2","/","","/","","...","/","/","","0.9","80","/","/","","0.0","...","...","","...","","6.1","...","...","...","...","...","","..."
"11","/","...","/","","/","","28.2","/","","/","","...","/","/","","0.9","80","/","/","","0.5","...","...","","...","","6.0","...","...","...","...","...","","..."
"12","/","...","/","","/","","28.2","/","","/","","...","/","/","","1.0","190","/","/","","0.0","...","...","","...","","6.4","...","...","...","...","...","","..."
"13","/","...","/","","/","","28.8","/","","/","","...","/","/","","0.7","170","/","/","","0.0","...","...","","...","","1.9","...","...","...","...","...","","..."
"14","/","...","/","","/","","28.8","/","","/","","...","/","/","","0.9","150","/","/","","0.0","...","...","","...","","3.0","...","...","...","...","...","","..."
"15","/","...","/","","/","","29.0","/","","/","","...","/","/","","1.0","130","/","/","","0.0","...","...","","...","","6.4","...","...","...","...","...","","..."
"16","/","...","/","","/","","29.0","/","","/","","...","/","/","","0.8","280","/","/","","0.0","...","...","","...","","5.5","...","...","...","...","...","","..."
"17","/","...","/","","/","","28.8","/","","/","","...","/","/","","0.9","330","/","/","","0.0","...","...","","...","","7.1","...","...","...","...","...","","..."
"18","/","...","/","","/","","29.3","/","","/","","...","/","/","","1.1","330","/","/","","0.0","...","...","","...","","8.8","...","...","...","...","...","","..."
"19","/","...","/","","/","","28.2","/","","/","","...","/","/","","1.3","330","/","/","","0.0","...","...","","...","","7.4","...","...","...","...","...","","..."
"20","/","...","/","","/","","26.7","/","","/","","...","/","/","","1.1","330","/","/","","0.5","...","...","","...","","0.2","...","...","...","...","...","","..."
"21","/","...","/","","/","","26.0","/","","/","","...","/","/","","1.7","330","/","/","","0.0","...","...","","...","","7.7","...","...","...","...","...","","..."
"22","/","...","/","","/","","26.4","/","","/","","...","/","/","","1.4","330","/","/","","0.0","...","...","","...","","9.6","...","...","...","...","...","","..."
"23","/","...","/","","/","","26.2","/","","/","","...","/","/","","1.4","330","/","/","","0.0","...","...","","...","","8.4","...","...","...","...","...","","..."
"24","/","...","/","","/","","25.8","/","","/","","...","/","/","","1.2","330","/","/","","0.0","...","...","","...","","1.5","...","...","...","...","...","","..."
"25","/","...","/","","/","","27.9","/","","/","","...","/","/","","0.7","330","/","/","","0.0","...","...","","...","","5.6","...","...","...","...","...","","..."
"26","/","...","/","","/","","28.7","/","","/","","...","/","/","","0.8","330","/","/","","0.0","...","...","","...","","7.0","...","...","...","...","...","","..."
"27","/","...","/","","/","","28.9","/","","/","","...","/","/","","0.8","330","/","/","","0.0","...","...","","...","","6.9","...","...","...","...","...","","..."
"28","/","...","/","","/","","27.9","/","","/","","...","/","/","","0.6","180","/","/","","0.5","...","...","","...","","0.0","...","...","...","...","...","","..."
"29","/","...","/","","/","","29.6","/","","/","","...","/","/","","0.8","290","/","/","","0.0","...","...","","...","","8.4","...","...","...","...","...","","..."
"30","/","...","/","","/","","29.2","/","","/","","...","/","/","","1.6","330","/","/","","0.0","...","...","","...","","7.3","...","...","...","...","...","","..."
