"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.6","...","1008.5","2015-10-01 08:18","1004.7","2015-10-01 14:52","28.2","32.9","2015-10-01 11:35","24.5","2015-10-01 05:49","...","81","59","2015-10-01 11:35","1.3","286","8.3","294","2015-10-01 14:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1005.6","...","1007.3","2015-10-02 23:05","1003.9","2015-10-02 15:24","27.4","31.2","2015-10-02 12:59","25.3","2015-10-02 21:50","...","83","65","2015-10-02 13:00","1.6","325","6.5","309","2015-10-02 14:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1008.2","...","1011.1","2015-10-04 00:00","1006.4","2015-10-03 14:28","27.7","33.1","2015-10-03 13:28","25.1","2015-10-03 05:31","...","82","58","2015-10-03 13:05","1.1","1","6.0","284","2015-10-03 15:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1010.5","...","1011.4","2015-10-04 09:12","1008.5","2015-10-04 15:05","28.0","33.2","2015-10-04 13:20","24.0","2015-10-04 05:38","...","79","54","2015-10-04 11:48","1.2","220","6.0","285","2015-10-04 15:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1009.5","...","1011.0","2015-10-05 07:25","1007.3","2015-10-05 14:26","28.3","32.8","2015-10-05 12:25","25.7","2015-10-05 05:43","...","78","55","2015-10-05 13:37","1.5","120","6.0","285","2015-10-05 15:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1007.3","...","1009.3","2015-10-06 08:59","1005.2","2015-10-06 15:20","27.6","32.4","2015-10-06 13:05","25.1","2015-10-06 06:42","...","79","58","2015-10-06 13:09","1.4","222","6.5","272","2015-10-06 15:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1005.4","...","1007.2","2015-10-07 09:21","1003.4","2015-10-07 16:17","27.2","31.7","2015-10-07 13:41","23.8","2015-10-07 05:56","...","77","58","2015-10-07 12:28","1.8","241","6.6","279","2015-10-07 10:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1003.4","...","1005.1","2015-10-09 00:00","1001.6","2015-10-08 15:18","26.9","30.6","2015-10-08 14:19","23.6","2015-10-08 05:15","...","76","58","2015-10-08 14:19","1.6","224","6.9","261","2015-10-08 13:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1002.8","...","1004.5","2015-10-09 22:02","1000.8","2015-10-09 15:19","25.8","30.0","2015-10-09 12:15","23.0","2015-10-09 05:11","...","81","66","2015-10-09 12:15","1.5","325","7.5","341","2015-10-09 16:18","10.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1004.9","...","1007.9","2015-10-10 23:28","1003.1","2015-10-10 01:37","24.8","28.9","2015-10-10 11:13","22.3","2015-10-10 04:33","...","76","56","2015-10-10 14:16","1.5","300","6.3","347","2015-10-10 17:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1008.8","...","1011.8","2015-10-11 22:23","1006.5","2015-10-11 04:31","23.1","25.7","2015-10-11 13:34","20.2","2015-10-11 23:26","...","75","60","2015-10-11 09:16","1.8","1","6.9","3","2015-10-11 15:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1010.0","...","1011.4","2015-10-12 09:44","1007.7","2015-10-12 15:25","23.8","29.2","2015-10-12 15:41","20.0","2015-10-12 06:16","...","75","56","2015-10-12 16:20","1.2","324","5.3","278","2015-10-12 13:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1010.2","...","1011.8","2015-10-13 07:53","1008.2","2015-10-13 15:33","24.1","29.7","2015-10-13 13:31","20.6","2015-10-13 23:56","...","70","55","2015-10-13 13:49","1.3","352","7.0","338","2015-10-13 15:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1008.7","...","1010.1","2015-10-14 09:14","1007.0","2015-10-14 15:32","23.2","28.3","2015-10-14 15:09","19.0","2015-10-14 05:40","...","73","55","2015-10-14 11:55","1.2","7","6.0","313","2015-10-14 16:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1006.2","...","1008.6","2015-10-15 00:07","1003.8","2015-10-15 15:24","23.1","29.1","2015-10-15 15:14","19.2","2015-10-15 06:05","...","75","53","2015-10-15 15:14","1.4","10","7.0","337","2015-10-15 15:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1004.2","...","1006.3","2015-10-16 09:11","1001.6","2015-10-16 15:11","24.1","29.6","2015-10-16 12:28","20.3","2015-10-16 06:08","...","76","52","2015-10-16 14:05","1.2","2","8.0","340","2015-10-16 15:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1003.2","...","1005.3","2015-10-17 08:41","1001.4","2015-10-17 15:08","24.2","30.6","2015-10-17 15:11","20.2","2015-10-17 06:20","...","74","51","2015-10-17 15:11","1.2","355","6.0","344","2015-10-17 16:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1002.1","...","1003.9","2015-10-18 09:35","1000.3","2015-10-18 15:13","24.0","29.1","2015-10-18 13:53","20.5","2015-10-18 05:57","...","77","57","2015-10-18 13:31","1.4","10","6.7","360","2015-10-18 15:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","998.7","...","1002.0","2015-10-19 00:19","996.1","2015-10-19 16:45","25.2","30.0","2015-10-19 14:11","21.6","2015-10-19 06:30","...","81","59","2015-10-19 15:27","1.0","313","4.7","303","2015-10-19 17:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","997.4","...","998.7","2015-10-20 22:11","996.1","2015-10-20 15:05","26.0","29.5","2015-10-20 12:54","23.7","2015-10-20 01:29","...","85","68","2015-10-20 12:55","0.9","3","4.0","331","2015-10-20 16:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","999.9","...","1002.3","2015-10-21 21:56","997.4","2015-10-21 01:35","25.2","27.0","2015-10-21 13:56","24.3","2015-10-21 05:57","...","92","82","2015-10-21 14:50","1.1","206","4.9","226","2015-10-21 19:05","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"22","1002.1","...","1003.6","2015-10-22 20:26","1000.6","2015-10-22 03:44","25.2","28.6","2015-10-22 13:21","23.3","2015-10-22 07:01","...","85","71","2015-10-22 13:21","1.0","338","4.1","350","2015-10-22 17:10","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","1003.5","...","1005.6","2015-10-23 21:29","1001.2","2015-10-23 14:11","25.0","29.6","2015-10-23 13:51","24.1","2015-10-23 22:35","...","85","68","2015-10-23 13:44","1.5","8","7.5","351","2015-10-23 14:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1006.7","...","1009.0","2015-10-24 22:39","1004.3","2015-10-24 01:26","26.3","30.2","2015-10-24 13:23","23.7","2015-10-24 03:11","...","83","64","2015-10-24 11:18","1.1","2","5.7","312","2015-10-24 16:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1008.7","...","1010.2","2015-10-25 09:45","1006.7","2015-10-25 15:27","26.0","30.4","2015-10-25 13:19","23.7","2015-10-25 23:45","...","80","63","2015-10-25 12:48","1.1","323","5.9","348","2015-10-25 15:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1008.9","...","1010.6","2015-10-26 09:26","1007.0","2015-10-26 15:08","25.6","28.9","2015-10-26 13:57","22.8","2015-10-26 05:24","...","82","68","2015-10-26 13:23","1.3","31","6.1","281","2015-10-26 12:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1008.5","...","1010.1","2015-10-27 22:44","1006.0","2015-10-27 15:04","25.9","30.5","2015-10-27 13:22","23.6","2015-10-27 23:56","...","80","57","2015-10-27 13:16","1.3","1","5.4","327","2015-10-27 17:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1010.6","...","1012.2","2015-10-28 09:01","1009.1","2015-10-28 03:01","25.4","29.5","2015-10-28 13:34","22.2","2015-10-28 06:52","...","81","56","2015-10-28 12:42","1.4","175","7.2","223","2015-10-28 11:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1011.4","...","1012.9","2015-10-29 08:53","1009.7","2015-10-29 14:36","25.2","30.3","2015-10-29 14:15","22.5","2015-10-29 23:59","...","82","52","2015-10-29 14:06","1.3","2","7.6","290","2015-10-29 14:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1011.5","...","1012.9","2015-10-30 22:40","1010.1","2015-10-30 14:05","25.0","29.6","2015-10-30 11:13","20.9","2015-10-30 06:21","...","76","52","2015-10-30 10:00","1.8","354","8.8","7","2015-10-30 15:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1012.5","...","1014.7","2015-10-31 09:09","1010.4","2015-10-31 15:28","23.9","29.9","2015-10-31 14:12","21.2","2015-10-31 05:24","...","80","59","2015-10-31 14:12","1.2","17","7.1","336","2015-10-31 16:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
