"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","/","...","/","","/","","20.5","/","","/","","...","/","/","","1.5","330","/","/","","0.0","...","...","","...","","9.7","...","...","...","...","...","","..."
"02","/","...","/","","/","","21.3","/","","/","","...","/","/","","0.7","330","/","/","","0.0","...","...","","...","","6.7","...","...","...","...","...","","..."
"03","/","...","/","","/","","21.7","/","","/","","...","/","/","","1.1","330","/","/","","0.0","...","...","","...","","7.3","...","...","...","...","...","","..."
"04","/","...","/","","/","","21.0","/","","/","","...","/","/","","0.7","330","/","/","","5.5","...","...","","...","","0.0","...","...","...","...","...","","..."
"05","/","...","/","","/","","21.4","/","","/","","...","/","/","","1.1","330","/","/","","3.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"06","/","...","/","","/","","22.7","/","","/","","...","/","/","","2.5","340","/","/","","0.0","...","...","","...","","2.5","...","...","...","...","...","","..."
"07","/","...","/","","/","","23.6","/","","/","","...","/","/","","1.3","330","/","/","","0.0","...","...","","...","","0.2","...","...","...","...","...","","..."
"08","/","...","/","","/","","22.7","/","","/","","...","/","/","","1.6","330","/","/","","0.0","...","...","","...","","1.1","...","...","...","...","...","","..."
"09","/","...","/","","/","","20.9","/","","/","","...","/","/","","1.9","330","/","/","","0.0","...","...","","...","","5.3","...","...","...","...","...","","..."
"10","/","...","/","","/","","20.0","/","","/","","...","/","/","","0.8","330","/","/","","0.0","...","...","","...","","4.8","...","...","...","...","...","","..."
"11","/","...","/","","/","","21.2","/","","/","","...","/","...","","0.5","330","/","/","","0.0","...","...","","...","","7.5","...","...","...","...","...","","..."
"12","/","...","/","","/","","21.3","/","","/","","...","/","/","","0.4","100","/","/","","0.5","...","...","","...","","3.4","...","...","...","...","...","","..."
"13","/","...","/","","/","","19.7","/","","/","","...","/","/","","0.8","320","/","/","","22.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"14","/","...","/","","/","","22.0","/","","/","","...","/","/","","0.3","320","/","/","","0.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"15","/","...","/","","/","","22.3","/","","/","","...","/","/","","1.6","330","/","/","","0.0","...","...","","...","","2.1","...","...","...","...","...","","..."
"16","/","...","/","","/","","21.6","/","","/","","...","/","/","","1.4","330","/","/","","0.0","...","...","","...","","3.9","...","...","...","...","...","","..."
"17","/","...","/","","/","","21.4","/","","/","","...","/","/","","1.1","330","/","/","","0.0","...","...","","...","","7.3","...","...","...","...","...","","..."
"18","/","...","/","","/","","22.0","/","","/","","...","/","/","","1.4","340","/","/","","0.0","...","...","","...","","7.7","...","...","...","...","...","","..."
"19","/","...","/","","/","","21.9","/","","/","","...","/","/","","2.2","340","/","/","","0.0","...","...","","...","","5.8","...","...","...","...","...","","..."
"20","/","...","/","","/","","21.7","/","","/","","...","/","/","","0.7","330","/","/","","0.0","...","...","","...","","5.9","...","...","...","...","...","","..."
"21","/","...","/","","/","","23.5","/","","/","","...","/","/","","0.6","280","/","/","","0.0","...","...","","...","","7.8","...","...","...","...","...","","..."
"22","/","...","/","","/","","22.3","/","","/","","...","/","/","","2.0","340","/","/","","0.0","...","...","","...","","8.6","...","...","...","...","...","","..."
"23","/","...","/","","/","","20.7","/","","/","","...","/","/","","2.1","330","/","/","","0.0","...","...","","...","","5.9","...","...","...","...","...","","..."
"24","/","...","/","","/","","20.7","/","","/","","...","/","/","","1.2","330","/","/","","0.0","...","...","","...","","5.9","...","...","...","...","...","","..."
"25","/","...","/","","/","","20.2","/","","/","","...","/","/","","2.4","330","/","/","","0.0","...","...","","...","","9.0","...","...","...","...","...","","..."
"26","/","...","/","","/","","19.9","/","","/","","...","/","/","","0.9","330","/","/","","0.0","...","...","","...","","8.0","...","...","...","...","...","","..."
"27","/","...","/","","/","","20.8","/","","/","","...","/","/","","0.6","180","/","/","","0.0","...","...","","...","","8.3","...","...","...","...","...","","..."
"28","/","...","/","","/","","21.6","/","","/","","...","/","/","","0.3","310","/","/","","0.0","...","...","","...","","8.4","...","...","...","...","...","","..."
"29","/","...","/","","/","","20.7","/","","/","","...","/","/","","1.4","330","/","/","","0.0","...","...","","...","","6.1","...","...","...","...","...","","..."
"30","/","...","/","","/","","21.1","/","","/","","...","/","/","","1.8","330","/","/","","0.0","...","...","","...","","9.1","...","...","...","...","...","","..."
