"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","888.0","...","889.1","2014-09-01 21:46","886.5","2014-09-01 14:18","22.2","28.6","2014-09-01 13:32","18.3","2014-09-01 01:52","...","94","68","2014-09-01 08:31","1.3","331","4.9","345","2014-09-01 14:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","887.8","...","889.3","2014-09-02 10:18","886.4","2014-09-02 16:32","22.0","28.5","2014-09-02 11:31","18.7","2014-09-02 06:01","...","97","72","2014-09-02 11:31","1.1","324","4.1","318","2014-09-02 13:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","886.3","...","888.1","2014-09-03 08:46","884.6","2014-09-03 16:09","22.3","28.1","2014-09-03 10:46","19.3","2014-09-03 02:16","...","92","72","2014-09-03 07:48","1.2","125","3.9","337","2014-09-03 14:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","884.7","...","885.8","2014-09-04 00:01","883.3","2014-09-04 15:07","21.4","26.7","2014-09-04 12:16","18.7","2014-09-04 04:46","...","97","75","2014-09-04 07:47","1.2","329","4.9","335","2014-09-04 12:57","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","884.0","...","885.3","2014-09-05 09:52","882.5","2014-09-05 16:03","22.3","28.9","2014-09-05 11:22","19.0","2014-09-05 04:33","...","96","72","2014-09-05 07:53","1.2","124","3.7","122","2014-09-05 20:52","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"06","884.5","...","886.2","2014-09-06 23:02","882.8","2014-09-06 03:01","22.6","28.0","2014-09-06 14:52","19.7","2014-09-06 03:22","...","98","80","2014-09-06 14:52","1.3","316","6.1","352","2014-09-06 13:22","6.5","...","...","","...","","...","...","...","...","...","...","","..."
"07","886.2","...","887.4","2014-09-07 23:10","885.0","2014-09-07 02:52","22.2","27.8","2014-09-07 12:17","19.6","2014-09-07 02:18","...","98","76","2014-09-07 12:03","1.2","112","4.4","303","2014-09-07 11:34","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","885.8","...","887.1","2014-09-08 09:46","884.7","2014-09-08 14:03","22.0","27.6","2014-09-08 12:12","19.1","2014-09-08 05:16","...","97","77","2014-09-08 11:16","1.0","323","4.1","292","2014-09-08 12:16","12.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","886.0","...","887.2","2014-09-09 09:48","884.6","2014-09-09 15:46","22.0","28.1","2014-09-09 14:06","18.9","2014-09-09 03:39","...","97","77","2014-09-09 12:32","1.4","87","4.9","116","2014-09-09 19:16","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","886.1","...","887.7","2014-09-10 23:26","884.9","2014-09-10 04:04","22.0","28.2","2014-09-10 10:46","19.3","2014-09-10 04:46","...","/","76","2014-09-10 10:33","1.1","349","3.4","12","2014-09-10 11:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","886.2","...","887.5","2014-09-11 10:46","884.6","2014-09-11 16:10","21.8","28.1","2014-09-11 13:17","19.1","2014-09-11 03:35","...","/","76","2014-09-11 13:17","1.1","314","5.0","290","2014-09-11 13:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","885.9","...","887.1","2014-09-12 09:31","884.3","2014-09-12 14:53","21.8","27.7","2014-09-12 12:49","19.2","2014-09-12 23:16","...","/","81","2014-09-12 11:49","1.2","137","4.3","339","2014-09-12 11:32","6.5","...","...","","...","","...","...","...","...","...","...","","..."
