"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","/","...","/","","/","","21.5","/","","/","","...","/","/","","0.7","330","/","/","","0.0","...","...","","...","","7.7","...","...","...","...","...","","..."
"02","/","...","/","","/","","22.0","/","","/","","...","/","/","","1.2","330","/","/","","0.0","...","...","","...","","5.1","...","...","...","...","...","","..."
"03","/","...","/","","/","","21.6","/","","/","","...","/","/","","1.7","330","/","/","","0.0","...","...","","...","","6.6","...","...","...","...","...","","..."
"04","/","...","/","","/","","21.3","/","","/","","...","/","/","","0.6","330","/","/","","0.0","...","...","","...","","4.5","...","...","...","...","...","","..."
"05","/","...","/","","/","","22.5","/","","/","","...","/","/","","0.9","340","/","/","","0.0","...","...","","...","","7.1","...","...","...","...","...","","..."
"06","/","...","/","","/","","22.7","/","","/","","...","/","/","","2.4","340","/","/","","0.0","...","...","","...","","8.2","...","...","...","...","...","","..."
"07","/","...","/","","/","","17.7","/","","/","","...","/","/","","3.2","340","/","/","","0.0","...","...","","...","","8.0","...","...","...","...","...","","..."
"08","/","...","/","","/","","15.5","/","","/","","...","/","/","","2.0","340","/","/","","0.0","...","...","","...","","7.7","...","...","...","...","...","","..."
"09","/","...","/","","/","","16.3","/","","/","","...","/","/","","0.9","330","/","/","","0.0","...","...","","...","","8.5","...","...","...","...","...","","..."
"10","/","...","/","","/","","17.6","/","","/","","...","/","/","","0.7","340","/","/","","0.0","...","...","","...","","3.3","...","...","...","...","...","","..."
"11","/","...","/","","/","","19.0","/","","/","","...","/","/","","1.3","330","/","/","","0.0","...","...","","...","","0.9","...","...","...","...","...","","..."
"12","/","...","/","","/","","19.6","/","","/","","...","/","/","","0.7","330","/","/","","0.0","...","...","","...","","8.5","...","...","...","...","...","","..."
"13","/","...","/","","/","","22.6","/","","/","","...","/","/","","0.3","220","/","/","","0.0","...","...","","...","","3.3","...","...","...","...","...","","..."
"14","/","...","/","","/","","21.8","/","","/","","...","/","/","","1.9","340","/","/","","0.0","...","...","","...","","2.2","...","...","...","...","...","","..."
"15","/","...","/","","/","","19.5","/","","/","","...","/","/","","1.1","330","/","/","","1.0","...","...","","...","","0.1","...","...","...","...","...","","..."
"16","/","...","/","","/","","10.8","/","","/","","...","/","/","","3.9","350","/","/","","21.5","...","...","","...","","0.0","...","...","...","...","...","","..."
"17","/","...","/","","/","","11.5","/","","/","","...","/","/","","2.5","340","/","/","","0.0","...","...","","...","","8.4","...","...","...","...","...","","..."
"18","/","...","/","","/","","14.2","/","","/","","...","/","/","","0.4","220","/","/","","0.0","...","...","","...","","9.4","...","...","...","...","...","","..."
"19","/","...","/","","/","","17.8","/","","/","","...","/","/","","0.8","10","/","/","","0.0","...","...","","...","","9.1","...","...","...","...","...","","..."
"20","/","...","/","","/","","18.4","/","","/","","...","/","/","","0.9","330","/","/","","0.0","...","...","","...","","9.4","...","...","...","...","...","","..."
"21","/","...","/","","/","","18.5","/","","/","","...","/","/","","1.2","320","/","/","","0.0","...","...","","...","","7.7","...","...","...","...","...","","..."
"22","/","...","/","","/","","18.8","/","","/","","...","/","/","","1.6","340","/","/","","0.0","...","...","","...","","7.3","...","...","...","...","...","","..."
"23","/","...","/","","/","","19.2","/","","/","","...","/","/","","0.5","330","/","/","","0.0","...","...","","...","","5.9","...","...","...","...","...","","..."
"24","/","...","/","","/","","19.4","/","","/","","...","/","/","","1.4","330","/","/","","0.0","...","...","","...","","8.0","...","...","...","...","...","","..."
"25","/","...","/","","/","","17.1","/","","/","","...","/","/","","1.7","330","/","/","","0.0","...","...","","...","","4.6","...","...","...","...","...","","..."
"26","/","...","/","","/","","13.1","/","","/","","...","/","/","","3.4","340","/","/","","0.0","...","...","","...","","5.3","...","...","...","...","...","","..."
"27","/","...","/","","/","","14.1","/","","/","","...","/","/","","0.6","330","/","/","","0.0","...","...","","...","","9.0","...","...","...","...","...","","..."
"28","/","...","/","","/","","16.0","/","","/","","...","/","/","","0.7","330","/","/","","0.0","...","...","","...","","9.2","...","...","...","...","...","","..."
"29","/","...","/","","/","","17.7","/","","/","","...","/","/","","0.5","40","/","/","","0.0","...","...","","...","","8.5","...","...","...","...","...","","..."
"30","/","...","/","","/","","16.9","/","","/","","...","/","/","","1.9","340","/","/","","0.0","...","...","","...","","8.9","...","...","...","...","...","","..."
"31","/","...","/","","/","","14.4","/","","/","","...","/","/","","2.5","350","/","/","","0.0","...","...","","...","","9.0","...","...","...","...","...","","..."
