"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","888.6","...","889.7","2014-11-01 09:17","887.1","2014-11-01 14:07","19.2","25.2","2014-11-01 12:01","16.2","2014-11-01 03:01","...","87","64","2014-11-01 23:04","1.1","317","4.0","115","2014-11-01 19:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","889.0","...","891.2","2014-11-02 09:31","887.8","2014-11-02 12:58","19.6","25.5","2014-11-02 13:19","16.5","2014-11-02 05:38","...","82","57","2014-11-02 05:16","1.2","124","4.3","306","2014-11-02 11:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","888.9","...","890.3","2014-11-03 21:46","887.8","2014-11-03 03:49","17.8","22.1","2014-11-03 10:31","14.9","2014-11-03 17:01","...","91","76","2014-11-03 14:08","1.4","124","3.8","129","2014-11-03 08:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","890.2","...","891.5","2014-11-04 20:42","889.3","2014-11-04 15:42","16.5","22.4","2014-11-04 11:50","14.5","2014-11-04 22:03","...","94","71","2014-11-04 11:50","1.0","316","3.1","306","2014-11-04 12:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","891.3","...","893.1","2014-11-05 09:32","889.8","2014-11-05 15:24","16.6","24.0","2014-11-05 12:22","13.9","2014-11-05 02:22","...","88","61","2014-11-05 10:42","0.9","125","3.9","348","2014-11-05 12:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","891.1","...","892.2","2014-11-06 20:51","889.4","2014-11-06 04:39","17.0","22.4","2014-11-06 13:55","14.3","2014-11-06 02:51","...","87","56","2014-11-06 04:21","1.0","311","4.9","344","2014-11-06 04:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","891.5","...","893.1","2014-11-07 08:41","890.3","2014-11-07 03:51","17.6","23.6","2014-11-07 11:06","15.0","2014-11-07 02:01","...","87","65","2014-11-07 09:31","1.3","97","3.3","304","2014-11-07 11:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","891.8","...","893.2","2014-11-08 10:01","890.9","2014-11-08 04:26","17.3","21.5","2014-11-08 10:44","14.9","2014-11-08 04:13","...","90","71","2014-11-08 11:19","0.9","85","3.6","104","2014-11-08 20:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","891.7","...","894.2","2014-11-09 08:35","890.3","2014-11-09 18:34","16.9","21.7","2014-11-09 13:11","14.8","2014-11-09 04:35","...","91","66","2014-11-09 20:22","1.1","138","4.1","132","2014-11-09 19:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","890.9","...","892.6","2014-11-10 08:52","889.5","2014-11-10 02:22","17.9","23.6","2014-11-10 11:01","14.6","2014-11-10 05:14","...","84","60","2014-11-10 09:51","1.2","306","4.0","126","2014-11-10 00:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
