"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1009.6","...","1011.5","2019-04-01 10:13","1007.6","2019-04-01 23:58","15.8","17.5","2019-04-01 11:46","14.3","2019-04-01 05:51","...","82","72","2019-04-01 21:16","1.7","112","8.2","87","2019-04-01 23:49","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","1006.0","...","1008.0","2019-04-02 09:55","1004.1","2019-04-02 15:29","19.3","23.2","2019-04-02 13:51","15.9","2019-04-02 00:11","...","79","65","2019-04-02 13:51","1.2","111","8.2","105","2019-04-02 01:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1006.2","...","1008.2","2019-04-03 10:06","1004.7","2019-04-03 15:54","19.4","21.0","2019-04-03 16:46","17.4","2019-04-03 05:01","...","89","81","2019-04-03 16:05","0.3","259","2.9","267","2019-04-03 02:47","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","1003.4","...","1005.9","2019-04-04 00:01","1000.7","2019-04-04 15:01","22.4","28.0","2019-04-04 12:58","19.5","2019-04-04 18:52","...","82","58","2019-04-04 12:02","0.7","117","5.9","99","2019-04-04 03:09","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"05","1001.9","...","1003.5","2019-04-06 00:00","1000.1","2019-04-05 16:02","21.0","26.2","2019-04-05 15:43","18.8","2019-04-05 05:32","...","80","54","2019-04-05 15:44","0.5","110","4.2","115","2019-04-05 19:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1000.9","...","1002.2","2019-04-06 07:51","999.1","2019-04-06 16:24","22.2","26.8","2019-04-06 12:00","17.9","2019-04-06 06:12","...","73","57","2019-04-06 12:24","0.3","269","3.5","270","2019-04-06 12:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1000.3","...","1002.2","2019-04-07 09:37","998.4","2019-04-07 15:33","24.4","30.0","2019-04-07 15:09","20.2","2019-04-07 00:35","...","74","52","2019-04-07 15:09","0.3","267","7.1","295","2019-04-07 14:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1000.6","...","1002.1","2019-04-08 08:35","999.4","2019-04-08 16:19","25.3","30.5","2019-04-08 12:50","20.9","2019-04-08 06:02","...","74","54","2019-04-08 11:12","0.2","283","3.1","236","2019-04-08 12:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","998.5","...","1000.7","2019-04-10 00:00","995.9","2019-04-09 16:03","26.4","31.4","2019-04-09 13:27","22.3","2019-04-09 05:41","...","75","46","2019-04-09 11:32","0.6","271","6.4","267","2019-04-09 14:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","998.9","...","1001.0","2019-04-10 23:29","997.0","2019-04-10 02:42","24.9","31.9","2019-04-10 13:16","20.4","2019-04-10 23:51","...","75","43","2019-04-10 12:59","0.9","115","8.5","100","2019-04-10 21:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1000.0","...","1004.3","2019-04-11 21:01","996.9","2019-04-11 14:02","20.5","26.0","2019-04-11 10:38","17.1","2019-04-11 20:02","...","83","64","2019-04-11 10:38","0.6","96","7.4","260","2019-04-11 15:03","17.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","1004.2","...","1005.4","2019-04-12 08:13","1002.8","2019-04-12 15:23","18.9","22.1","2019-04-12 13:40","16.3","2019-04-12 02:21","...","76","64","2019-04-12 13:42","1.4","119","8.1","126","2019-04-12 21:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1003.4","...","1004.8","2019-04-13 00:01","1001.4","2019-04-13 02:54","20.8","25.4","2019-04-13 10:58","17.9","2019-04-13 01:36","...","85","65","2019-04-13 10:57","0.3","106","5.6","113","2019-04-13 01:14","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1003.4","...","1006.0","2019-04-14 22:57","1001.9","2019-04-14 15:45","22.1","27.9","2019-04-14 11:54","18.6","2019-04-14 23:51","...","84","65","2019-04-14 12:02","0.3","117","4.7","133","2019-04-14 19:04","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"15","1003.8","...","1005.8","2019-04-15 09:55","1001.9","2019-04-15 23:56","19.6","22.8","2019-04-15 13:56","17.4","2019-04-15 21:52","...","72","59","2019-04-15 14:09","1.6","118","10.6","87","2019-04-15 19:06","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1001.2","...","1002.8","2019-04-16 09:42","999.3","2019-04-16 18:21","18.6","19.4","2019-04-16 15:16","17.3","2019-04-16 05:51","...","94","81","2019-04-16 01:02","0.1","109","4.5","137","2019-04-16 00:02","25.5","...","...","","...","","...","...","...","...","...","...","","..."
