"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1000.7","...","1002.9","2010-10-01 07:11","998.3","2010-10-01 16:10","27.5","30.9","2010-10-01 13:48","24.6","2010-10-01 02:55","...","70","52","2010-10-01 16:32","2.9","122","13.0","109","2010-10-01 12:19","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"02","1000.1","...","1001.3","2010-10-02 23:51","998.7","2010-10-02 15:04","28.9","33.5","2010-10-02 11:24","26.0","2010-10-02 05:52","...","59","38","2010-10-02 11:24","1.4","113","6.8","114","2010-10-02 00:57","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"03","1002.0","...","1004.8","2010-10-03 21:58","999.9","2010-10-03 13:17","26.7","31.8","2010-10-03 11:48","23.6","2010-10-03 23:59","...","73","51","2010-10-03 10:00","0.7","12","6.1","144","2010-10-03 13:36","4.0","...","...","","...","","/","...","...","...","...","...","","..."
"04","1004.3","...","1005.8","2010-10-04 10:17","1003.2","2010-10-04 04:53","23.6","25.4","2010-10-04 08:37","22.1","2010-10-04 23:59","...","59","47","2010-10-04 07:40","1.4","116","4.6","114","2010-10-04 00:08","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"05","1003.6","...","1005.3","2010-10-05 09:07","1001.8","2010-10-05 14:36","23.6","26.9","2010-10-05 13:37","21.9","2010-10-05 00:23","...","59","46","2010-10-05 13:37","3.3","110","11.6","96","2010-10-05 23:16","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"06","1002.6","...","1004.5","2010-10-06 09:47","1000.7","2010-10-06 15:19","24.1","25.9","2010-10-06 11:08","22.8","2010-10-06 03:08","...","62","52","2010-10-06 10:36","4.0","123","12.3","106","2010-10-06 13:10","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"07","1001.4","...","1003.1","2010-10-07 08:51","999.4","2010-10-07 13:53","26.4","29.9","2010-10-07 13:56","23.9","2010-10-07 06:06","...","65","49","2010-10-07 12:28","2.3","123","9.0","108","2010-10-07 13:02","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"08","1000.2","...","1001.6","2010-10-08 09:04","999.0","2010-10-08 14:48","24.2","26.5","2010-10-08 10:57","22.3","2010-10-08 23:09","...","82","70","2010-10-08 00:09","0.4","62","5.3","138","2010-10-08 14:45","5.0","...","...","","...","","/","...","...","...","...","...","","..."
"09","998.9","...","1000.3","2010-10-09 08:44","997.4","2010-10-09 14:58","24.3","27.7","2010-10-09 11:13","22.1","2010-10-09 03:31","...","77","56","2010-10-09 11:13","1.7","115","7.0","94","2010-10-09 11:50","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"10","999.7","...","1001.3","2010-10-10 19:57","998.0","2010-10-10 15:09","24.9","28.5","2010-10-10 14:24","22.8","2010-10-10 06:09","...","78","60","2010-10-10 12:17","2.7","122","11.0","101","2010-10-10 10:27","0.0","...","...","","...","","/","...","...","...","...","...","","..."
