"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1014.3","...","1015.9","2015-02-01 07:55","1012.4","2015-02-01 14:51","15.3","19.0","2015-02-01 14:19","12.9","2015-02-01 05:35","...","76","61","2015-02-01 14:20","2.7","288","11.2","302","2015-02-01 10:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1012.9","...","...","","...","","17.7","...","","...","","...","76","...","","1.8","282","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1012.9","...","1014.5","2015-02-03 09:34","1010.8","2015-02-03 15:36","16.5","19.1","2015-02-03 11:05","14.8","2015-02-03 23:51","...","91","79","2015-02-03 11:05","0.1","276","4.4","318","2015-02-03 00:36","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1012.1","...","1013.4","2015-02-04 23:58","1010.5","2015-02-04 15:14","14.2","17.0","2015-02-04 10:54","12.3","2015-02-04 23:55","...","89","81","2015-02-04 10:44","0.2","276","4.7","278","2015-02-04 15:47","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"05","1014.5","...","1016.1","2015-02-05 08:58","1012.9","2015-02-05 02:14","11.0","12.4","2015-02-05 00:03","9.9","2015-02-05 20:54","...","77","64","2015-02-05 17:23","0.3","257","5.2","301","2015-02-05 19:26","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1012.2","...","...","","...","","11.4","...","","...","","...","85","...","","1.0","283","...","...","","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1008.8","...","1011.1","2015-02-08 00:00","1006.0","2015-02-07 14:20","15.9","21.0","2015-02-07 14:00","11.7","2015-02-07 06:28","...","85","59","2015-02-07 13:53","0.2","81","5.2","37","2015-02-07 15:14","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","1013.6","...","...","","...","","12.3","...","","...","","...","75","...","","0.5","285","...","...","","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1015.3","...","1017.3","2015-02-09 09:40","1013.8","2015-02-09 23:59","10.5","11.6","2015-02-09 14:26","9.3","2015-02-09 05:46","...","75","56","2015-02-09 01:21","0.4","274","7.0","291","2015-02-09 00:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1009.9","...","1014.0","2015-02-10 00:24","1006.9","2015-02-10 23:57","13.1","17.4","2015-02-10 13:05","10.6","2015-02-10 06:35","...","69","54","2015-02-10 13:06","0.8","288","7.0","261","2015-02-10 09:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1005.7","...","1007.5","2015-02-11 09:22","1003.9","2015-02-11 15:32","14.4","18.9","2015-02-11 12:11","10.7","2015-02-11 01:58","...","78","45","2015-02-11 12:09","0.2","91","3.4","93","2015-02-11 13:44","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1007.2","...","1009.2","2015-02-12 09:17","1005.3","2015-02-12 01:37","15.1","19.2","2015-02-12 11:37","12.7","2015-02-12 20:32","...","58","33","2015-02-12 13:06","0.3","83","4.4","322","2015-02-12 21:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1006.6","...","1008.7","2015-02-13 21:22","1004.4","2015-02-13 14:55","17.1","25.4","2015-02-13 14:52","11.3","2015-02-13 06:19","...","52","28","2015-02-13 13:34","1.4","280","7.1","266","2015-02-13 07:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1006.5","...","1008.3","2015-02-14 00:03","1005.4","2015-02-14 15:38","19.5","24.8","2015-02-14 13:13","15.0","2015-02-14 04:58","...","54","32","2015-02-14 14:02","0.8","87","5.3","257","2015-02-14 08:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1005.8","...","1008.5","2015-02-15 22:48","1003.6","2015-02-15 14:54","19.0","23.9","2015-02-15 13:18","14.3","2015-02-15 23:39","...","68","49","2015-02-15 13:26","0.3","105","3.8","194","2015-02-15 11:36","7.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1004.9","...","1007.3","2015-02-16 00:34","1002.6","2015-02-16 15:38","19.1","25.0","2015-02-16 15:11","14.4","2015-02-17 00:00","...","82","53","2015-02-16 15:11","0.7","87","6.6","278","2015-02-16 22:47","11.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1005.5","...","1008.5","2015-02-17 22:56","1003.4","2015-02-17 03:44","19.2","24.3","2015-02-17 14:18","17.2","2015-02-17 22:34","...","72","52","2015-02-17 14:20","2.3","285","9.2","287","2015-02-17 20:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1008.4","...","1010.6","2015-02-18 23:05","1006.5","2015-02-18 04:00","17.4","20.3","2015-02-18 13:27","15.8","2015-02-18 23:33","...","67","57","2015-02-18 12:55","3.0","287","11.8","289","2015-02-18 10:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1010.2","...","1012.7","2015-02-19 09:42","1008.7","2015-02-19 23:54","16.2","18.9","2015-02-19 12:54","15.1","2015-02-19 06:42","...","68","57","2015-02-19 12:52","3.0","286","13.0","295","2015-02-19 12:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1007.5","...","1009.3","2015-02-20 09:35","1005.8","2015-02-20 18:24","17.8","23.7","2015-02-20 12:17","15.6","2015-02-21 00:00","...","75","52","2015-02-20 12:14","0.5","50","7.0","279","2015-02-20 00:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1004.8","...","1006.9","2015-02-21 08:50","1002.3","2015-02-21 15:12","19.7","26.2","2015-02-21 13:52","15.7","2015-02-21 06:20","...","76","45","2015-02-21 13:57","0.1","82","3.6","98","2015-02-21 14:05","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"22","1005.6","...","1007.7","2015-02-22 08:44","1004.1","2015-02-22 14:41","19.1","22.9","2015-02-22 14:49","16.7","2015-02-22 08:22","...","87","71","2015-02-22 14:49","0.3","118","6.3","279","2015-02-22 22:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1004.9","...","1006.5","2015-02-23 10:43","1003.6","2015-02-23 15:33","17.7","19.5","2015-02-23 09:57","16.1","2015-02-23 16:44","...","92","86","2015-02-23 09:54","0.1","86","5.1","297","2015-02-23 00:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
