"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.7","...","1015.3","2016-02-01 19:00","1008.1","2016-02-01 00:17","12.9","18.3","2016-02-02 00:00","10.7","2016-02-01 23:14","...","94","88","2016-02-01 00:20","0.1","6","5.4","328","2016-02-01 05:37","30.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1013.0","...","1015.5","2016-02-02 09:51","1011.3","2016-02-02 15:27","11.3","12.3","2016-02-02 23:59","10.4","2016-02-02 05:03","...","95","92","2016-02-02 15:39","0.1","313","4.1","290","2016-02-02 23:09","15.5","...","...","","...","","...","...","...","...","...","...","","..."
"03","1011.7","...","1013.0","2016-02-03 07:49","1010.4","2016-02-03 12:23","14.0","17.7","2016-02-03 12:10","12.0","2016-02-03 02:15","...","89","72","2016-02-03 12:19","0.5","284","9.3","263","2016-02-03 21:15","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1009.8","...","1011.7","2016-02-04 01:04","1007.7","2016-02-04 15:13","15.9","18.8","2016-02-04 10:04","14.2","2016-02-04 04:05","...","91","78","2016-02-04 10:07","0.2","19","6.3","269","2016-02-04 00:45","6.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1009.3","...","1011.5","2016-02-05 09:16","1006.9","2016-02-05 15:39","13.2","15.4","2016-02-05 00:01","11.6","2016-02-05 23:54","...","92","82","2016-02-05 13:16","0.2","127","4.7","37","2016-02-05 06:25","6.5","...","...","","...","","...","...","...","...","...","...","","..."
"06","1013.8","...","1017.1","2016-02-06 20:35","1010.3","2016-02-06 00:03","10.5","12.0","2016-02-06 02:17","8.0","2016-02-06 20:36","...","61","46","2016-02-06 11:59","0.3","4","5.2","150","2016-02-06 03:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1014.5","...","1016.8","2016-02-07 00:29","1012.0","2016-02-07 15:31","10.0","16.0","2016-02-07 12:04","6.5","2016-02-07 05:37","...","59","39","2016-02-07 11:40","0.3","130","5.5","329","2016-02-07 09:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1012.7","...","1014.8","2016-02-08 09:23","1009.9","2016-02-08 15:27","12.1","20.3","2016-02-08 13:52","5.0","2016-02-08 06:28","...","51","18","2016-02-08 13:33","0.2","137","4.3","281","2016-02-08 12:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1009.9","...","1011.9","2016-02-09 09:38","1008.3","2016-02-09 15:33","14.3","22.2","2016-02-09 14:53","7.3","2016-02-09 06:31","...","57","20","2016-02-09 11:41","0.2","3","3.4","122","2016-02-09 13:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1007.0","...","1009.8","2016-02-10 09:09","1005.0","2016-02-10 22:29","17.4","25.1","2016-02-10 12:14","10.5","2016-02-10 06:24","...","61","32","2016-02-10 12:11","0.1","108","3.6","123","2016-02-10 15:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1004.8","...","1008.2","2016-02-11 08:43","1003.1","2016-02-11 02:25","18.7","25.5","2016-02-11 11:30","15.7","2016-02-11 06:37","...","78","52","2016-02-11 11:32","0.3","114","5.1","320","2016-02-11 10:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1003.1","...","1005.4","2016-02-12 09:19","1001.0","2016-02-12 15:24","20.8","27.2","2016-02-12 14:24","16.7","2016-02-12 04:49","...","80","59","2016-02-12 14:22","0.1","113","3.4","125","2016-02-12 02:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1001.4","...","1002.6","2016-02-13 07:17","999.0","2016-02-13 14:37","22.6","29.1","2016-02-13 10:38","17.7","2016-02-13 06:38","...","76","39","2016-02-13 10:35","0.5","107","9.8","111","2016-02-13 14:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1006.3","...","1014.3","2016-02-14 23:42","1001.2","2016-02-14 02:50","15.5","20.7","2016-02-14 00:28","9.5","2016-02-14 23:46","...","91","84","2016-02-14 07:58","0.2","238","5.2","344","2016-02-14 21:47","17.5","...","...","","...","","...","...","...","...","...","...","","..."
"15","1014.5","...","1016.1","2016-02-15 08:58","1012.8","2016-02-15 15:26","9.9","11.4","2016-02-15 22:31","7.8","2016-02-15 04:31","...","81","59","2016-02-15 22:27","0.4","209","6.2","267","2016-02-15 22:27","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1013.3","...","1015.3","2016-02-16 00:46","1010.8","2016-02-16 18:43","11.5","12.3","2016-02-16 11:19","10.7","2016-02-16 16:36","...","72","61","2016-02-16 08:28","1.2","298","9.6","309","2016-02-16 18:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
