"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","998.6","...","1000.1","2010-06-01 22:21","997.2","2010-06-01 01:28","23.3","29.0","2010-06-01 12:25","18.7","2010-06-01 04:49","...","61","36","2010-06-01 11:26","2.0","116","8.4","123","2010-06-01 23:36","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"02","999.8","...","1001.2","2010-06-02 21:17","998.3","2010-06-02 02:47","21.1","23.0","2010-06-02 09:10","18.9","2010-06-02 22:04","...","76","65","2010-06-02 09:20","2.8","123","10.2","108","2010-06-02 15:24","10.0","...","...","","...","","/","...","...","...","...","...","","..."
"03","998.3","...","1000.2","2010-06-04 00:00","996.3","2010-06-03 23:59","21.7","23.1","2010-06-03 14:13","19.0","2010-06-03 00:08","...","90","83","2010-06-03 22:52","2.0","122","9.0","121","2010-06-03 22:07","34.0","...","...","","...","","/","...","...","...","...","...","","..."
"04","997.0","...","998.6","2010-06-04 21:31","995.7","2010-06-04 02:36","22.7","27.4","2010-06-04 09:35","20.7","2010-06-04 22:56","...","85","62","2010-06-04 09:36","0.7","106","6.1","99","2010-06-04 00:08","2.5","...","...","","...","","/","...","...","...","...","...","","..."
"05","997.9","...","999.4","2010-06-05 21:59","996.3","2010-06-05 03:43","21.6","22.8","2010-06-05 13:30","20.8","2010-06-05 02:32","...","88","80","2010-06-05 13:39","0.6","110","5.0","109","2010-06-05 19:00","1.5","...","...","","...","","/","...","...","...","...","...","","..."
"06","998.6","...","999.6","2010-06-06 23:44","997.0","2010-06-06 02:16","22.4","24.9","2010-06-06 14:28","20.8","2010-06-06 04:39","...","82","68","2010-06-06 14:49","0.8","119","5.1","119","2010-06-06 09:26","0.5","...","...","","...","","/","...","...","...","...","...","","..."
"07","999.7","...","1001.1","2010-06-07 08:40","998.3","2010-06-07 16:26","24.5","30.2","2010-06-07 13:53","20.3","2010-06-07 01:29","...","66","36","2010-06-07 13:45","1.6","107","6.6","106","2010-06-07 14:27","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"08","999.1","...","1001.1","2010-06-08 07:20","997.5","2010-06-08 17:13","25.7","31.8","2010-06-08 13:07","20.9","2010-06-08 05:23","...","63","34","2010-06-08 13:09","1.7","110","6.8","111","2010-06-08 19:42","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"09","998.0","...","999.7","2010-06-09 21:38","996.7","2010-06-09 14:21","26.0","31.4","2010-06-09 11:14","22.9","2010-06-09 04:50","...","69","45","2010-06-09 11:44","0.8","110","4.6","25","2010-06-09 14:53","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"10","997.3","...","998.9","2010-06-10 08:32","995.8","2010-06-10 14:22","25.2","29.0","2010-06-10 14:21","23.9","2010-06-10 16:01","...","85","61","2010-06-10 14:23","0.7","93","3.3","104","2010-06-10 06:20","69.5","...","...","","...","","/","...","...","...","...","...","","..."
"11","997.5","...","999.3","2010-06-11 21:50","995.8","2010-06-11 02:10","23.0","24.4","2010-06-11 00:18","21.9","2010-06-11 22:36","...","92","85","2010-06-11 16:00","0.3","28","3.6","347","2010-06-11 10:14","18.0","...","...","","...","","/","...","...","...","...","...","","..."
"12","997.4","...","998.9","2010-06-12 10:32","996.1","2010-06-12 16:50","22.5","23.8","2010-06-12 18:52","20.9","2010-06-12 05:51","...","93","90","2010-06-12 00:33","0.4","126","2.8","94","2010-06-12 06:28","10.5","...","...","","...","","/","...","...","...","...","...","","..."
"13","996.7","...","997.9","2010-06-13 09:38","995.0","2010-06-13 16:58","24.1","26.3","2010-06-13 10:44","23.1","2010-06-13 06:36","...","94","84","2010-06-13 10:57","0.6","116","4.8","93","2010-06-13 16:56","42.0","...","...","","...","","/","...","...","...","...","...","","..."
"14","995.7","...","997.5","2010-06-14 12:16","993.6","2010-06-14 18:05","25.2","27.9","2010-06-14 17:53","23.6","2010-06-14 05:15","...","86","66","2010-06-14 21:29","0.5","26","4.1","260","2010-06-14 17:51","20.0","...","...","","...","","/","...","...","...","...","...","","..."
"15","995.3","...","996.5","2010-06-15 22:52","993.7","2010-06-15 03:52","25.6","28.3","2010-06-15 17:25","23.6","2010-06-15 08:08","...","82","65","2010-06-15 19:10","1.0","99","9.6","306","2010-06-15 18:27","3.0","...","...","","...","","/","...","...","...","...","...","","..."
"16","996.1","...","997.3","2010-06-16 21:15","994.5","2010-06-16 04:16","26.9","29.9","2010-06-16 16:16","24.3","2010-06-16 02:24","...","77","64","2010-06-16 14:41","0.5","89","5.0","285","2010-06-16 17:03","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"17","996.3","...","997.7","2010-06-17 10:15","995.1","2010-06-17 17:32","27.9","31.5","2010-06-17 12:45","24.8","2010-06-17 07:01","...","74","55","2010-06-17 17:23","0.9","106","5.0","285","2010-06-17 17:03","2.5","...","...","","...","","/","...","...","...","...","...","","..."
"18","996.0","...","997.0","2010-06-18 22:49","994.7","2010-06-18 02:25","29.3","32.6","2010-06-18 10:39","26.4","2010-06-18 03:57","...","62","48","2010-06-18 10:35","1.0","270","9.8","291","2010-06-18 09:26","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"19","996.8","...","998.5","2010-06-19 09:10","995.7","2010-06-19 01:51","29.6","34.1","2010-06-19 13:59","25.1","2010-06-19 05:18","...","59","47","2010-06-19 11:56","0.9","120","7.6","256","2010-06-19 14:15","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"20","996.3","...","997.6","2010-06-20 08:30","995.0","2010-06-20 01:15","29.1","32.2","2010-06-20 13:26","26.0","2010-06-20 05:05","...","65","47","2010-06-20 16:27","0.9","267","8.4","252","2010-06-20 10:43","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"21","996.9","...","999.4","2010-06-21 18:39","995.4","2010-06-21 15:05","28.4","34.1","2010-06-21 14:06","24.0","2010-06-21 18:41","...","70","44","2010-06-21 14:00","1.2","112","8.5","106","2010-06-21 18:23","1.5","...","...","","...","","/","...","...","...","...","...","","..."
"22","998.1","...","999.8","2010-06-22 20:48","996.0","2010-06-22 15:07","28.3","33.4","2010-06-22 13:06","24.7","2010-06-22 04:31","...","71","50","2010-06-22 13:04","1.1","120","8.5","106","2010-06-22 18:23","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"23","997.0","...","999.4","2010-06-23 00:07","995.3","2010-06-23 14:44","28.0","33.1","2010-06-23 14:39","25.5","2010-06-23 04:20","...","72","46","2010-06-23 12:08","1.2","105","7.2","112","2010-06-23 17:18","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"24","993.3","...","995.8","2010-06-24 00:02","991.8","2010-06-24 19:49","27.7","31.3","2010-06-24 12:38","25.7","2010-06-24 02:13","...","73","49","2010-06-24 09:53","0.8","104","7.6","285","2010-06-24 13:49","2.5","...","...","","...","","/","...","...","...","...","...","","..."
"25","992.0","...","994.1","2010-06-25 21:45","990.5","2010-06-25 04:27","26.1","27.7","2010-06-25 08:30","24.9","2010-06-25 11:11","...","83","64","2010-06-25 08:33","0.7","109","4.7","127","2010-06-25 15:05","9.5","...","...","","...","","/","...","...","...","...","...","","..."
"26","995.7","...","998.8","2010-06-26 21:57","991.8","2010-06-26 01:50","27.6","33.0","2010-06-26 12:09","24.4","2010-06-26 05:16","...","76","45","2010-06-26 13:26","1.0","104","5.2","99","2010-06-26 18:52","8.0","...","...","","...","","/","...","...","...","...","...","","..."
"27","997.9","...","999.1","2010-06-27 18:31","996.8","2010-06-27 14:27","27.2","34.3","2010-06-27 11:41","24.1","2010-06-27 17:48","...","82","45","2010-06-27 11:28","0.8","100","6.5","246","2010-06-27 13:44","101.0","...","...","","...","","/","...","...","...","...","...","","..."
"28","997.9","...","999.4","2010-06-28 22:10","996.3","2010-06-28 15:28","28.1","32.7","2010-06-28 10:22","25.2","2010-06-28 05:15","...","79","52","2010-06-28 10:24","0.7","107","4.2","256","2010-06-28 15:54","17.0","...","...","","...","","/","...","...","...","...","...","","..."
"29","998.4","...","999.5","2010-06-29 10:52","997.1","2010-06-29 03:46","28.0","31.3","2010-06-29 09:37","25.0","2010-06-29 03:41","...","80","58","2010-06-29 09:33","0.8","106","5.4","274","2010-06-29 10:07","3.0","...","...","","...","","/","...","...","...","...","...","","..."
"30","997.6","...","999.1","2010-06-30 07:10","995.8","2010-06-30 16:59","29.3","33.6","2010-06-30 15:55","25.8","2010-06-30 04:31","...","71","54","2010-06-30 11:56","0.7","105","4.5","293","2010-06-30 17:33","0.0","...","...","","...","","/","...","...","...","...","...","","..."
