"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","986.2","...","987.8","2014-08-02 00:00","984.7","2014-08-01 15:39","31.4","36.7","2014-08-01 14:36","28.3","2014-08-01 02:56","...","70","51","2014-08-01 14:19","1.3","87","8.8","116","2014-08-01 10:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","988.8","...","991.8","2014-08-02 23:04","987.1","2014-08-02 00:18","31.7","36.5","2014-08-02 14:29","28.3","2014-08-02 05:21","...","66","47","2014-08-02 11:09","0.4","18","6.3","113","2014-08-02 13:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","991.7","...","993.4","2014-08-03 22:47","990.0","2014-08-03 15:28","30.2","35.8","2014-08-03 12:32","27.8","2014-08-03 05:29","...","71","50","2014-08-03 11:58","0.1","94","6.1","272","2014-08-03 15:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","992.9","...","993.9","2014-08-04 22:18","991.6","2014-08-04 15:47","29.6","32.7","2014-08-04 13:44","27.2","2014-08-04 04:17","...","77","66","2014-08-04 10:45","0.1","76","4.2","91","2014-08-04 15:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","993.9","...","995.2","2014-08-05 10:07","992.4","2014-08-05 16:00","29.5","33.6","2014-08-05 16:01","27.1","2014-08-05 13:14","...","78","57","2014-08-05 15:53","0.1","89","4.5","76","2014-08-05 12:10","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"06","993.3","...","995.1","2014-08-06 08:54","991.4","2014-08-06 16:08","30.1","34.9","2014-08-06 14:54","28.0","2014-08-06 05:01","...","72","55","2014-08-06 14:07","0.3","101","4.2","120","2014-08-06 13:24","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","991.9","...","993.5","2014-08-07 08:21","989.7","2014-08-07 16:12","30.7","35.0","2014-08-07 15:12","27.4","2014-08-07 02:19","...","71","52","2014-08-07 15:18","0.4","84","5.6","54","2014-08-07 13:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","991.4","...","...","","...","","31.1","...","","...","","...","71","...","","0.6","99","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","992.7","...","...","","...","","31.1","...","","...","","...","71","...","","0.7","87","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","992.7","...","...","","...","","30.9","...","","...","","...","68","...","","0.6","95","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
