"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1008.3","...","1010.2","2012-02-01 23:59","1006.8","2012-02-01 16:14","15.7","19.1","2012-02-01 12:30","13.4","2012-02-01 06:12","...","85","69","2012-02-01 12:26","1.5","118","7.6","92","2012-02-01 18:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1012.2","...","1014.5","2012-02-02 09:21","1010.1","2012-02-02 00:01","13.2","15.1","2012-02-02 10:44","11.6","2012-02-02 22:16","...","87","74","2012-02-02 14:13","2.1","112","12.2","101","2012-02-02 11:41","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"03","1011.6","...","1013.6","2012-02-03 08:47","1010.0","2012-02-03 14:59","11.7","12.6","2012-02-03 23:59","11.1","2012-02-03 02:32","...","95","87","2012-02-04 00:00","2.2","114","8.6","73","2012-02-03 04:45","7.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","1007.8","...","1010.6","2012-02-04 09:35","1004.1","2012-02-04 14:58","17.0","22.2","2012-02-04 15:43","12.6","2012-02-04 00:01","...","86","63","2012-02-04 15:22","2.2","114","8.9","91","2012-02-04 02:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1006.0","...","1008.4","2012-02-05 08:10","1003.5","2012-02-05 23:58","18.3","23.7","2012-02-05 12:45","14.9","2012-02-05 05:42","...","86","53","2012-02-05 12:25","0.4","262","4.6","281","2012-02-05 14:50","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"06","999.7","...","1003.6","2012-02-06 00:01","996.4","2012-02-06 15:04","20.3","26.8","2012-02-06 13:40","16.6","2012-02-06 05:26","...","78","45","2012-02-06 13:26","0.2","108","4.2","254","2012-02-06 15:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1006.7","...","1011.7","2012-02-07 23:58","999.2","2012-02-07 00:03","11.9","19.5","2012-02-07 00:26","9.2","2012-02-07 17:42","...","93","84","2012-02-07 23:35","0.5","45","5.2","108","2012-02-07 11:02","30.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","1011.7","...","1013.7","2012-02-08 20:58","1010.2","2012-02-08 14:08","9.6","10.4","2012-02-08 01:34","8.7","2012-02-08 20:26","...","91","82","2012-02-08 08:59","1.1","112","8.3","121","2012-02-08 07:33","11.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1009.0","...","1013.1","2012-02-09 00:15","1007.0","2012-02-09 13:41","11.9","13.6","2012-02-09 20:29","9.3","2012-02-10 00:00","...","91","78","2012-02-09 07:10","2.3","111","11.9","99","2012-02-09 06:48","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1008.9","...","1010.7","2012-02-10 22:22","1007.2","2012-02-10 01:22","13.7","14.7","2012-02-10 14:01","12.4","2012-02-10 02:32","...","99","96","2012-02-10 23:51","0.1","127","3.9","266","2012-02-10 14:34","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"11","1010.3","...","1011.9","2012-02-11 09:58","1008.6","2012-02-11 15:19","15.3","18.2","2012-02-11 12:55","13.0","2012-02-11 03:55","...","90","70","2012-02-11 12:22","1.4","119","9.8","106","2012-02-11 21:18","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","1007.5","...","1009.4","2012-02-13 00:00","1004.2","2012-02-12 14:20","19.2","27.4","2012-02-12 14:59","14.8","2012-02-12 23:50","...","81","42","2012-02-12 15:00","1.9","118","10.8","108","2012-02-12 11:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1007.5","...","1010.6","2012-02-13 08:33","1005.0","2012-02-13 16:22","20.0","27.5","2012-02-13 15:10","14.4","2012-02-13 01:21","...","70","30","2012-02-13 16:08","0.5","86","5.6","83","2012-02-13 20:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1004.5","...","1007.7","2012-02-14 08:46","1002.1","2012-02-14 18:17","18.5","22.7","2012-02-14 16:21","15.8","2012-02-14 08:08","...","92","73","2012-02-14 13:50","0.3","269","4.1","311","2012-02-14 14:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
