"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","993.0","...","994.7","2016-09-01 00:14","990.6","2016-09-01 16:50","29.5","35.7","2016-09-01 16:13","24.6","2016-09-01 05:26","...","60","43","2016-09-01 16:14","0.7","254","6.9","300","2016-09-01 10:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","992.2","...","993.4","2016-09-02 23:58","990.5","2016-09-02 14:45","28.3","34.1","2016-09-02 14:54","25.3","2016-09-02 20:21","...","73","46","2016-09-02 09:48","0.6","111","6.2","121","2016-09-02 15:18","32.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","993.6","...","995.3","2016-09-03 09:04","992.0","2016-09-03 03:02","27.3","31.1","2016-09-03 13:05","24.8","2016-09-03 07:46","...","86","69","2016-09-03 13:00","0.4","40","4.6","100","2016-09-03 20:32","44.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","994.4","...","995.6","2016-09-04 21:16","992.5","2016-09-04 15:01","29.8","35.6","2016-09-04 14:25","25.8","2016-09-04 05:13","...","73","45","2016-09-04 13:39","1.6","115","8.1","108","2016-09-04 15:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","995.3","...","996.6","2016-09-05 21:55","992.9","2016-09-05 02:03","29.2","32.9","2016-09-05 15:11","27.2","2016-09-05 04:56","...","76","63","2016-09-05 16:17","1.5","127","8.3","127","2016-09-05 17:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","996.7","...","998.4","2016-09-06 09:47","995.5","2016-09-06 15:39","27.6","30.0","2016-09-06 16:23","25.0","2016-09-06 22:51","...","82","71","2016-09-06 16:29","0.4","101","4.8","243","2016-09-06 20:12","19.5","...","...","","...","","...","...","...","...","...","...","","..."
"07","995.9","...","997.4","2016-09-08 00:00","993.9","2016-09-07 14:56","29.2","34.4","2016-09-07 12:34","24.9","2016-09-07 02:37","...","70","47","2016-09-07 13:42","0.8","267","11.4","301","2016-09-07 13:42","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","996.9","...","998.9","2016-09-08 23:37","995.4","2016-09-08 03:50","29.4","33.5","2016-09-08 14:00","27.5","2016-09-08 03:16","...","67","51","2016-09-08 13:05","0.6","116","7.3","255","2016-09-08 14:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","998.1","...","999.2","2016-09-09 21:03","996.7","2016-09-09 14:43","27.2","29.7","2016-09-09 13:53","25.1","2016-09-09 18:43","...","85","68","2016-09-09 13:46","0.5","90","4.0","263","2016-09-09 15:26","24.5","...","...","","...","","...","...","...","...","...","...","","..."
"10","997.6","...","998.9","2016-09-10 21:43","996.1","2016-09-10 14:39","27.1","30.4","2016-09-10 11:53","25.0","2016-09-10 02:35","...","82","68","2016-09-10 11:52","0.5","116","3.6","99","2016-09-10 16:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
