"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1002.5","...","1003.8","2011-10-01 22:53","1000.9","2011-10-01 14:37","24.1","25.8","2011-10-01 08:45","23.1","2011-10-01 16:14","...","87","64","2011-10-01 23:14","2.4","118","11.2","145","2011-10-01 13:35","31.5","...","...","","...","","/","...","...","...","...","...","","..."
"02","1001.8","...","1003.5","2011-10-03 00:00","999.8","2011-10-02 14:08","23.3","24.5","2011-10-02 13:58","22.2","2011-10-02 20:18","...","79","66","2011-10-02 00:05","2.7","117","11.9","128","2011-10-02 05:32","2.0","...","...","","...","","/","...","...","...","...","...","","..."
"03","1003.6","...","1006.0","2011-10-03 21:41","1001.2","2011-10-03 03:17","20.9","23.4","2011-10-03 00:50","19.7","2011-10-03 23:55","...","94","81","2011-10-03 00:50","0.5","7","12.4","101","2011-10-03 00:47","52.0","...","...","","...","","/","...","...","...","...","...","","..."
"04","1003.5","...","1004.7","2011-10-05 00:00","1002.0","2011-10-04 15:28","21.9","24.3","2011-10-04 12:05","19.8","2011-10-04 00:01","...","93","81","2011-10-04 12:26","0.2","32","4.4","107","2011-10-04 08:20","0.5","...","...","","...","","/","...","...","...","...","...","","..."
"05","1004.2","...","1005.8","2011-10-05 21:30","1002.9","2011-10-05 16:05","22.9","24.2","2011-10-05 14:07","21.8","2011-10-05 04:54","...","88","79","2011-10-05 16:30","0.5","114","5.0","71","2011-10-05 17:11","0.5","...","...","","...","","/","...","...","...","...","...","","..."
"06","1005.0","...","1006.2","2011-10-06 21:40","1003.7","2011-10-06 03:24","23.7","26.0","2011-10-06 13:06","22.5","2011-10-06 05:49","...","81","60","2011-10-06 12:22","2.1","124","9.6","98","2011-10-06 22:46","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"07","1004.8","...","1006.7","2011-10-07 08:11","1003.0","2011-10-07 14:24","24.4","27.5","2011-10-07 14:11","22.5","2011-10-07 05:35","...","72","51","2011-10-07 14:40","3.1","123","13.0","119","2011-10-07 10:32","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"08","1003.8","...","1005.4","2011-10-08 08:32","1002.5","2011-10-08 03:47","25.5","28.4","2011-10-08 11:28","23.2","2011-10-08 01:50","...","70","53","2011-10-08 16:38","3.9","115","13.0","119","2011-10-08 10:32","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"09","1002.1","...","1004.2","2011-10-09 00:28","1001.1","2011-10-09 06:59","25.6","27.4","2011-10-09 11:16","24.1","2011-10-09 05:14","...","79","69","2011-10-09 12:17","3.0","122","11.8","119","2011-10-09 07:23","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"10","1003.0","...","1004.7","2011-10-10 09:17","1001.2","2011-10-10 14:42","26.5","31.0","2011-10-10 13:55","24.0","2011-10-10 05:51","...","75","49","2011-10-10 13:56","0.9","118","6.2","116","2011-10-10 11:57","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"11","1003.3","...","1005.0","2011-10-11 09:52","1001.3","2011-10-11 14:51","26.9","31.7","2011-10-11 13:49","24.7","2011-10-11 05:21","...","72","44","2011-10-11 13:54","1.6","119","8.5","112","2011-10-11 18:55","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"12","1002.6","...","1004.8","2011-10-12 08:56","1000.7","2011-10-12 14:39","25.8","29.5","2011-10-12 11:47","24.1","2011-10-12 03:28","...","80","52","2011-10-12 12:13","1.5","122","7.2","116","2011-10-12 01:11","1.0","...","...","","...","","/","...","...","...","...","...","","..."
"13","1000.6","...","1002.3","2011-10-13 08:20","999.3","2011-10-13 14:04","25.9","30.3","2011-10-13 10:51","23.9","2011-10-13 04:50","...","78","53","2011-10-13 10:31","0.5","107","7.2","116","2011-10-13 01:11","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"14","1000.7","...","1002.6","2011-10-14 22:18","999.2","2011-10-14 03:53","25.2","29.2","2011-10-14 12:43","23.3","2011-10-14 23:53","...","80","53","2011-10-14 13:09","0.5","97","4.1","301","2011-10-14 15:19","1.0","...","...","","...","","/","...","...","...","...","...","","..."
"15","1002.1","...","1004.0","2011-10-15 21:55","1000.4","2011-10-15 04:35","23.2","24.8","2011-10-15 09:31","22.2","2011-10-15 23:51","...","88","79","2011-10-15 23:31","0.3","187","3.7","143","2011-10-15 12:29","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"16","1003.2","...","1005.0","2011-10-16 09:02","1001.6","2011-10-16 14:23","23.8","26.2","2011-10-16 13:57","22.3","2011-10-17 00:00","...","57","41","2011-10-16 13:57","3.1","115","11.3","94","2011-10-16 10:21","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"17","1005.4","...","1007.3","2011-10-17 22:16","1002.4","2011-10-17 02:30","23.8","27.7","2011-10-17 12:41","21.5","2011-10-17 05:13","...","50","31","2011-10-17 11:11","1.8","104","9.2","102","2011-10-17 09:37","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"18","1007.2","...","1008.5","2011-10-18 08:51","1006.2","2011-10-18 03:40","23.2","26.0","2011-10-18 10:31","21.7","2011-10-18 23:59","...","51","45","2011-10-18 10:32","2.5","111","10.2","83","2011-10-18 10:56","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"19","1005.8","...","1007.6","2011-10-19 09:03","1003.9","2011-10-19 15:43","22.7","25.3","2011-10-19 15:08","20.9","2011-10-19 03:39","...","55","42","2011-10-19 15:32","2.4","116","10.2","83","2011-10-19 10:56","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"20","1003.8","...","1005.2","2011-10-20 08:32","1002.7","2011-10-20 15:33","22.8","24.4","2011-10-20 11:37","21.2","2011-10-20 06:18","...","88","72","2011-10-21 00:00","1.1","119","6.4","93","2011-10-20 00:52","0.5","...","...","","...","","/","...","...","...","...","...","","..."
"21","1003.1","...","1004.5","2011-10-21 09:09","1001.6","2011-10-21 13:52","23.7","26.0","2011-10-21 13:32","22.3","2011-10-21 01:38","...","88","77","2011-10-21 13:33","0.5","108","6.9","128","2011-10-21 17:09","0.5","...","...","","...","","/","...","...","...","...","...","","..."
"22","1003.9","...","1005.3","2011-10-22 08:10","1002.7","2011-10-22 16:51","23.5","26.6","2011-10-22 11:15","22.0","2011-10-22 23:59","...","67","48","2011-10-22 11:15","2.5","123","9.4","114","2011-10-22 12:33","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"23","1002.9","...","1004.5","2011-10-23 09:04","1001.0","2011-10-23 14:35","24.6","29.3","2011-10-23 13:38","21.6","2011-10-23 05:28","...","69","48","2011-10-23 12:48","2.5","123","9.3","113","2011-10-23 10:35","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"24","1003.0","...","1005.0","2011-10-24 23:52","1001.2","2011-10-24 14:29","24.7","29.0","2011-10-24 11:36","21.5","2011-10-24 05:20","...","76","52","2011-10-24 11:35","0.5","298","4.7","230","2011-10-24 12:48","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"25","1007.7","...","1010.0","2011-10-25 21:13","1004.8","2011-10-25 01:17","21.3","24.0","2011-10-25 00:31","18.6","2011-10-25 20:39","...","85","73","2011-10-25 16:19","0.8","104","6.6","127","2011-10-25 21:17","2.5","...","...","","...","","/","...","...","...","...","...","","..."
"26","1008.1","...","1009.5","2011-10-26 09:17","1006.6","2011-10-26 14:35","20.3","21.9","2011-10-26 11:56","18.9","2011-10-26 04:06","...","71","59","2011-10-26 10:45","1.7","119","8.6","102","2011-10-26 20:29","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"27","1007.2","...","1008.7","2011-10-27 22:39","1005.1","2011-10-27 14:44","22.8","26.9","2011-10-27 13:23","20.0","2011-10-27 00:49","...","67","46","2011-10-27 13:25","2.1","118","11.1","117","2011-10-27 11:58","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"28","1006.4","...","1008.0","2011-10-28 09:19","1004.6","2011-10-28 13:39","23.7","27.4","2011-10-28 13:43","21.2","2011-10-28 03:23","...","69","46","2011-10-28 12:18","2.6","110","10.7","100","2011-10-28 11:56","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"29","1005.1","...","1006.3","2011-10-29 08:24","1003.7","2011-10-29 13:33","23.1","26.5","2011-10-29 13:07","21.4","2011-10-29 23:57","...","65","50","2011-10-29 13:08","3.1","120","11.0","107","2011-10-29 10:39","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"30","1006.0","...","1008.2","2011-10-30 21:50","1004.2","2011-10-30 03:06","22.3","25.1","2011-10-30 11:34","20.4","2011-10-30 05:06","...","67","50","2011-10-30 11:35","2.7","118","9.5","103","2011-10-30 16:43","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"31","1006.5","...","1007.9","2011-10-31 08:57","1005.4","2011-10-31 15:41","22.2","24.6","2011-10-31 12:56","20.5","2011-10-31 05:09","...","69","53","2011-10-31 12:29","2.9","118","9.2","95","2011-10-31 14:32","0.0","...","...","","...","","/","...","...","...","...","...","","..."
