"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","980.1","...","983.7","2012-08-01 00:24","975.5","2012-08-02 00:00","26.2","29.8","2012-08-01 10:23","24.4","2012-08-01 20:45","...","89","73","2012-08-01 10:25","1.2","131","10.8","348","2012-08-01 22:02","81.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","975.7","...","981.3","2012-08-02 23:34","972.8","2012-08-02 05:21","25.4","26.6","2012-08-02 11:42","24.3","2012-08-02 21:17","...","93","86","2012-08-02 19:36","1.2","272","9.9","30","2012-08-02 00:23","186.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","985.6","...","989.0","2012-08-03 22:32","981.1","2012-08-04 00:00","28.2","33.3","2012-08-03 13:53","25.0","2012-08-03 00:08","...","79","57","2012-08-03 13:39","1.0","110","7.5","275","2012-08-03 00:51","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","990.1","...","992.1","2012-08-04 22:32","988.1","2012-08-04 01:14","28.6","32.7","2012-08-04 11:58","25.8","2012-08-04 05:02","...","78","57","2012-08-04 10:36","0.5","115","4.8","263","2012-08-04 12:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","991.6","...","992.9","2012-08-05 09:26","990.4","2012-08-05 02:47","28.0","31.0","2012-08-05 11:15","25.7","2012-08-05 04:30","...","77","64","2012-08-05 16:52","0.6","269","5.4","255","2012-08-05 14:31","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"06","989.6","...","991.7","2012-08-07 00:00","987.1","2012-08-06 18:41","27.8","32.4","2012-08-06 13:15","25.2","2012-08-06 21:55","...","77","55","2012-08-06 13:15","1.2","271","7.9","274","2012-08-06 13:28","8.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","986.7","...","988.9","2012-08-07 00:02","985.2","2012-08-07 15:33","30.1","34.0","2012-08-07 13:46","25.6","2012-08-07 00:01","...","63","47","2012-08-07 13:10","1.5","264","8.6","283","2012-08-07 13:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","986.6","...","989.0","2012-08-08 23:52","984.9","2012-08-08 02:30","31.4","37.4","2012-08-08 14:30","27.7","2012-08-08 05:22","...","64","37","2012-08-08 14:30","0.9","270","7.2","295","2012-08-08 12:24","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","989.8","...","991.8","2012-08-09 23:39","988.2","2012-08-09 14:17","29.2","34.2","2012-08-09 13:17","26.5","2012-08-09 23:40","...","74","55","2012-08-09 12:12","0.7","120","5.6","271","2012-08-09 14:21","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"10","992.1","...","994.1","2012-08-10 22:55","990.9","2012-08-10 01:42","29.6","33.8","2012-08-10 13:43","26.1","2012-08-10 03:36","...","68","52","2012-08-10 13:44","0.7","106","5.6","271","2012-08-10 14:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
