"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.2","...","1012.1","2011-02-02 00:00","1007.6","2011-02-01 14:45","14.8","20.4","2011-02-01 13:38","11.0","2011-02-02 00:00","...","73","42","2011-02-01 13:01","1.8","119","10.7","99","2011-02-01 00:29","0.5","...","...","","...","","/","...","...","...","...","...","","..."
"02","1009.8","...","1011.3","2011-02-02 09:40","1008.6","2011-02-02 14:42","13.8","14.3","2011-02-02 14:11","13.3","2011-02-02 06:59","...","91","88","2011-02-02 12:27","0.3","56","4.3","89","2011-02-02 23:53","1.5","...","...","","...","","/","...","...","...","...","...","","..."
"03","1007.8","...","1009.7","2011-02-03 00:12","1005.9","2011-02-03 15:36","15.8","18.7","2011-02-03 13:58","14.2","2011-02-03 00:08","...","85","69","2011-02-03 12:40","0.4","87","3.7","311","2011-02-03 13:44","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"04","1005.9","...","1007.6","2011-02-04 09:26","1003.7","2011-02-04 15:32","16.5","21.2","2011-02-04 15:21","13.7","2011-02-04 05:07","...","76","46","2011-02-04 15:23","0.3","32","3.9","105","2011-02-04 19:37","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"05","1006.5","...","1009.2","2011-02-05 09:53","1004.7","2011-02-05 14:43","16.4","21.3","2011-02-05 13:32","12.5","2011-02-05 06:30","...","61","37","2011-02-05 13:48","2.4","116","11.1","107","2011-02-05 15:25","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"06","1005.1","...","1007.2","2011-02-06 09:47","1003.4","2011-02-06 14:42","17.5","24.5","2011-02-06 14:10","11.5","2011-02-06 06:49","...","55","24","2011-02-06 14:04","1.0","116","6.5","104","2011-02-06 00:35","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"07","1001.3","...","/","","/","","19.9","/","","/","","...","52","...","","1.5","115","/","/","","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"08","998.5","...","1000.5","2011-02-08 09:36","996.1","2011-02-08 15:21","19.3","24.1","2011-02-08 12:09","14.9","2011-02-08 04:57","...","56","31","2011-02-08 16:42","0.7","120","5.6","292","2011-02-08 13:56","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"09","1000.3","...","1002.9","2011-02-09 22:19","998.1","2011-02-09 03:16","18.7","24.2","2011-02-09 11:25","16.6","2011-02-09 04:10","...","73","47","2011-02-09 10:57","2.5","112","10.1","117","2011-02-09 12:57","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"10","1002.3","...","1004.4","2011-02-10 23:58","1000.0","2011-02-10 04:23","16.1","19.1","2011-02-10 11:19","14.5","2011-02-10 23:59","...","87","71","2011-02-10 11:20","0.7","303","8.1","102","2011-02-10 03:32","0.0","...","...","","...","","/","...","...","...","...","...","","..."
