"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","997.5","...","999.4","2012-06-01 00:01","994.8","2012-06-01 16:12","25.3","28.6","2012-06-01 13:39","22.7","2012-06-01 03:17","...","76","62","2012-06-01 11:49","1.8","123","10.0","118","2012-06-01 14:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","995.4","...","996.7","2012-06-02 09:32","993.7","2012-06-02 16:04","25.0","27.1","2012-06-02 14:40","23.9","2012-06-02 22:16","...","84","74","2012-06-02 14:48","0.5","10","5.1","329","2012-06-02 10:12","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","993.6","...","994.6","2012-06-03 00:04","992.2","2012-06-03 17:10","24.6","26.4","2012-06-03 11:39","23.6","2012-06-03 23:18","...","86","74","2012-06-03 13:15","1.0","126","7.5","93","2012-06-03 13:04","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","992.5","...","993.5","2012-06-04 09:09","990.9","2012-06-04 15:45","24.8","26.4","2012-06-04 11:25","23.5","2012-06-04 03:53","...","92","85","2012-06-04 11:32","0.3","268","4.2","110","2012-06-04 00:21","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"05","993.4","...","995.0","2012-06-05 21:51","992.0","2012-06-05 01:37","26.2","29.7","2012-06-05 12:56","23.9","2012-06-05 04:15","...","78","62","2012-06-05 12:14","0.9","294","7.2","89","2012-06-05 22:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","993.1","...","994.0","2012-06-06 22:27","992.0","2012-06-06 13:18","28.0","33.3","2012-06-06 13:24","24.0","2012-06-06 04:04","...","72","55","2012-06-06 13:24","1.7","126","7.2","112","2012-06-06 01:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","993.3","...","994.7","2012-06-07 23:58","991.7","2012-06-07 15:28","29.2","34.4","2012-06-07 14:25","25.6","2012-06-07 05:47","...","76","57","2012-06-07 14:26","0.7","269","4.7","285","2012-06-07 15:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","993.6","...","994.8","2012-06-08 00:06","992.2","2012-06-08 15:39","30.3","33.5","2012-06-08 16:04","27.8","2012-06-08 04:03","...","70","58","2012-06-08 10:01","1.0","127","7.2","306","2012-06-08 11:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","992.1","...","993.9","2012-06-09 00:01","990.2","2012-06-09 15:43","29.9","33.8","2012-06-09 11:23","27.9","2012-06-09 03:58","...","69","55","2012-06-09 11:26","1.3","271","8.6","307","2012-06-09 13:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","989.0","...","990.6","2012-06-10 00:01","987.4","2012-06-10 16:06","30.0","33.3","2012-06-10 14:19","27.4","2012-06-10 05:36","...","68","55","2012-06-10 10:20","1.3","270","8.4","299","2012-06-10 14:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
