"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1003.7","...","1004.4","2013-04-01 23:01","1001.8","2013-04-01 16:00","20.1","21.8","2013-04-01 16:02","19.2","2013-04-01 23:44","...","88","79","2013-04-01 16:02","0.9","119","2.9","275","2013-04-01 22:44","17.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1004.2","...","1005.8","2013-04-02 10:01","1001.9","2013-04-02 03:55","19.2","21.0","2013-04-02 15:33","16.4","2013-04-02 23:58","...","80","58","2013-04-02 22:36","1.3","112","10.1","61","2013-04-02 21:50","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1000.9","...","1005.3","2013-04-03 00:44","998.0","2013-04-03 15:00","19.3","28.3","2013-04-03 14:55","13.8","2013-04-03 03:19","...","71","45","2013-04-03 14:56","2.6","117","12.4","131","2013-04-03 10:17","14.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","997.9","...","1000.2","2013-04-04 07:53","995.2","2013-04-04 15:48","20.7","24.9","2013-04-04 11:42","18.0","2013-04-04 00:52","...","86","68","2013-04-04 11:43","0.4","287","4.3","118","2013-04-04 00:09","14.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","992.9","...","995.9","2013-04-05 10:32","989.8","2013-04-05 14:26","21.4","23.7","2013-04-05 14:36","19.8","2013-04-05 02:59","...","91","82","2013-04-05 10:15","0.4","38","4.8","122","2013-04-05 20:11","62.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","996.5","...","1003.6","2013-04-06 21:56","990.1","2013-04-06 00:07","17.7","21.7","2013-04-06 06:18","13.9","2013-04-06 23:07","...","87","66","2013-04-06 21:52","0.5","295","4.5","250","2013-04-06 06:37","7.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1002.4","...","1003.9","2013-04-07 10:38","1000.9","2013-04-07 16:38","16.1","19.8","2013-04-07 12:48","13.9","2013-04-07 04:01","...","57","43","2013-04-07 12:51","2.3","118","11.9","93","2013-04-07 18:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1002.0","...","1004.0","2013-04-08 08:39","1000.2","2013-04-08 14:11","20.1","25.8","2013-04-08 13:48","15.9","2013-04-08 00:01","...","66","48","2013-04-08 12:33","0.8","120","6.9","115","2013-04-08 03:11","117.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1004.9","...","1007.3","2013-04-09 23:59","1003.2","2013-04-09 03:47","18.3","20.4","2013-04-09 12:39","16.4","2013-04-09 22:22","...","87","73","2013-04-09 00:37","0.7","83","1.8","306","2013-04-09 00:59","14.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1006.8","...","1008.7","2013-04-10 10:21","1004.8","2013-04-10 23:42","17.8","19.0","2013-04-10 14:39","15.3","2013-04-10 03:59","...","70","53","2013-04-10 16:36","2.3","108","11.9","104","2013-04-10 23:57","6.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1005.9","...","1008.1","2013-04-11 20:55","1004.0","2013-04-11 05:39","16.8","19.3","2013-04-11 08:58","14.5","2013-04-11 20:02","...","82","66","2013-04-11 08:51","3.2","117","11.9","83","2013-04-11 00:09","40.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1007.7","...","1010.2","2013-04-12 11:02","1005.8","2013-04-12 02:47","14.4","17.5","2013-04-12 23:52","12.8","2013-04-12 16:08","...","84","64","2013-04-12 23:52","2.4","121","10.2","112","2013-04-12 17:46","35.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1004.1","...","1006.5","2013-04-13 10:08","1002.5","2013-04-13 16:41","18.1","19.7","2013-04-13 15:17","16.2","2013-04-13 05:57","...","78","64","2013-04-13 00:31","2.2","116","9.2","107","2013-04-13 00:10","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1001.9","...","1004.5","2013-04-14 10:09","1000.0","2013-04-14 16:23","17.5","18.5","2013-04-14 16:50","16.2","2013-04-14 07:03","...","91","85","2013-04-15 00:00","0.5","109","6.5","258","2013-04-14 05:59","19.5","...","...","","...","","...","...","...","...","...","...","","..."
"15","999.2","...","1001.1","2013-04-15 09:43","997.3","2013-04-15 15:23","22.6","29.9","2013-04-15 14:47","15.7","2013-04-15 04:28","...","64","44","2013-04-15 12:39","1.0","121","6.4","77","2013-04-15 05:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","997.2","...","999.1","2013-04-16 11:20","994.6","2013-04-16 15:24","23.1","26.6","2013-04-16 14:38","19.5","2013-04-16 04:41","...","76","60","2013-04-16 09:04","0.5","292","3.7","151","2013-04-16 08:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","996.0","...","997.5","2013-04-17 23:23","994.7","2013-04-17 17:32","25.7","30.2","2013-04-17 11:56","22.2","2013-04-17 05:43","...","70","52","2013-04-17 11:57","0.9","269","9.7","281","2013-04-17 11:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","996.9","...","998.7","2013-04-18 21:42","994.8","2013-04-18 15:59","25.9","30.1","2013-04-18 13:06","22.1","2013-04-18 23:56","...","74","59","2013-04-18 15:43","0.7","278","7.1","257","2013-04-18 15:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","999.6","...","1001.5","2013-04-19 09:13","997.5","2013-04-19 02:01","21.7","23.9","2013-04-19 12:05","20.4","2013-04-19 06:38","...","83","69","2013-04-19 12:05","1.3","120","8.3","109","2013-04-19 13:00","8.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1000.2","...","1005.4","2013-04-20 23:59","997.9","2013-04-20 14:59","21.3","25.0","2013-04-20 14:08","16.8","2013-04-20 23:00","...","85","79","2013-04-20 08:13","0.4","39","7.4","290","2013-04-20 14:25","17.5","...","...","","...","","...","...","...","...","...","...","","..."
"21","1006.2","...","1008.0","2013-04-21 09:21","1004.6","2013-04-21 01:56","16.3","17.3","2013-04-21 12:09","15.7","2013-04-21 04:09","...","81","73","2013-04-21 21:11","1.3","117","8.6","93","2013-04-21 13:58","6.5","...","...","","...","","...","...","...","...","...","...","","..."
"22","1004.7","...","1007.0","2013-04-22 07:50","1002.5","2013-04-22 15:52","19.5","22.4","2013-04-22 14:01","16.4","2013-04-22 00:01","...","70","60","2013-04-22 12:07","1.5","115","10.2","64","2013-04-22 09:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1002.5","...","1003.8","2013-04-24 00:00","1000.7","2013-04-23 16:13","23.5","28.6","2013-04-23 12:53","19.2","2013-04-23 00:14","...","76","57","2013-04-23 12:55","0.5","77","4.1","252","2013-04-23 10:03","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"24","1000.9","...","1002.2","2013-04-24 21:36","999.2","2013-04-24 15:44","23.7","28.2","2013-04-24 10:17","21.1","2013-04-24 05:25","...","81","65","2013-04-24 10:15","0.5","107","6.3","263","2013-04-24 12:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1000.8","...","1002.9","2013-04-25 21:14","999.4","2013-04-25 03:31","21.3","23.0","2013-04-25 11:12","19.7","2013-04-25 23:22","...","88","83","2013-04-25 11:16","0.4","117","3.7","91","2013-04-25 23:54","13.5","...","...","","...","","...","...","...","...","...","...","","..."
"26","1002.7","...","1005.2","2013-04-26 09:26","1001.2","2013-04-26 01:57","21.9","26.6","2013-04-26 14:00","18.7","2013-04-26 04:57","...","62","35","2013-04-26 16:52","1.9","105","8.3","94","2013-04-26 22:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1001.9","...","1003.2","2013-04-27 10:32","1000.6","2013-04-27 04:00","20.3","25.3","2013-04-27 15:34","17.2","2013-04-27 03:40","...","77","57","2013-04-27 15:05","2.0","111","8.0","95","2013-04-27 01:48","27.5","...","...","","...","","...","...","...","...","...","...","","..."
