"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1009.5","...","1011.7","2013-02-01 10:01","1008.0","2013-02-01 15:21","19.6","25.7","2013-02-01 15:28","14.2","2013-02-01 04:02","...","65","39","2013-02-01 14:48","0.6","114","3.6","121","2013-02-01 21:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1008.9","...","1011.0","2013-02-02 09:54","1007.3","2013-02-02 23:42","21.3","25.1","2013-02-02 11:17","17.8","2013-02-02 06:53","...","72","60","2013-02-02 00:22","2.0","114","10.1","75","2013-02-02 14:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1008.1","...","1010.9","2013-02-03 09:52","1005.1","2013-02-03 14:25","18.1","23.2","2013-02-03 14:37","14.5","2013-02-03 18:26","...","86","71","2013-02-03 14:37","0.7","112","9.7","102","2013-02-03 00:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1007.6","...","1009.2","2013-02-04 09:50","1005.6","2013-02-04 15:39","22.1","27.0","2013-02-04 14:22","16.7","2013-02-04 00:23","...","77","60","2013-02-04 14:22","0.4","107","3.3","280","2013-02-04 12:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1007.3","...","1011.3","2013-02-05 09:34","1005.2","2013-02-05 22:01","19.2","23.3","2013-02-05 14:52","13.6","2013-02-05 09:34","...","81","59","2013-02-05 14:54","0.6","269","5.4","238","2013-02-05 14:54","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"06","1005.7","...","1007.9","2013-02-06 08:27","1002.7","2013-02-06 14:01","19.4","22.6","2013-02-06 15:12","17.4","2013-02-06 05:46","...","79","65","2013-02-06 15:14","1.8","114","10.3","97","2013-02-06 13:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1004.9","...","1008.9","2013-02-07 23:58","1002.8","2013-02-07 13:59","18.3","22.4","2013-02-07 14:00","15.0","2013-02-07 23:59","...","83","70","2013-02-07 13:42","0.7","84","7.3","99","2013-02-07 00:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1010.7","...","1012.9","2013-02-08 21:37","1008.1","2013-02-08 15:25","14.1","15.7","2013-02-08 14:47","12.3","2013-02-08 21:37","...","79","67","2013-02-08 14:49","1.6","118","9.4","82","2013-02-08 14:13","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1011.0","...","1012.6","2013-02-09 08:38","1009.5","2013-02-09 15:29","14.2","17.9","2013-02-09 11:50","12.3","2013-02-09 01:57","...","83","66","2013-02-09 11:50","0.6","114","6.9","65","2013-02-09 10:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1009.0","...","1010.5","2013-02-10 00:28","1007.5","2013-02-10 15:29","15.2","17.1","2013-02-10 12:03","14.0","2013-02-10 04:54","...","87","78","2013-02-10 12:05","0.4","292","4.0","108","2013-02-10 23:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1008.9","...","1011.0","2013-02-11 10:05","1007.4","2013-02-11 15:06","17.4","21.3","2013-02-11 13:24","15.4","2013-02-11 02:47","...","81","63","2013-02-11 13:24","0.7","286","6.6","95","2013-02-11 13:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1009.9","...","1012.0","2013-02-12 21:44","1007.8","2013-02-12 02:46","15.1","17.6","2013-02-12 00:39","13.1","2013-02-12 08:34","...","89","78","2013-02-12 11:24","0.4","7","3.9","267","2013-02-12 11:31","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1009.2","...","1012.6","2013-02-13 07:16","1006.3","2013-02-13 22:25","16.0","18.7","2013-02-13 12:51","12.8","2013-02-13 04:13","...","79","67","2013-02-13 12:52","1.9","115","11.3","102","2013-02-13 12:41","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1006.1","...","1008.2","2013-02-14 09:14","1004.1","2013-02-14 18:05","16.8","18.5","2013-02-14 12:48","15.9","2013-02-14 21:39","...","84","76","2013-02-14 12:50","0.5","271","3.8","281","2013-02-14 13:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
