"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1008.3","...","1010.3","2010-11-01 08:46","1006.8","2010-11-01 14:34","19.9","23.1","2010-11-01 11:53","16.1","2010-11-01 06:01","...","52","39","2010-11-01 14:03","2.4","118","11.3","114","2010-11-01 17:46","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"02","1007.8","...","1010.0","2010-11-02 22:31","1005.9","2010-11-02 14:06","21.5","24.5","2010-11-02 13:32","19.5","2010-11-02 04:27","...","54","41","2010-11-02 13:32","2.9","122","11.0","113","2010-11-02 10:14","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"03","1009.3","...","1010.7","2010-11-03 09:19","1008.4","2010-11-03 04:37","20.4","21.7","2010-11-03 09:46","19.7","2010-11-03 17:54","...","66","57","2010-11-03 05:22","2.6","118","9.7","106","2010-11-03 11:03","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"04","1008.1","...","1009.9","2010-11-04 08:51","1006.2","2010-11-04 14:24","20.2","21.9","2010-11-04 14:41","18.6","2010-11-04 05:05","...","82","72","2010-11-04 14:44","1.9","122","11.9","99","2010-11-04 13:00","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"05","1005.2","...","1007.7","2010-11-05 08:38","1003.3","2010-11-05 14:20","21.1","23.0","2010-11-05 10:58","19.8","2010-11-05 02:41","...","83","66","2010-11-05 12:07","2.6","123","9.8","102","2010-11-05 12:53","4.5","...","...","","...","","/","...","...","...","...","...","","..."
"06","1003.9","...","1005.6","2010-11-06 09:15","1002.8","2010-11-07 00:00","21.2","23.2","2010-11-06 13:10","19.7","2010-11-06 04:52","...","92","80","2010-11-06 13:11","0.5","114","6.4","111","2010-11-06 05:51","16.5","...","...","","...","","/","...","...","...","...","...","","..."
"07","1003.4","...","1005.5","2010-11-07 22:19","1001.2","2010-11-07 04:40","21.8","23.3","2010-11-07 14:12","20.8","2010-11-07 07:15","...","89","80","2010-11-07 09:58","1.0","116","8.8","88","2010-11-07 04:35","1.0","...","...","","...","","/","...","...","...","...","...","","..."
"08","1007.0","...","1010.0","2010-11-08 23:31","1004.2","2010-11-08 02:56","21.3","23.6","2010-11-08 10:22","19.1","2010-11-08 23:59","...","60","45","2010-11-08 11:58","1.7","112","11.4","102","2010-11-08 13:21","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"09","1009.9","...","1011.9","2010-11-09 08:53","1007.9","2010-11-09 14:59","19.3","22.8","2010-11-09 13:30","17.0","2010-11-09 05:29","...","50","37","2010-11-09 13:31","2.1","118","10.8","114","2010-11-09 14:35","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"10","1007.8","...","1010.1","2010-11-10 07:40","1005.8","2010-11-10 23:51","19.8","24.1","2010-11-10 13:21","16.5","2010-11-10 03:57","...","51","37","2010-11-10 13:22","3.2","116","11.2","123","2010-11-10 09:24","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"11","1005.0","...","1006.2","2010-11-11 19:59","1003.3","2010-11-11 14:22","22.1","27.0","2010-11-11 13:34","18.8","2010-11-11 02:37","...","51","33","2010-11-11 11:58","2.3","120","9.0","63","2010-11-11 23:59","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"12","1003.7","...","1005.1","2010-11-12 09:17","1001.8","2010-11-12 14:11","22.8","26.1","2010-11-12 11:58","20.8","2010-11-12 00:24","...","53","40","2010-11-12 09:19","3.7","106","14.5","87","2010-11-12 13:59","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"13","1005.5","...","1008.7","2010-11-13 22:49","1003.0","2010-11-13 02:04","21.5","22.8","2010-11-13 13:27","20.5","2010-11-13 23:59","...","87","55","2010-11-13 00:03","0.9","117","7.7","102","2010-11-13 00:22","7.5","...","...","","...","","/","...","...","...","...","...","","..."
"14","1007.7","...","1009.7","2010-11-14 23:53","1005.8","2010-11-14 14:14","22.2","25.3","2010-11-14 13:17","19.7","2010-11-14 03:42","...","81","65","2010-11-14 13:18","2.5","123","9.6","102","2010-11-14 18:47","1.5","...","...","","...","","/","...","...","...","...","...","","..."
"15","1010.3","...","1011.7","2010-11-15 19:50","1009.1","2010-11-15 03:04","20.1","22.1","2010-11-15 11:53","17.8","2010-11-15 22:34","...","83","70","2010-11-15 12:06","1.6","107","10.0","88","2010-11-15 21:15","0.5","...","...","","...","","/","...","...","...","...","...","","..."
"16","1007.8","...","1010.2","2010-11-16 00:03","1006.1","2010-11-16 14:45","18.8","20.1","2010-11-16 11:28","17.7","2010-11-16 02:54","...","86","76","2010-11-16 14:10","2.0","123","9.3","134","2010-11-16 12:36","3.5","...","...","","...","","/","...","...","...","...","...","","..."
"17","1007.2","...","1009.1","2010-11-17 09:08","1005.8","2010-11-17 14:32","19.0","21.0","2010-11-17 13:18","18.1","2010-11-17 03:29","...","82","70","2010-11-17 13:20","2.7","120","11.1","107","2010-11-17 12:40","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"18","1005.4","...","1007.5","2010-11-18 09:50","1004.1","2010-11-18 15:29","20.5","22.7","2010-11-18 11:33","18.3","2010-11-18 01:36","...","83","68","2010-11-18 11:33","2.5","118","12.3","105","2010-11-18 12:48","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"19","1003.4","...","1005.1","2010-11-20 00:00","1001.7","2010-11-19 14:32","20.4","23.5","2010-11-19 10:55","18.6","2010-11-19 17:43","...","87","76","2010-11-19 10:41","0.3","1","6.2","105","2010-11-19 02:41","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"20","1001.7","...","1003.7","2010-11-20 08:47","999.6","2010-11-20 13:46","20.7","24.2","2010-11-20 13:31","18.5","2010-11-20 03:53","...","84","64","2010-11-20 13:34","1.3","112","8.5","120","2010-11-20 13:52","1.0","...","...","","...","","/","...","...","...","...","...","","..."
"21","999.8","...","1001.3","2010-11-21 08:53","997.9","2010-11-21 14:32","21.8","26.0","2010-11-21 13:16","19.5","2010-11-21 06:21","...","81","57","2010-11-21 13:39","0.1","113","4.9","109","2010-11-21 00:08","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"22","1001.3","...","1003.5","2010-11-22 22:24","999.3","2010-11-22 03:20","19.7","22.4","2010-11-22 10:02","18.5","2010-11-22 19:55","...","84","65","2010-11-22 10:03","0.1","150","5.0","128","2010-11-22 14:11","0.5","...","...","","...","","/","...","...","...","...","...","","..."
"23","1004.3","...","1006.0","2010-11-23 22:11","1002.6","2010-11-23 03:58","18.1","20.1","2010-11-23 11:44","17.0","2010-11-23 17:07","...","80","64","2010-11-23 11:52","0.5","110","5.0","128","2010-11-23 14:11","0.5","...","...","","...","","/","...","...","...","...","...","","..."
"24","1005.1","...","1006.9","2010-11-24 06:52","1002.6","2010-11-24 16:07","19.3","23.1","2010-11-24 12:30","15.7","2010-11-24 03:46","...","66","43","2010-11-24 12:31","0.8","116","8.0","92","2010-11-24 10:35","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"25","1007.3","...","1009.2","2010-11-25 21:24","1005.7","2010-11-25 03:01","17.6","19.5","2010-11-25 01:42","16.2","2010-11-25 23:59","...","86","69","2010-11-25 00:39","0.1","102","5.2","141","2010-11-25 18:40","15.0","...","...","","...","","/","...","...","...","...","...","","..."
"26","1006.8","...","1008.5","2010-11-26 09:00","1004.9","2010-11-26 14:03","18.2","21.2","2010-11-26 13:01","15.8","2010-11-26 00:33","...","56","42","2010-11-26 13:01","2.6","113","11.9","117","2010-11-26 13:48","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"27","1006.0","...","1007.3","2010-11-27 09:06","1003.9","2010-11-27 14:09","20.2","24.1","2010-11-27 13:41","17.4","2010-11-27 02:08","...","55","41","2010-11-27 13:44","2.8","120","8.9","114","2010-11-28 00:00","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"28","1006.6","...","1008.8","2010-11-28 09:10","1004.7","2010-11-28 14:43","21.1","23.8","2010-11-28 13:18","19.0","2010-11-28 04:22","...","59","46","2010-11-28 12:46","1.5","120","7.0","110","2010-11-28 15:20","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"29","1005.1","...","1007.2","2010-11-29 08:59","1003.0","2010-11-29 15:25","20.9","24.8","2010-11-29 12:22","18.4","2010-11-29 06:26","...","73","51","2010-11-29 12:04","0.1","271","5.1","284","2010-11-29 12:55","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"30","1004.5","...","1006.2","2010-11-30 20:23","1003.1","2010-11-30 13:49","19.8","22.2","2010-11-30 13:34","18.8","2010-11-30 23:44","...","80","60","2010-11-30 13:35","0.0","0","3.7","306","2010-11-30 14:20","0.0","...","...","","...","","/","...","...","...","...","...","","..."
