"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1004.9","...","1006.5","2011-11-01 09:18","1003.1","2011-11-01 14:14","23.4","26.3","2011-11-01 14:32","21.8","2011-11-01 04:47","...","89","76","2011-11-01 14:34","2.2","119","9.3","132","2011-11-01 09:40","3.5","...","...","","...","","/","...","...","...","...","...","","..."
"02","1001.7","...","1003.3","2011-11-02 00:02","999.4","2011-11-02 14:49","25.3","28.3","2011-11-02 15:07","22.9","2011-11-03 00:00","...","75","56","2011-11-02 15:28","3.2","120","11.5","92","2011-11-02 10:22","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"03","1001.9","...","1003.1","2011-11-03 09:30","1000.7","2011-11-03 05:06","25.9","28.9","2011-11-03 12:39","23.7","2011-11-03 03:30","...","75","58","2011-11-03 12:14","3.0","121","9.6","92","2011-11-03 12:42","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"04","1002.2","...","1004.8","2011-11-04 09:28","1000.4","2011-11-04 14:37","27.6","31.3","2011-11-04 13:37","25.1","2011-11-04 23:51","...","61","43","2011-11-04 12:35","2.1","111","9.7","118","2011-11-04 12:00","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"05","1002.7","...","1004.8","2011-11-05 08:40","1000.8","2011-11-05 13:13","25.9","30.6","2011-11-05 11:28","23.9","2011-11-05 06:44","...","77","46","2011-11-05 11:25","0.4","289","4.6","264","2011-11-05 14:07","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"06","1002.5","...","1004.2","2011-11-06 21:01","1000.0","2011-11-06 14:55","25.5","29.5","2011-11-06 13:44","22.5","2011-11-06 05:57","...","81","57","2011-11-06 14:12","2.3","121","11.5","115","2011-11-06 16:19","0.0","...","...","","...","","/","...","...","...","...","...","","..."
"07","1002.9","...","1004.7","2011-11-07 08:44","1001.3","2011-11-07 13:12","23.6","24.9","2011-11-07 02:21","22.9","2011-11-07 06:45","...","92","82","2011-11-07 03:32","2.6","124","10.5","110","2011-11-07 12:46","3.5","...","...","","...","","/","...","...","...","...","...","","..."
"08","1001.4","...","1003.1","2011-11-08 09:08","998.9","2011-11-08 15:41","23.0","25.5","2011-11-08 13:02","21.5","2011-11-08 23:59","...","91","76","2011-11-08 13:02","2.4","120","9.3","105","2011-11-08 11:01","7.0","...","...","","...","","/","...","...","...","...","...","","..."
"09","1000.8","...","1002.7","2011-11-09 08:55","998.5","2011-11-09 13:54","20.2","22.0","2011-11-09 11:07","18.7","2011-11-09 22:11","...","97","95","2011-11-09 20:13","0.4","36","5.7","113","2011-11-09 10:18","41.0","...","...","","...","","/","...","...","...","...","...","","..."
"10","1001.1","...","1003.9","2011-11-10 20:30","999.2","2011-11-10 03:29","18.8","19.9","2011-11-10 11:12","18.3","2011-11-10 04:42","...","98","97","2011-11-10 14:15","0.3","38","4.0","139","2011-11-10 01:23","56.5","...","...","","...","","/","...","...","...","...","...","","..."
