"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","997.9","...","1000.1","2015-09-01 21:54","996.3","2015-09-01 04:23","26.2","32.3","2015-09-01 11:02","22.9","2015-09-01 05:23","...","92","60","2015-09-01 10:42","1.0","242","4.6","109","2015-09-01 16:47","8.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","1000.3","...","1002.2","2015-09-02 21:32","998.5","2015-09-02 14:37","26.4","33.8","2015-09-02 13:43","23.0","2015-09-02 05:43","...","91","62","2015-09-02 13:32","1.4","190","10.9","178","2015-09-02 16:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1001.5","...","1002.9","2015-09-03 22:52","1000.1","2015-09-03 15:13","27.5","33.8","2015-09-03 14:11","23.2","2015-09-03 05:41","...","87","60","2015-09-03 14:16","1.1","29","5.6","13","2015-09-03 12:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1001.1","...","1002.8","2015-09-04 00:01","999.3","2015-09-04 16:21","28.2","34.7","2015-09-04 13:01","24.4","2015-09-04 05:11","...","85","56","2015-09-04 12:53","1.3","18","6.9","315","2015-09-04 14:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","998.4","...","1000.7","2015-09-05 09:58","996.5","2015-09-05 16:46","28.1","33.9","2015-09-05 14:11","24.0","2015-09-05 06:16","...","85","58","2015-09-05 14:03","1.4","169","6.6","291","2015-09-05 15:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","995.4","...","997.3","2015-09-06 08:37","993.0","2015-09-06 16:31","28.8","33.6","2015-09-06 13:21","24.4","2015-09-06 06:01","...","83","59","2015-09-06 11:23","1.8","175","6.1","263","2015-09-06 10:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","994.9","...","996.5","2015-09-07 21:24","992.7","2015-09-07 04:02","25.7","28.3","2015-09-07 09:15","24.1","2015-09-07 19:13","...","99","94","2015-09-07 02:02","0.9","283","5.2","349","2015-09-07 10:15","84.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","995.8","...","997.6","2015-09-08 23:11","994.1","2015-09-08 14:26","27.2","33.2","2015-09-08 14:32","23.8","2015-09-08 04:42","...","86","53","2015-09-08 13:02","1.3","347","7.6","13","2015-09-08 17:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","998.3","...","1000.3","2015-09-09 22:53","996.6","2015-09-09 15:23","27.6","33.3","2015-09-09 13:34","23.2","2015-09-09 23:43","...","81","55","2015-09-09 15:03","1.5","332","6.8","341","2015-09-09 17:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","999.2","...","1001.0","2015-09-10 08:51","997.2","2015-09-10 15:11","26.4","32.8","2015-09-10 13:32","21.6","2015-09-10 05:22","...","77","45","2015-09-10 12:58","1.5","292","7.1","337","2015-09-10 18:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
