"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","999.6","...","1002.1","2017-10-01 09:24","997.1","2017-10-01 14:44","29.4","36.6","2017-10-01 13:42","24.6","2017-10-01 05:31","...","75","43","2017-10-01 12:22","1.4","36","6.0","334","2017-10-01 15:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","999.0","...","1000.9","2017-10-02 09:42","996.9","2017-10-02 14:45","29.4","36.1","2017-10-02 12:27","25.6","2017-10-02 04:27","...","78","51","2017-10-02 14:14","1.2","40","5.8","345","2017-10-02 14:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","999.9","...","1001.5","2017-10-03 09:31","998.4","2017-10-03 15:01","29.3","35.3","2017-10-03 12:52","25.6","2017-10-03 05:41","...","80","55","2017-10-03 10:19","1.4","3","6.5","7","2017-10-03 11:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1000.5","...","1002.7","2017-10-04 09:31","999.1","2017-10-04 16:19","26.6","29.5","2017-10-04 15:13","23.7","2017-10-04 23:52","...","86","78","2017-10-04 16:15","1.1","327","4.5","354","2017-10-04 07:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","999.8","...","1001.3","2017-10-05 01:21","998.0","2017-10-05 14:57","28.0","35.7","2017-10-05 13:53","23.3","2017-10-05 01:21","...","80","53","2017-10-05 13:16","1.1","86","5.3","277","2017-10-05 13:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","999.5","...","1001.0","2017-10-06 07:34","997.5","2017-10-06 15:32","28.8","35.7","2017-10-06 13:32","24.3","2017-10-06 04:21","...","79","54","2017-10-06 12:16","1.1","326","4.7","336","2017-10-06 13:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","998.7","...","1000.0","2017-10-07 00:01","996.5","2017-10-07 14:18","29.3","35.8","2017-10-07 13:41","25.3","2017-10-07 04:21","...","77","52","2017-10-07 14:18","1.2","309","5.0","279","2017-10-07 12:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","997.3","...","999.3","2017-10-08 08:27","994.6","2017-10-08 13:52","29.6","37.6","2017-10-08 12:52","24.6","2017-10-08 06:20","...","77","47","2017-10-08 12:52","1.4","2","5.9","212","2017-10-08 16:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","997.7","...","999.1","2017-10-09 00:16","995.9","2017-10-09 13:33","28.5","33.7","2017-10-09 15:01","24.9","2017-10-09 05:27","...","78","57","2017-10-09 13:22","1.2","232","5.5","215","2017-10-09 14:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","997.8","...","999.6","2017-10-10 08:09","996.2","2017-10-10 15:02","28.6","36.6","2017-10-10 12:52","23.6","2017-10-10 06:17","...","76","46","2017-10-10 11:31","1.3","277","6.6","336","2017-10-10 13:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
