"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","/","...","/","","/","","23.7","/","","/","","...","/","/","","0.1","260","/","/","","0.0","...","...","","...","","8.2","...","...","...","...","...","","..."
"02","/","...","/","","/","","24.6","/","","/","","...","/","/","","0.2","20","/","/","","0.0","...","...","","...","","9.1","...","...","...","...","...","","..."
"03","/","...","/","","/","","25.3","/","","/","","...","/","/","","0.3","250","/","/","","0.0","...","...","","...","","8.5","...","...","...","...","...","","..."
"04","/","...","/","","/","","25.8","/","","/","","...","/","/","","0.4","270","/","/","","0.0","...","...","","...","","9.1","...","...","...","...","...","","..."
"05","/","...","/","","/","","27.1","/","","/","","...","/","/","","0.2","260","/","/","","0.0","...","...","","...","","5.2","...","...","...","...","...","","..."
"06","/","...","/","","/","","26.9","/","","/","","...","/","/","","0.4","260","/","/","","0.0","...","...","","...","","0.1","...","...","...","...","...","","..."
"07","/","...","/","","/","","26.6","/","","/","","...","/","/","","0.2","190","/","/","","0.0","...","...","","...","","0.2","...","...","...","...","...","","..."
"08","/","...","/","","/","","26.6","/","","/","","...","/","/","","0.1","270","/","/","","3.5","...","...","","...","","2.8","...","...","...","...","...","","..."
"09","/","...","/","","/","","27.7","/","","/","","...","/","/","","0.5","260","/","/","","0.5","...","...","","...","","3.9","...","...","...","...","...","","..."
"10","/","...","/","","/","","27.3","/","","/","","...","/","/","","0.3","30","/","/","","0.0","...","...","","...","","6.8","...","...","...","...","...","","..."
"11","/","...","/","","/","","25.5","/","","/","","...","/","/","","0.2","10","/","/","","0.0","...","...","","...","","2.2","...","...","...","...","...","","..."
"12","/","...","/","","/","","25.8","/","","/","","...","/","/","","0.1","260","/","/","","0.0","...","...","","...","","7.0","...","...","...","...","...","","..."
"13","/","...","/","","/","","26.3","/","","/","","...","/","/","","0.2","20","/","/","","0.0","...","...","","...","","3.8","...","...","...","...","...","","..."
"14","/","...","/","","/","","25.1","/","","/","","...","/","/","","0.5","10","/","/","","0.0","...","...","","...","","4.4","...","...","...","...","...","","..."
"15","/","...","/","","/","","24.0","/","","/","","...","/","/","","0.3","10","/","/","","0.0","...","...","","...","","0.8","...","...","...","...","...","","..."
"16","/","...","/","","/","","24.9","/","","/","","...","/","/","","0.3","20","/","/","","0.0","...","...","","...","","6.7","...","...","...","...","...","","..."
"17","/","...","/","","/","","27.0","/","","/","","...","/","/","","0.3","230","/","/","","0.0","...","...","","...","","8.7","...","...","...","...","...","","..."
"18","/","...","/","","/","","28.2","/","","/","","...","/","/","","0.5","270","/","/","","0.0","...","...","","...","","9.3","...","...","...","...","...","","..."
"19","/","...","/","","/","","28.3","/","","/","","...","/","/","","0.6","270","/","/","","0.0","...","...","","...","","9.1","...","...","...","...","...","","..."
"20","/","...","/","","/","","28.1","/","","/","","...","/","/","","0.4","260","/","/","","0.0","...","...","","...","","1.1","...","...","...","...","...","","..."
"21","/","...","/","","/","","28.6","/","","/","","...","/","/","","0.3","260","/","/","","0.0","...","...","","...","","6.6","...","...","...","...","...","","..."
"22","/","...","/","","/","","29.1","/","","/","","...","/","/","","1.4","200","/","/","","0.0","...","...","","...","","6.8","...","...","...","...","...","","..."
"23","/","...","/","","/","","25.8","/","","/","","...","/","/","","1.5","190","/","/","","88.5","...","...","","...","","0.0","...","...","...","...","...","","..."
"24","/","...","/","","/","","26.7","/","","/","","...","/","/","","0.3","340","/","/","","0.0","...","...","","...","","9.7","...","...","...","...","...","","..."
"25","/","...","/","","/","","27.7","/","","/","","...","/","...","","0.2","20","/","/","","0.0","...","...","","...","","8.6","...","...","...","...","...","","..."
"26","/","...","/","","/","","28.2","/","","/","","...","/","...","","0.3","290","/","/","","0.0","...","...","","...","","6.5","...","...","...","...","...","","..."
"27","/","...","/","","/","","28.0","/","","/","","...","/","/","","0.2","10","/","/","","0.0","...","...","","...","","0.6","...","...","...","...","...","","..."
"28","/","...","/","","/","","27.9","/","","/","","...","/","/","","0.6","230","/","/","","1.5","...","...","","...","","0.4","...","...","...","...","...","","..."
"29","/","...","/","","/","","25.9","/","","/","","...","/","/","","0.5","270","/","/","","15.5","...","...","","...","","0.4","...","...","...","...","...","","..."
"30","/","...","/","","/","","25.6","/","","/","","...","/","/","","0.1","10","/","/","","2.5","...","...","","...","","0.1","...","...","...","...","...","","..."
"31","/","...","/","","/","","25.2","/","","/","","...","/","/","","0.3","290","/","/","","0.0","...","...","","...","","6.1","...","...","...","...","...","","..."
