"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","998.4","...","1000.7","2014-04-01 09:36","996.6","2014-04-01 14:31","19.5","25.0","2014-04-01 14:01","16.9","2014-04-01 02:34","...","86","63","2014-04-01 14:07","1.0","340","3.8","355","2014-04-01 17:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","999.9","...","1005.1","2014-04-02 23:47","997.4","2014-04-02 04:19","18.8","24.4","2014-04-02 10:30","16.2","2014-04-02 05:34","...","90","59","2014-04-02 10:31","0.8","271","5.1","140","2014-04-02 13:54","5.5","...","...","","...","","...","...","...","...","...","...","","..."
"03","1001.0","...","1005.1","2014-04-03 00:02","997.1","2014-04-03 03:07","19.7","23.7","2014-04-03 14:35","17.0","2014-04-03 02:31","...","90","74","2014-04-03 16:31","0.9","214","6.7","128","2014-04-03 01:30","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","1002.3","...","1003.7","2014-04-04 10:26","1000.5","2014-04-04 03:18","19.7","24.7","2014-04-04 12:31","15.4","2014-04-04 23:35","...","71","51","2014-04-04 10:04","1.0","354","3.8","347","2014-04-04 17:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1003.7","...","1005.6","2014-04-05 22:38","1002.1","2014-04-05 13:49","20.4","29.9","2014-04-05 13:52","15.0","2014-04-05 03:47","...","73","43","2014-04-05 13:31","0.9","253","4.9","324","2014-04-05 14:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1004.4","...","1006.2","2014-04-06 08:32","1002.4","2014-04-06 15:18","21.5","27.9","2014-04-06 14:22","15.6","2014-04-06 03:54","...","73","44","2014-04-06 15:09","0.9","265","4.9","226","2014-04-06 09:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1004.4","...","1006.5","2014-04-07 08:16","1002.4","2014-04-07 16:17","19.6","23.3","2014-04-07 12:17","18.1","2014-04-07 02:48","...","86","66","2014-04-07 12:17","0.9","334","3.6","344","2014-04-07 14:01","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","1002.1","...","1004.8","2014-04-08 00:01","1000.1","2014-04-08 14:39","22.1","30.1","2014-04-08 13:18","17.1","2014-04-08 04:20","...","81","48","2014-04-08 15:21","0.8","267","5.0","273","2014-04-08 13:36","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1001.2","...","1003.0","2014-04-09 09:17","999.2","2014-04-09 15:31","23.4","31.1","2014-04-09 12:46","19.2","2014-04-09 02:03","...","77","44","2014-04-09 12:31","1.0","276","5.8","342","2014-04-09 16:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1001.7","...","1004.0","2014-04-10 08:34","999.5","2014-04-10 14:19","23.7","32.2","2014-04-10 13:19","17.8","2014-04-10 05:34","...","72","34","2014-04-10 15:03","1.0","2","5.8","352","2014-04-10 15:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1001.3","...","1003.3","2014-04-11 08:09","999.1","2014-04-11 15:36","22.9","30.4","2014-04-11 12:19","17.7","2014-04-11 05:33","...","77","44","2014-04-11 16:01","0.9","277","4.8","271","2014-04-11 13:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","999.9","...","1001.7","2014-04-12 08:23","997.1","2014-04-12 15:46","24.7","31.8","2014-04-12 13:44","18.8","2014-04-12 05:36","...","70","42","2014-04-12 11:51","1.0","262","5.6","261","2014-04-12 17:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","999.9","...","1001.4","2014-04-13 09:48","998.2","2014-04-13 15:37","25.6","32.3","2014-04-13 11:47","20.8","2014-04-13 05:46","...","75","47","2014-04-13 11:47","1.1","129","5.9","265","2014-04-13 12:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1001.8","...","1003.9","2014-04-14 22:17","999.8","2014-04-14 02:20","22.7","30.2","2014-04-14 12:33","17.4","2014-04-14 23:46","...","69","47","2014-04-14 13:18","1.6","348","8.3","349","2014-04-14 14:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1002.3","...","1003.7","2014-04-15 08:16","1000.5","2014-04-15 15:51","22.1","29.6","2014-04-15 14:18","15.8","2014-04-15 05:18","...","72","51","2014-04-15 13:21","1.1","295","5.5","197","2014-04-15 12:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1001.0","...","1003.2","2014-04-16 08:19","998.0","2014-04-16 16:01","23.9","31.6","2014-04-16 12:46","19.4","2014-04-16 05:16","...","69","36","2014-04-16 12:46","1.0","264","4.9","306","2014-04-16 16:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","999.9","...","1001.1","2014-04-17 22:20","998.2","2014-04-17 16:19","24.9","31.9","2014-04-17 12:04","19.9","2014-04-17 00:01","...","73","45","2014-04-17 12:55","1.2","208","6.6","299","2014-04-17 14:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1000.6","...","1002.1","2014-04-18 08:48","999.3","2014-04-18 03:01","24.6","31.4","2014-04-18 11:48","20.6","2014-04-18 04:08","...","81","52","2014-04-18 11:32","1.0","271","4.8","168","2014-04-18 11:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","999.6","...","1001.7","2014-04-19 10:05","997.9","2014-04-19 15:01","24.0","29.6","2014-04-19 14:53","21.4","2014-04-19 03:42","...","84","58","2014-04-19 14:57","0.9","186","4.3","268","2014-04-19 14:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","999.4","...","1001.0","2014-04-20 11:07","997.6","2014-04-20 16:01","24.9","29.7","2014-04-20 14:01","20.9","2014-04-20 00:46","...","78","59","2014-04-20 11:23","1.0","346","5.1","338","2014-04-20 11:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1000.2","...","1001.7","2014-04-21 21:32","998.3","2014-04-21 15:03","25.3","31.5","2014-04-21 12:20","20.0","2014-04-21 06:01","...","75","52","2014-04-21 13:02","0.9","299","5.0","335","2014-04-21 12:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
