"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1000.3","...","1002.0","2012-10-01 09:17","998.9","2012-10-01 14:04","24.7","32.2","2012-10-01 14:16","19.4","2012-10-01 05:03","...","71","44","2012-10-01 14:04","1.1","272","3.9","341","2012-10-01 17:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","999.4","...","1001.4","2012-10-02 07:48","997.4","2012-10-02 14:01","24.0","31.8","2012-10-02 12:47","18.8","2012-10-02 05:01","...","69","40","2012-10-02 13:01","1.5","29","6.5","338","2012-10-02 13:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","996.6","...","998.9","2012-10-03 09:18","994.2","2012-10-03 14:49","23.3","31.7","2012-10-03 13:17","17.7","2012-10-03 05:03","...","71","37","2012-10-03 13:18","1.5","294","6.2","323","2012-10-03 13:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","996.7","...","998.6","2012-10-04 23:32","995.1","2012-10-04 03:49","23.5","31.5","2012-10-04 14:34","18.1","2012-10-04 02:33","...","73","41","2012-10-04 11:46","1.3","271","6.5","1","2012-10-04 15:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","999.6","...","1001.4","2012-10-05 22:47","997.8","2012-10-05 02:49","25.1","31.4","2012-10-05 13:16","20.4","2012-10-05 05:16","...","74","47","2012-10-05 13:06","1.2","267","4.0","327","2012-10-05 12:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1001.5","...","1002.5","2012-10-06 08:01","1000.5","2012-10-06 03:01","25.6","31.9","2012-10-06 12:03","22.1","2012-10-06 23:24","...","74","48","2012-10-06 13:18","1.6","347","6.1","344","2012-10-06 15:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1000.4","...","1002.4","2012-10-07 09:33","998.7","2012-10-07 14:20","25.2","32.4","2012-10-07 13:10","20.1","2012-10-07 03:16","...","68","42","2012-10-07 11:46","1.5","29","6.8","2","2012-10-07 16:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","998.8","...","1000.6","2012-10-08 08:26","996.8","2012-10-08 15:36","25.4","32.2","2012-10-08 13:32","21.6","2012-10-08 23:47","...","62","40","2012-10-08 12:31","2.0","329","7.1","330","2012-10-08 14:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","997.6","...","999.5","2012-10-09 08:57","995.7","2012-10-09 15:16","24.7","31.3","2012-10-09 12:03","20.1","2012-10-09 03:26","...","67","45","2012-10-09 12:33","2.0","344","8.7","345","2012-10-09 14:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","996.8","...","998.9","2012-10-10 09:07","995.2","2012-10-10 14:18","24.8","30.7","2012-10-10 12:17","20.4","2012-10-10 06:02","...","67","41","2012-10-10 10:46","2.5","358","9.1","348","2012-10-10 15:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","996.8","...","998.6","2012-10-11 09:01","995.2","2012-10-11 14:36","24.3","31.2","2012-10-11 12:01","20.4","2012-10-11 23:59","...","64","42","2012-10-11 10:47","2.4","339","9.5","360","2012-10-11 14:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","997.2","...","999.0","2012-10-12 09:16","995.4","2012-10-12 14:39","23.7","30.6","2012-10-12 13:04","19.9","2012-10-12 02:16","...","59","40","2012-10-12 10:51","2.4","12","7.7","343","2012-10-12 16:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","997.7","...","999.0","2012-10-13 09:54","995.9","2012-10-13 15:02","24.1","31.5","2012-10-13 13:33","18.9","2012-10-13 05:06","...","67","42","2012-10-13 13:33","1.7","317","8.0","2","2012-10-13 16:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","999.0","...","1000.8","2012-10-14 09:20","997.4","2012-10-14 14:48","24.2","31.5","2012-10-14 13:01","18.8","2012-10-14 05:46","...","74","41","2012-10-14 12:04","1.8","1","7.2","324","2012-10-14 14:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1000.4","...","1002.4","2012-10-15 09:02","999.2","2012-10-15 14:31","24.3","31.2","2012-10-15 12:08","19.4","2012-10-15 05:03","...","69","46","2012-10-15 10:01","2.3","322","9.0","350","2012-10-15 13:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","999.2","...","1001.1","2012-10-16 08:32","997.4","2012-10-16 14:19","24.1","30.8","2012-10-16 12:37","19.8","2012-10-16 06:16","...","72","48","2012-10-16 11:34","1.8","335","6.4","350","2012-10-16 16:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","998.6","...","1001.4","2012-10-17 23:31","996.7","2012-10-17 13:05","23.9","31.2","2012-10-17 12:46","18.9","2012-10-17 06:01","...","71","39","2012-10-17 12:08","2.2","347","9.4","330","2012-10-17 14:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1002.5","...","1004.4","2012-10-18 22:34","1000.6","2012-10-18 03:04","22.8","29.3","2012-10-18 12:31","18.1","2012-10-18 23:32","...","58","36","2012-10-18 12:31","2.3","347","8.0","330","2012-10-18 12:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1003.9","...","1005.6","2012-10-19 09:19","1002.2","2012-10-19 13:56","23.5","30.8","2012-10-19 12:49","17.7","2012-10-19 00:39","...","70","46","2012-10-19 12:49","1.3","282","5.6","330","2012-10-19 14:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1004.0","...","1006.2","2012-10-20 09:42","1002.2","2012-10-20 14:02","23.4","30.1","2012-10-20 13:20","19.0","2012-10-20 05:01","...","74","49","2012-10-20 13:16","1.4","267","4.7","284","2012-10-20 13:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1004.1","...","1006.2","2012-10-21 09:19","1002.8","2012-10-21 14:03","23.9","30.2","2012-10-21 12:19","20.2","2012-10-21 06:19","...","75","46","2012-10-21 11:20","1.4","268","4.3","354","2012-10-21 16:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1002.8","...","1004.7","2012-10-22 08:48","1001.4","2012-10-22 14:06","24.3","31.7","2012-10-22 13:16","19.5","2012-10-22 04:51","...","76","41","2012-10-22 15:02","1.4","151","4.6","353","2012-10-22 12:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1001.3","...","1003.0","2012-10-23 08:03","999.6","2012-10-23 13:52","23.7","30.8","2012-10-23 14:07","18.1","2012-10-23 04:31","...","77","46","2012-10-23 10:01","1.3","341","5.0","342","2012-10-23 11:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1001.3","...","1003.0","2012-10-24 09:02","999.5","2012-10-24 14:04","24.7","32.2","2012-10-24 12:32","19.8","2012-10-24 05:31","...","79","48","2012-10-24 12:01","1.3","6","5.6","336","2012-10-24 14:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1001.4","...","1003.3","2012-10-25 09:16","1000.0","2012-10-25 13:52","25.3","32.3","2012-10-25 12:34","20.1","2012-10-25 06:16","...","79","45","2012-10-25 12:01","1.1","28","4.9","3","2012-10-25 14:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1001.1","...","1002.5","2012-10-26 08:35","999.6","2012-10-26 14:48","26.7","33.1","2012-10-26 12:01","22.0","2012-10-26 05:33","...","77","47","2012-10-26 12:47","1.2","304","4.5","274","2012-10-26 13:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
