"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.4","...","1012.3","2016-03-01 09:31","1008.5","2016-03-01 15:32","15.6","24.3","2016-03-01 13:23","9.3","2016-03-01 05:52","...","71","40","2016-03-01 13:23","1.3","272","5.7","28","2016-03-01 11:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1010.2","...","1012.1","2016-03-02 09:01","1008.6","2016-03-02 15:11","16.2","24.1","2016-03-02 13:23","11.2","2016-03-02 06:44","...","81","45","2016-03-02 14:53","1.3","252","5.2","327","2016-03-02 15:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1008.5","...","1010.8","2016-03-03 09:43","1006.7","2016-03-03 14:33","17.6","25.8","2016-03-03 13:16","11.2","2016-03-03 06:42","...","75","31","2016-03-03 12:01","1.3","215","5.5","345","2016-03-03 13:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1005.9","...","1008.0","2016-03-04 00:37","1004.1","2016-03-04 15:22","19.3","26.2","2016-03-04 12:25","13.8","2016-03-04 06:37","...","77","42","2016-03-04 12:16","1.2","229","4.8","13","2016-03-04 13:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1003.5","...","1005.6","2016-03-05 07:11","1000.1","2016-03-05 15:56","21.9","29.0","2016-03-05 11:11","16.3","2016-03-05 05:59","...","75","45","2016-03-05 10:42","1.2","226","5.7","341","2016-03-05 12:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1002.7","...","1004.7","2016-03-06 08:57","1000.7","2016-03-06 15:51","22.1","28.8","2016-03-06 12:14","17.6","2016-03-06 03:41","...","79","40","2016-03-06 15:11","1.2","3","5.7","341","2016-03-06 12:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1002.4","...","1004.4","2016-03-07 09:44","1000.6","2016-03-07 15:21","21.5","28.4","2016-03-07 13:51","16.7","2016-03-07 03:51","...","87","47","2016-03-07 14:03","1.2","16","4.9","265","2016-03-07 14:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1000.3","...","1002.9","2016-03-08 00:01","997.3","2016-03-08 15:38","22.6","27.2","2016-03-08 15:01","19.1","2016-03-08 00:25","...","92","68","2016-03-08 11:03","1.3","195","6.1","268","2016-03-08 16:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1000.9","...","1004.4","2016-03-09 22:54","999.1","2016-03-09 00:22","18.7","23.6","2016-03-09 12:07","14.0","2016-03-09 23:47","...","99","92","2016-03-09 11:31","1.3","194","6.1","3","2016-03-09 12:29","9.5","...","...","","...","","...","...","...","...","...","...","","..."
"10","1005.1","...","1008.0","2016-03-10 22:03","1003.1","2016-03-10 03:02","11.6","14.4","2016-03-10 00:11","9.6","2016-03-10 22:03","...","100","99","2016-03-10 20:41","2.2","334","7.9","12","2016-03-10 15:06","53.5","...","...","","...","","...","...","...","...","...","...","","..."
"11","1007.5","...","1009.4","2016-03-11 10:31","1005.6","2016-03-11 02:24","10.9","12.6","2016-03-11 13:04","9.4","2016-03-11 03:42","...","100","99","2016-03-11 15:01","1.4","1","5.2","353","2016-03-11 00:20","16.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","1005.3","...","1007.7","2016-03-12 00:01","1003.2","2016-03-12 18:01","14.9","20.9","2016-03-12 13:02","10.8","2016-03-12 01:51","...","99","84","2016-03-12 12:52","0.7","306","3.9","260","2016-03-12 22:54","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1001.6","...","1005.0","2016-03-13 00:01","998.4","2016-03-13 14:55","17.7","24.8","2016-03-13 15:12","14.4","2016-03-13 06:13","...","98","78","2016-03-13 14:55","1.1","50","5.9","332","2016-03-13 20:06","17.5","...","...","","...","","...","...","...","...","...","...","","..."
