"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","/","...","/","","/","","14.8","/","","/","","...","/","/","","0.5","10","/","/","","0.0","...","...","","...","","7.2","...","...","...","...","...","","..."
"02","/","...","/","","/","","16.0","/","","/","","...","/","/","","0.7","20","/","/","","0.0","...","...","","...","","7.4","...","...","...","...","...","","..."
"03","/","...","/","","/","","16.4","/","","/","","...","/","/","","0.4","20","/","/","","0.0","...","...","","...","","9.3","...","...","...","...","...","","..."
"04","/","...","/","","/","","17.2","/","","/","","...","/","/","","0.3","10","/","/","","0.0","...","...","","...","","9.4","...","...","...","...","...","","..."
"05","/","...","/","","/","","17.8","/","","/","","...","/","/","","0.2","330","/","/","","0.0","...","...","","...","","9.6","...","...","...","...","...","","..."
"06","/","...","/","","/","","17.3","/","","/","","...","/","/","","0.2","20","/","/","","0.0","...","...","","...","","9.6","...","...","...","...","...","","..."
"07","/","...","/","","/","","18.6","/","","/","","...","/","/","","0.7","220","/","/","","0.0","...","...","","...","","9.3","...","...","...","...","...","","..."
"08","/","...","/","","/","","20.1","/","","/","","...","/","/","","0.1","30","/","/","","0.0","...","...","","...","","6.0","...","...","...","...","...","","..."
"09","/","...","/","","/","","18.5","/","","/","","...","/","/","","0.1","300","/","/","","0.0","...","...","","...","","8.5","...","...","...","...","...","","..."
"10","/","...","/","","/","","18.8","/","","/","","...","/","/","","0.5","20","/","/","","0.0","...","...","","...","","8.1","...","...","...","...","...","","..."
"11","/","...","/","","/","","15.0","/","","/","","...","/","/","","1.5","20","/","/","","0.0","...","...","","...","","5.8","...","...","...","...","...","","..."
"12","/","...","/","","/","","14.2","/","","/","","...","/","/","","0.3","50","/","/","","0.0","...","...","","...","","1.1","...","...","...","...","...","","..."
"13","/","...","/","","/","","14.6","/","","/","","...","/","/","","0.7","20","/","/","","5.0","...","...","","...","","1.8","...","...","...","...","...","","..."
"14","/","...","/","","/","","11.2","/","","/","","...","/","/","","1.6","20","/","/","","4.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"15","/","...","/","","/","","13.7","/","","/","","...","/","/","","0.4","20","/","/","","0.0","...","...","","...","","2.6","...","...","...","...","...","","..."
"16","/","...","/","","/","","15.9","/","","/","","...","/","/","","0.1","20","/","/","","0.0","...","...","","...","","3.2","...","...","...","...","...","","..."
"17","/","...","/","","/","","18.4","/","","/","","...","/","/","","0.3","20","/","/","","0.0","...","...","","...","","6.9","...","...","...","...","...","","..."
"18","/","...","/","","/","","16.7","/","","/","","...","/","/","","0.5","20","/","/","","0.0","...","...","","...","","1.9","...","...","...","...","...","","..."
"19","/","...","/","","/","","15.5","/","","/","","...","/","/","","0.3","20","/","/","","3.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"20","/","...","/","","/","","15.2","/","","/","","...","/","/","","0.9","10","/","/","","6.0","...","...","","...","","4.5","...","...","...","...","...","","..."
"21","/","...","/","","/","","15.4","/","","/","","...","/","/","","0.2","10","/","/","","0.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"22","/","...","/","","/","","16.9","/","","/","","...","/","/","","0.2","20","/","/","","0.0","...","...","","...","","8.7","...","...","...","...","...","","..."
"23","/","...","/","","/","","18.7","/","","/","","...","/","/","","0.4","10","/","/","","0.0","...","...","","...","","6.0","...","...","...","...","...","","..."
"24","/","...","/","","/","","19.5","/","","/","","...","/","/","","0.2","360","/","/","","0.0","...","...","","...","","3.3","...","...","...","...","...","","..."
"25","/","...","/","","/","","19.2","/","","/","","...","/","/","","0.2","310","/","/","","0.0","...","...","","...","","7.6","...","...","...","...","...","","..."
"26","/","...","/","","/","","18.3","/","","/","","...","/","/","","0.3","300","/","/","","0.0","...","...","","...","","7.5","...","...","...","...","...","","..."
"27","/","...","/","","/","","19.2","/","","/","","...","/","/","","0.3","250","/","/","","0.0","...","...","","...","","6.7","...","...","...","...","...","","..."
"28","/","...","/","","/","","20.0","/","","/","","...","/","/","","0.2","310","/","/","","0.0","...","...","","...","","9.4","...","...","...","...","...","","..."
