"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","/","...","/","","/","","16.5","/","","/","","...","/","/","","0.2","10","/","/","","0.5","...","...","","...","","2.1","...","...","...","...","...","","..."
"02","/","...","/","","/","","17.5","/","","/","","...","/","/","","0.4","20","/","/","","2.5","...","...","","...","","0.7","...","...","...","...","...","","..."
"03","/","...","/","","/","","17.7","/","","/","","...","/","/","","0.4","30","/","/","","8.0","...","...","","...","","3.3","...","...","...","...","...","","..."
"04","/","...","/","","/","","18.1","/","","/","","...","/","/","","0.1","50","/","/","","0.0","...","...","","...","","7.8","...","...","...","...","...","","..."
"05","/","...","/","","/","","16.7","/","","/","","...","/","/","","0.4","20","/","/","","0.0","...","...","","...","","5.0","...","...","...","...","...","","..."
"06","/","...","/","","/","","15.2","/","","/","","...","/","/","","0.5","20","/","/","","2.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"07","/","...","/","","/","","15.9","/","","/","","...","/","/","","0.2","20","/","/","","4.5","...","...","","...","","3.8","...","...","...","...","...","","..."
"08","/","...","/","","/","","14.1","/","","/","","...","/","/","","0.4","30","/","/","","9.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"09","/","...","/","","/","","16.4","/","","/","","...","/","/","","0.3","20","/","/","","0.0","...","...","","...","","8.3","...","...","...","...","...","","..."
"10","/","...","/","","/","","17.9","/","","/","","...","/","/","","0.5","20","/","/","","0.0","...","...","","...","","8.6","...","...","...","...","...","","..."
"11","/","...","/","","/","","17.2","/","","/","","...","/","/","","0.6","20","/","/","","0.0","...","...","","...","","6.5","...","...","...","...","...","","..."
"12","/","...","/","","/","","11.7","/","","/","","...","/","/","","1.6","20","/","/","","0.5","...","...","","...","","1.6","...","...","...","...","...","","..."
"13","/","...","/","","/","","11.6","/","","/","","...","/","/","","0.7","20","/","/","","0.0","...","...","","...","","8.1","...","...","...","...","...","","..."
"14","/","...","/","","/","","12.8","/","","/","","...","/","/","","0.1","20","/","/","","0.0","...","...","","...","","8.3","...","...","...","...","...","","..."
"15","/","...","/","","/","","13.5","/","","/","","...","/","/","","0.1","10","/","/","","0.0","...","...","","...","","8.0","...","...","...","...","...","","..."
"16","/","...","/","","/","","15.0","/","","/","","...","/","/","","0.1","10","/","/","","0.0","...","...","","...","","8.5","...","...","...","...","...","","..."
"17","/","...","/","","/","","15.9","/","","/","","...","/","/","","0.1","230","/","/","","0.0","...","...","","...","","8.6","...","...","...","...","...","","..."
"18","/","...","/","","/","","16.5","/","","/","","...","/","/","","0.2","340","/","/","","0.0","...","...","","...","","8.4","...","...","...","...","...","","..."
"19","/","...","/","","/","","19.1","/","","/","","...","/","/","","0.2","20","/","/","","0.0","...","...","","...","","8.7","...","...","...","...","...","","..."
"20","/","...","/","","/","","20.4","/","","/","","...","/","/","","0.1","350","/","/","","0.0","...","...","","...","","7.8","...","...","...","...","...","","..."
"21","/","...","/","","/","","21.6","/","","/","","...","/","/","","0.4","20","/","/","","0.0","...","...","","...","","6.1","...","...","...","...","...","","..."
"22","/","...","/","","/","","17.6","/","","/","","...","/","/","","0.8","30","/","/","","0.0","...","...","","...","","1.5","...","...","...","...","...","","..."
"23","/","...","/","","/","","16.6","/","","/","","...","/","/","","0.4","30","/","/","","0.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"24","/","...","/","","/","","18.8","/","","/","","...","/","/","","0.3","20","/","/","","0.0","...","...","","...","","3.6","...","...","...","...","...","","..."
"25","/","...","/","","/","","17.6","/","","/","","...","/","/","","0.6","20","/","/","","4.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"26","/","...","/","","/","","16.9","/","","/","","...","/","/","","0.1","20","/","/","","0.0","...","...","","...","","0.5","...","...","...","...","...","","..."
"27","/","...","/","","/","","19.2","/","","/","","...","/","/","","0.1","30","/","/","","0.0","...","...","","...","","7.9","...","...","...","...","...","","..."
"28","/","...","/","","/","","20.6","/","","/","","...","/","/","","0.3","20","/","/","","0.0","...","...","","...","","5.6","...","...","...","...","...","","..."
"29","/","...","/","","/","","20.5","/","","/","","...","/","/","","0.4","20","/","/","","0.0","...","...","","...","","7.1","...","...","...","...","...","","..."
"30","/","...","/","","/","","18.7","/","","/","","...","/","/","","0.2","240","/","/","","0.0","...","...","","...","","4.4","...","...","...","...","...","","..."
"31","/","...","/","","/","","20.9","/","","/","","...","/","/","","0.3","180","/","/","","0.0","...","...","","...","","6.0","...","...","...","...","...","","..."
