"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","975.3","...","978.0","2012-08-01 00:01","973.0","2012-08-01 16:08","26.4","31.6","2012-08-01 10:17","24.0","2012-08-01 23:09","...","89","68","2012-08-01 09:46","3.0","356","17.6","20","2012-08-01 20:50","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","976.9","...","982.7","2012-08-02 22:37","971.3","2012-08-02 02:32","23.9","24.9","2012-08-02 02:16","23.0","2012-08-02 11:48","...","98","93","2012-08-02 00:46","3.9","237","18.0","344","2012-08-02 00:22","432.5","...","...","","...","","...","...","...","...","...","...","","..."
"03","984.8","...","986.9","2012-08-03 22:02","982.7","2012-08-03 00:01","26.3","31.5","2012-08-03 12:31","23.2","2012-08-03 01:42","...","90","66","2012-08-03 13:01","1.7","209","10.1","210","2012-08-03 15:35","9.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","987.9","...","989.9","2012-08-04 23:46","985.9","2012-08-04 03:16","26.6","32.1","2012-08-04 14:19","22.9","2012-08-04 05:35","...","86","61","2012-08-04 14:19","1.0","156","5.4","210","2012-08-04 14:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","989.5","...","991.0","2012-08-05 09:31","988.1","2012-08-05 16:05","27.0","32.4","2012-08-05 13:02","24.6","2012-08-05 05:20","...","87","60","2012-08-05 12:03","0.9","29","4.2","301","2012-08-05 14:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","988.7","...","990.2","2012-08-06 09:31","986.9","2012-08-06 17:49","26.6","30.8","2012-08-06 15:04","23.4","2012-08-06 04:48","...","86","68","2012-08-06 13:16","0.8","142","3.4","145","2012-08-06 17:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","986.9","...","988.7","2012-08-07 00:01","984.9","2012-08-07 14:35","26.8","33.5","2012-08-07 12:33","23.2","2012-08-07 05:47","...","86","57","2012-08-07 12:33","0.9","172","5.6","149","2012-08-07 15:25","6.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","986.4","...","988.0","2012-08-08 21:46","984.6","2012-08-08 14:34","28.4","33.6","2012-08-08 12:33","24.3","2012-08-08 03:01","...","82","62","2012-08-08 12:33","1.2","228","7.0","250","2012-08-08 18:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","988.3","...","990.0","2012-08-09 23:16","986.9","2012-08-09 01:18","27.7","33.2","2012-08-09 13:05","24.5","2012-08-09 04:46","...","82","58","2012-08-09 13:05","0.8","180","4.0","223","2012-08-09 15:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","991.2","...","993.1","2012-08-10 22:07","989.1","2012-08-10 00:52","27.6","31.6","2012-08-10 12:49","24.6","2012-08-10 05:31","...","80","63","2012-08-10 14:55","1.2","199","8.8","217","2012-08-10 15:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","993.2","...","995.0","2012-08-11 10:19","991.3","2012-08-11 14:38","27.3","32.7","2012-08-11 13:47","23.6","2012-08-11 06:20","...","81","57","2012-08-11 13:02","1.2","161","7.3","246","2012-08-11 15:46","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","992.7","...","994.0","2012-08-12 00:01","990.7","2012-08-12 15:48","28.0","33.6","2012-08-12 12:34","24.5","2012-08-12 03:46","...","79","54","2012-08-12 12:51","1.1","176","7.3","271","2012-08-12 14:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","992.3","...","993.8","2012-08-13 10:14","990.5","2012-08-13 15:25","28.0","34.0","2012-08-13 13:53","23.2","2012-08-13 04:33","...","81","51","2012-08-13 11:53","0.9","138","4.3","285","2012-08-13 15:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","992.5","...","993.7","2012-08-14 10:29","991.8","2012-08-14 22:05","28.6","34.3","2012-08-14 14:03","26.5","2012-08-14 23:46","...","83","60","2012-08-14 14:16","0.9","343","5.0","343","2012-08-14 15:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","990.2","...","992.4","2012-08-15 00:01","988.9","2012-08-15 17:22","29.0","35.4","2012-08-15 14:19","25.6","2012-08-15 05:16","...","84","54","2012-08-15 14:19","0.8","123","3.4","334","2012-08-15 15:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","992.2","...","997.7","2012-08-16 21:50","988.3","2012-08-16 03:20","28.7","33.7","2012-08-16 14:04","24.2","2012-08-16 21:31","...","86","61","2012-08-16 14:04","1.0","270","5.4","263","2012-08-16 20:10","55.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","996.7","...","999.2","2012-08-17 22:09","994.6","2012-08-17 03:49","27.1","34.9","2012-08-17 13:30","23.8","2012-08-17 17:07","...","88","55","2012-08-17 13:35","0.7","53","5.4","56","2012-08-17 15:24","30.5","...","...","","...","","...","...","...","...","...","...","","..."
"18","997.2","...","998.9","2012-08-18 22:16","995.8","2012-08-18 02:46","26.8","30.8","2012-08-18 12:49","23.7","2012-08-18 03:48","...","91","73","2012-08-18 15:06","0.7","267","3.4","260","2012-08-18 13:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","995.6","...","998.3","2012-08-19 00:01","993.6","2012-08-19 15:24","27.6","33.7","2012-08-19 10:16","23.6","2012-08-19 23:19","...","88","64","2012-08-19 10:32","1.0","40","8.2","207","2012-08-19 20:08","41.5","...","...","","...","","...","...","...","...","...","...","","..."
"20","994.1","...","995.7","2012-08-20 09:21","992.0","2012-08-20 15:41","27.5","35.0","2012-08-20 12:31","23.5","2012-08-20 03:31","...","84","52","2012-08-20 13:04","0.8","40","4.9","274","2012-08-20 13:17","7.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","993.7","...","994.9","2012-08-21 00:01","992.1","2012-08-21 16:31","28.4","34.2","2012-08-21 14:01","23.9","2012-08-21 05:46","...","84","56","2012-08-21 14:16","0.8","186","5.5","353","2012-08-21 14:35","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"22","991.3","...","993.9","2012-08-22 00:01","988.8","2012-08-22 16:35","28.4","34.2","2012-08-22 12:32","25.6","2012-08-22 04:01","...","85","55","2012-08-22 12:02","0.9","4","6.0","22","2012-08-22 14:40","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","987.7","...","991.0","2012-08-23 00:16","984.2","2012-08-23 23:18","29.9","36.8","2012-08-23 14:32","25.3","2012-08-23 05:01","...","76","52","2012-08-23 14:32","1.6","355","7.1","23","2012-08-23 16:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","982.8","...","987.6","2012-08-24 23:46","980.4","2012-08-24 04:21","27.8","30.3","2012-08-24 19:51","25.8","2012-08-24 05:16","...","82","58","2012-08-24 19:51","1.1","240","9.6","229","2012-08-24 20:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","991.5","...","994.0","2012-08-25 10:46","987.3","2012-08-25 00:46","26.7","29.8","2012-08-25 10:18","24.7","2012-08-25 19:46","...","91","77","2012-08-25 10:18","0.9","262","5.0","226","2012-08-25 14:03","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"26","989.7","...","991.8","2012-08-26 00:01","988.0","2012-08-26 18:47","28.7","35.6","2012-08-26 12:18","24.8","2012-08-26 05:31","...","80","44","2012-08-26 12:18","1.0","345","5.2","1","2012-08-26 15:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","987.1","...","988.6","2012-08-27 10:31","985.0","2012-08-27 23:46","29.1","35.0","2012-08-27 13:18","24.5","2012-08-27 05:50","...","80","55","2012-08-27 13:18","0.8","108","3.4","1","2012-08-27 14:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","989.1","...","995.2","2012-08-28 22:46","982.8","2012-08-28 02:31","27.6","30.4","2012-08-28 12:08","25.9","2012-08-28 07:55","...","89","71","2012-08-28 03:02","1.0","157","6.2","347","2012-08-28 03:18","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"29","995.7","...","997.3","2012-08-29 21:02","994.2","2012-08-29 16:04","27.8","32.5","2012-08-29 11:50","24.7","2012-08-29 06:50","...","86","66","2012-08-29 12:51","0.8","150","5.5","238","2012-08-29 13:06","5.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","996.5","...","997.8","2012-08-30 08:48","994.5","2012-08-30 14:40","28.1","34.0","2012-08-30 12:19","25.1","2012-08-30 04:54","...","85","56","2012-08-30 12:19","0.8","224","4.7","291","2012-08-30 14:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","996.7","...","998.0","2012-08-31 10:01","995.4","2012-08-31 14:01","27.6","34.3","2012-08-31 13:01","25.0","2012-08-31 23:49","...","87","56","2012-08-31 13:01","0.8","36","4.7","335","2012-08-31 13:16","1.0","...","...","","...","","...","...","...","...","...","...","","..."
