"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","/","...","/","","/","","27.1","/","","/","","...","/","/","","1.5","160","/","/","","0.0","...","...","","...","","2.7","...","...","...","...","...","","..."
"02","/","...","/","","/","","26.4","/","","/","","...","/","/","","0.7","160","/","/","","0.0","...","...","","...","","2.6","...","...","...","...","...","","..."
"03","/","...","/","","/","","27.0","/","","/","","...","/","/","","1.9","360","/","/","","0.0","...","...","","...","","9.5","...","...","...","...","...","","..."
"04","/","...","/","","/","","27.9","/","","/","","...","/","/","","2.8","360","/","/","","0.0","...","...","","...","","7.0","...","...","...","...","...","","..."
"05","/","...","/","","/","","27.6","/","","/","","...","/","/","","2.7","10","/","/","","0.0","...","...","","...","","5.4","...","...","...","...","...","","..."
"06","/","...","/","","/","","27.3","/","","/","","...","/","/","","1.3","20","/","/","","0.0","...","...","","...","","6.5","...","...","...","...","...","","..."
"07","/","...","/","","/","","27.5","/","","/","","...","/","/","","1.0","320","/","/","","0.0","...","...","","...","","7.4","...","...","...","...","...","","..."
"08","/","...","/","","/","","27.7","/","","/","","...","/","/","","1.8","360","/","/","","0.0","...","...","","...","","6.4","...","...","...","...","...","","..."
"09","/","...","/","","/","","28.0","/","","/","","...","/","/","","2.6","350","/","/","","0.0","...","...","","...","","6.6","...","...","...","...","...","","..."
"10","/","...","/","","/","","28.0","/","","/","","...","/","/","","1.8","350","/","/","","0.0","...","...","","...","","7.4","...","...","...","...","...","","..."
"11","/","...","/","","/","","27.8","/","","/","","...","/","/","","1.9","10","/","/","","0.0","...","...","","...","","5.9","...","...","...","...","...","","..."
"12","/","...","/","","/","","27.2","/","","/","","...","/","/","","2.3","160","/","/","","0.0","...","...","","...","","7.9","...","...","...","...","...","","..."
"13","/","...","/","","/","","27.8","/","","/","","...","/","/","","2.7","10","/","/","","0.0","...","...","","...","","1.5","...","...","...","...","...","","..."
"14","/","...","/","","/","","27.7","/","","/","","...","/","/","","1.4","10","/","/","","0.0","...","...","","...","","2.5","...","...","...","...","...","","..."
"15","/","...","/","","/","","28.0","/","","/","","...","/","/","","1.2","160","/","/","","0.0","...","...","","...","","5.1","...","...","...","...","...","","..."
"16","/","...","/","","/","","27.3","/","","/","","...","/","/","","1.5","350","/","/","","0.0","...","...","","...","","9.5","...","...","...","...","...","","..."
"17","/","...","/","","/","","27.6","/","","/","","...","/","/","","2.3","360","/","/","","0.0","...","...","","...","","9.8","...","...","...","...","...","","..."
"18","/","...","/","","/","","27.8","/","","/","","...","/","/","","4.7","10","/","/","","0.0","...","...","","...","","10.1","...","...","...","...","...","","..."
"19","/","...","/","","/","","26.3","/","","/","","...","/","/","","5.1","30","/","/","","0.0","...","...","","...","","8.8","...","...","...","...","...","","..."
"20","/","...","/","","/","","25.4","/","","/","","...","/","/","","3.9","10","/","/","","0.0","...","...","","...","","2.9","...","...","...","...","...","","..."
"21","/","...","/","","/","","25.0","/","","/","","...","/","/","","6.0","20","/","/","","0.0","...","...","","...","","9.9","...","...","...","...","...","","..."
"22","/","...","/","","/","","24.7","/","","/","","...","/","/","","5.8","20","/","/","","0.0","...","...","","...","","9.8","...","...","...","...","...","","..."
"23","/","...","/","","/","","24.5","/","","/","","...","/","/","","6.0","10","/","/","","0.0","...","...","","...","","8.8","...","...","...","...","...","","..."
"24","/","...","/","","/","","24.6","/","","/","","...","/","/","","5.2","20","/","/","","0.0","...","...","","...","","1.0","...","...","...","...","...","","..."
"25","/","...","/","","/","","26.2","/","","/","","...","/","/","","3.8","20","/","/","","0.0","...","...","","...","","7.1","...","...","...","...","...","","..."
"26","/","...","/","","/","","26.6","/","","/","","...","/","/","","4.6","10","/","/","","0.0","...","...","","...","","9.7","...","...","...","...","...","","..."
"27","/","...","/","","/","","26.8","/","","/","","...","/","/","","4.5","10","/","/","","0.0","...","...","","...","","8.7","...","...","...","...","...","","..."
"28","/","...","/","","/","","26.9","/","","/","","...","/","/","","0.8","170","/","/","","0.0","...","...","","...","","0.0","...","...","...","...","...","","..."
"29","/","...","/","","/","","27.4","/","","/","","...","/","/","","1.6","360","/","/","","0.0","...","...","","...","","10.1","...","...","...","...","...","","..."
"30","/","...","/","","/","","27.7","/","","/","","...","/","/","","5.0","20","/","/","","0.0","...","...","","...","","8.1","...","...","...","...","...","","..."
