"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1016.7","1028.2","1019.0","2016-02-01 22:49","1014.4","2016-02-01 02:26","6.3","7.9","2016-02-01 00:42","4.6","2016-02-01 23:53","5.8","97","89","2016-02-01 13:45","5.4","60","14.3","20","2016-02-01 21:15","17.0","20.9","1.0","2016-02-01 03:20","2.5","2016-02-01 02:40","0.0","0.0","2.22","8.2","-2.3","2","2016-02-01 12:00","10.0"
"02","1017.5","1029.1","1019.7","2016-02-02 09:24","1015.7","2016-02-02 16:26","5.1","6.1","2016-02-02 23:09","4.3","2016-02-02 11:20","1.2","76","64","2016-02-02 21:01","4.4","50","13.9","350","2016-02-02 00:15","T","0.7","T","2016-02-02 00:10","T","2016-02-02 00:01","0.0","0.0","3.72","13.0","1.7","2","2016-02-02 14:00","10.0"
"03","1016.4","1028.0","1017.7","2016-02-03 10:28","1014.5","2016-02-03 15:28","6.3","7.5","2016-02-03 23:41","5.4","2016-02-03 02:45","1.8","73","60","2016-02-03 15:31","3.8","40","12.6","20","2016-02-03 00:03","0.0","0.0","0.0","","0.0","","0.0","0.0","2.32","8.7","1.9","1","2016-02-03 13:00","10.0"
"04","1013.9","1025.3","1016.9","2016-02-04 00:03","1011.4","2016-02-04 14:19","8.8","10.6","2016-02-04 12:50","7.4","2016-02-04 00:03","5.7","81","63","2016-02-04 01:22","3.3","360","11.0","350","2016-02-04 22:16","0.0","0.0","0.0","","0.0","","0.0","0.0","3.71","19.2","0.7","2","2016-02-04 13:00","10.0"
"05","1013.0","1024.4","1014.6","2016-02-05 22:59","1010.3","2016-02-05 14:46","8.6","10.6","2016-02-05 14:40","7.4","2016-02-05 06:15","5.9","84","67","2016-02-05 15:55","4.0","50","11.9","10","2016-02-05 20:25","0.0","0.0","0.0","","0.0","","2.0","18.2","8.92","15.3","2.4","2","2016-02-05 13:00","7.7"
"06","1016.1","1027.6","1019.2","2016-02-06 22:02","1013.7","2016-02-06 15:12","8.8","12.3","2016-02-06 11:42","6.8","2016-02-06 04:09","2.7","66","53","2016-02-06 18:24","3.5","80","14.5","70","2016-02-06 17:07","0.0","0.0","0.0","","0.0","","9.6","87.3","15.44","11.2","2.5","4","2016-02-06 13:00","0.8"
"07","1016.2","1027.7","1018.6","2016-02-07 00:55","1013.4","2016-02-07 15:40","8.6","11.8","2016-02-07 12:43","5.9","2016-02-07 06:52","1.8","63","51","2016-02-07 15:24","2.3","20","7.0","40","2016-02-07 00:39","0.0","0.0","0.0","","0.0","","9.6","87.1","15.65","10.2","2.3","4","2016-02-07 13:00","0.0"
"08","1014.0","1025.4","1016.3","2016-02-08 09:45","1011.8","2016-02-08 15:24","10.4","16.3","2016-02-08 12:26","6.0","2016-02-08 06:28","2.8","63","24","2016-02-08 17:41","1.9","270","6.3","290","2016-02-08 00:57","0.0","0.0","0.0","","0.0","","10.2","92.4","17.44","12.7","2.2","5","2016-02-08 13:00","0.0"
"09","1012.1","1023.4","1014.5","2016-02-09 10:35","1010.8","2016-02-09 15:12","11.9","18.0","2016-02-09 13:45","7.2","2016-02-09 06:22","5.2","65","41","2016-02-09 13:38","1.9","40","6.8","40","2016-02-09 22:12","0.0","0.0","0.0","","0.0","","10.3","93.1","16.84","22.5","1.8","5","2016-02-09 13:00","0.0"
"10","1008.5","1019.6","1011.2","2016-02-10 00:04","1006.6","2016-02-10 16:32","13.7","18.9","2016-02-10 13:24","11.4","2016-02-10 02:00","9.7","77","59","2016-02-10 13:14","2.0","90","6.6","10","2016-02-10 02:12","0.0","0.0","0.0","","0.0","","8.8","79.4","15.65","22.0","-3.1","6","2016-02-10 13:00","5.5"
"11","1006.1","1017.2","1008.5","2016-02-11 08:16","1004.0","2016-02-11 15:37","14.1","16.3","2016-02-11 16:12","11.9","2016-02-11 02:53","13.5","96","86","2016-02-11 01:04","1.7","230","7.0","250","2016-02-11 10:56","17.5","13.5","3.0","2016-02-11 04:16","5.0","2016-02-11 03:28","0.0","0.0","4.32","12.5","-0.2","3","2016-02-11 12:00","9.0"
"12","1003.1","1014.0","1006.0","2016-02-12 00:34","1000.2","2016-02-12 16:39","18.0","21.8","2016-02-12 13:58","13.5","2016-02-12 00:01","16.6","92","75","2016-02-12 17:30","3.7","200","14.4","210","2016-02-12 16:15","0.0","0.0","0.0","","0.0","","4.1","36.8","12.38","10.8","2.3","6","2016-02-12 12:00","5.7"
"13","1000.6","1011.4","1001.8","2016-02-13 10:06","999.0","2016-02-13 15:47","19.7","22.8","2016-02-13 14:25","17.3","2016-02-13 06:13","18.3","91","82","2016-02-13 11:45","7.1","210","18.0","230","2016-02-13 16:13","0.0","0.0","0.0","","0.0","","6.3","56.5","11.79","12.5","-0.6","4","2016-02-13 12:00","4.2"
"14","1009.0","1020.3","1016.8","2016-02-14 23:54","1001.1","2016-02-14 00:11","9.3","19.2","2016-02-14 01:24","6.3","2016-02-14 21:23","8.7","96","77","2016-02-14 23:54","6.2","60","17.1","60","2016-02-14 18:00","9.9","16.2","1.0","2016-02-14 14:35","2.0","2016-02-14 13:37","0.0","0.0","0.02","4.9","-0.2","1","2016-02-14 13:00","10.0"
"15","1017.1","1028.7","1018.7","2016-02-15 09:42","1014.9","2016-02-15 15:45","7.2","9.8","2016-02-15 14:45","5.2","2016-02-15 03:08","3.4","77","67","2016-02-15 14:40","3.5","60","12.3","50","2016-02-15 00:31","0.5","1.6","0.5","2016-02-15 02:58","0.5","2016-02-15 02:58","2.4","21.4","8.43","20.0","1.4","3","2016-02-15 12:00","8.5"
"16","1016.7","1028.1","1018.6","2016-02-16 00:03","1014.3","2016-02-16 16:08","8.9","12.0","2016-02-16 13:46","6.5","2016-02-16 05:26","3.3","68","58","2016-02-16 12:06","2.8","60","8.6","10","2016-02-16 11:53","0.0","0.0","0.0","","0.0","","9.7","86.4","17.11","23.3","2.9","6","2016-02-16 13:00","3.7"
"17","1015.8","1027.2","1017.6","2016-02-17 09:49","1014.5","2016-02-17 14:20","9.8","12.5","2016-02-17 10:28","8.1","2016-02-17 03:12","5.3","74","67","2016-02-17 09:18","3.0","50","10.0","30","2016-02-17 10:49","0.0","0.0","0.0","","0.0","","5.0","44.5","11.43","20.8","2.3","5","2016-02-17 12:00","6.0"
