"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1008.7","1019.7","1011.1","2017-11-01 00:01","1007.1","2017-11-01 15:03","19.9","24.0","2017-11-01 11:36","17.6","2017-11-01 03:14","14.1","69","58","2017-11-01 11:30","3.4","10","11.3","20","2017-11-01 01:24","0.0","0.0","0.0","","0.0","","5.6","50.7","12.53","25.8","3.1","5","2017-11-01 13:00","6.8"
"02","1006.0","1016.8","1007.4","2017-11-02 00:01","1004.1","2017-11-02 14:51","20.7","23.0","2017-11-02 11:03","18.8","2017-11-02 05:15","16.4","77","66","2017-11-02 12:04","3.0","360","9.2","90","2017-11-02 16:09","0.0","0.0","0.0","","0.0","","1.0","9.1","8.31","23.3","2.7","3","2017-11-02 12:00","5.8"
"03","1008.7","1019.6","1012.5","2017-11-03 23:55","1005.5","2017-11-03 01:52","21.4","24.9","2017-11-03 12:34","19.8","2017-11-03 06:13","15.7","70","55","2017-11-03 12:17","4.0","10","14.0","60","2017-11-03 20:13","0.0","0.0","0.0","","0.0","","5.4","49.0","11.94","15.3","2.9","5","2017-11-03 13:00","4.8"
"04","1014.5","1025.5","1016.6","2017-11-04 20:36","1012.0","2017-11-04 02:57","18.7","20.7","2017-11-04 09:55","16.5","2017-11-04 23:59","11.7","64","57","2017-11-04 11:25","7.5","60","18.5","50","2017-11-04 18:49","0.0","0.0","0.0","","0.0","","4.5","40.9","11.72","11.2","6.0","5","2017-11-04 12:00","7.2"
"05","1012.9","1023.9","1015.5","2017-11-05 00:04","1011.2","2017-11-05 14:34","17.5","18.8","2017-11-05 12:43","15.4","2017-11-05 03:09","11.7","69","62","2017-11-05 00:14","5.3","20","17.5","20","2017-11-05 08:01","0.0","0.0","0.0","","0.0","","0.0","0.0","3.16","17.0","6.7","2","2017-11-05 12:00","9.7"
"06","1008.7","1019.7","1011.5","2017-11-06 00:01","1006.9","2017-11-06 15:46","20.0","21.6","2017-11-06 09:39","18.6","2017-11-06 00:01","16.2","79","70","2017-11-06 00:10","3.6","10","14.1","360","2017-11-06 00:06","0.2","1.2","0.1","2017-11-06 19:30","0.2","2017-11-06 19:02","0.4","3.7","4.85","13.2","-0.9","2","2017-11-06 10:00","9.8"
"07","1007.3","1018.2","1009.2","2017-11-07 22:42","1005.5","2017-11-07 13:38","20.4","21.6","2017-11-07 13:54","19.7","2017-11-07 00:03","18.9","91","89","2017-11-07 13:43","3.7","360","11.8","360","2017-11-07 10:31","1.0","6.1","0.3","2017-11-07 10:25","0.4","2017-11-07 01:20","0.0","0.0","2.52","17.2","-0.4","2","2017-11-07 12:00","10.0"
"08","1008.9","1019.8","1010.3","2017-11-08 21:51","1007.5","2017-11-08 04:12","20.2","22.1","2017-11-08 12:37","19.6","2017-11-08 07:18","16.6","80","61","2017-11-08 16:08","4.5","50","15.0","40","2017-11-08 23:55","0.0","0.0","0.0","","0.0","","0.7","6.4","7.55","17.5","3.6","5","2017-11-08 13:00","8.7"
"09","1008.9","1019.9","1010.5","2017-11-09 08:20","1007.8","2017-11-09 23:47","19.7","21.5","2017-11-09 12:04","18.9","2017-11-09 17:05","14.7","73","63","2017-11-09 00:01","4.6","30","17.1","30","2017-11-09 05:18","0.0","0.0","0.0","","0.0","","4.8","44.1","11.41","16.7","3.4","5","2017-11-09 13:00","7.0"
"10","1006.8","1017.7","1008.3","2017-11-10 09:06","1005.4","2017-11-10 14:58","20.0","23.0","2017-11-10 10:29","18.6","2017-11-10 01:55","15.7","77","68","2017-11-10 04:43","2.8","360","11.1","360","2017-11-10 01:25","0.0","0.0","0.0","","0.0","","0.0","0.0","3.00","18.3","1.7","3","2017-11-10 11:00","8.0"
"11","1008.6","1019.5","1010.2","2017-11-11 09:57","1006.7","2017-11-11 03:18","18.6","21.1","2017-11-11 12:03","16.9","2017-11-11 23:59","14.2","76","69","2017-11-11 11:46","5.5","60","14.0","70","2017-11-11 08:48","0.0","0.0","0.0","","0.0","","1.1","10.1","7.41","8.5","1.7","4","2017-11-11 12:00","9.3"
"12","1007.4","1018.4","1009.0","2017-11-12 08:46","1005.8","2017-11-12 15:16","17.8","21.1","2017-11-12 11:31","16.3","2017-11-12 03:09","14.0","79","69","2017-11-12 11:31","3.6","20","11.5","360","2017-11-12 22:44","1.0","2.2","0.2","2017-11-12 21:10","0.5","2017-11-12 20:30","1.8","16.6","8.17","17.5","-3.0","6","2017-11-12 12:00","7.5"
"13","1005.4","1016.3","1007.2","2017-11-13 00:11","1003.5","2017-11-13 15:56","19.0","22.9","2017-11-13 12:12","17.4","2017-11-13 00:01","15.7","81","70","2017-11-13 12:11","2.7","20","11.4","360","2017-11-13 00:22","0.0","0.0","0.0","","0.0","","0.4","3.7","6.68","19.2","1.9","4","2017-11-13 12:00","8.8"
