"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.5","1023.6","1014.2","2015-11-01 09:26","1011.3","2015-11-01 15:12","17.8","18.6","2015-11-01 20:03","17.0","2015-11-01 02:39","15.7","88","82","2015-11-01 00:05","3.3","10","13.0","350","2015-11-01 00:28","0.0","0.0","0.0","","0.0","","0.0","0.0","0.51","20.0","0.6","1","2015-11-01 14:00","10.0"
"02","1012.5","1023.5","1014.0","2015-11-02 22:00","1011.2","2015-11-02 04:41","18.3","19.7","2015-11-02 10:58","17.4","2015-11-02 00:39","13.3","73","62","2015-11-02 17:35","4.4","60","13.2","10","2015-11-02 23:06","0.0","0.0","0.0","","0.0","","0.6","5.4","7.97","18.7","3.2","4","2015-11-02 12:00","9.8"
"03","1012.8","1023.9","1014.6","2015-11-03 09:39","1011.7","2015-11-03 15:06","18.4","19.7","2015-11-03 19:20","16.7","2015-11-03 12:22","14.4","78","66","2015-11-03 00:17","4.5","20","13.6","10","2015-11-03 02:52","0.2","0.3","0.2","2015-11-03 12:15","0.2","2015-11-03 12:15","0.0","0.0","1.51","9.0","-0.5","1","2015-11-03 11:00","10.0"
"04","1009.8","1020.8","1012.7","2015-11-04 00:15","1007.9","2015-11-04 15:00","19.9","20.8","2015-11-04 21:23","19.0","2015-11-04 07:00","18.3","91","79","2015-11-04 00:17","4.3","10","13.1","20","2015-11-04 19:09","4.1","10.0","0.5","2015-11-04 20:30","1.3","2015-11-04 20:31","0.0","0.0","0.97","7.8","-0.4","1","2015-11-04 13:00","10.0"
"05","1007.7","1018.6","1009.4","2015-11-05 09:26","1006.1","2015-11-05 14:38","20.9","21.9","2015-11-05 11:03","20.3","2015-11-05 02:09","20.2","95","92","2015-11-05 13:25","3.9","10","13.8","360","2015-11-05 00:31","1.3","7.2","0.2","2015-11-05 01:30","0.3","2015-11-05 01:30","0.0","0.0","3.28","19.5","0.4","2","2015-11-05 12:00","10.0"
"06","1006.9","1017.7","1009.0","2015-11-06 09:38","1005.0","2015-11-06 14:58","22.5","25.0","2015-11-06 11:13","21.2","2015-11-06 00:01","21.7","96","88","2015-11-06 11:13","2.7","10","9.3","20","2015-11-06 00:06","0.8","2.3","0.4","2015-11-06 23:03","0.5","2015-11-06 22:13","0.6","5.5","8.72","10.4","-1.4","4","2015-11-06 12:00","8.8"
"07","1006.3","1017.0","1007.9","2015-11-07 09:06","1004.6","2015-11-07 14:53","23.9","28.5","2015-11-07 12:39","22.3","2015-11-07 03:42","22.9","94","79","2015-11-07 12:07","1.4","340","7.1","20","2015-11-07 01:42","0.0","0.0","0.0","","0.0","","6.9","63.1","13.15","18.3","1.8","6","2015-11-07 13:00","5.0"
"08","1006.4","1017.2","1007.9","2015-11-08 09:15","1004.7","2015-11-08 14:15","22.8","26.5","2015-11-08 12:40","21.0","2015-11-08 23:30","22.5","98","88","2015-11-08 13:00","1.3","80","8.4","80","2015-11-08 20:52","0.0","0.0","0.0","","0.0","","0.3","2.7","5.79","0.4","-1.4","5","2015-11-08 13:00","10.0"
"09","1008.5","1019.4","1011.4","2015-11-09 21:29","1005.6","2015-11-09 04:03","19.3","21.0","2015-11-09 00:01","17.6","2015-11-09 17:57","18.3","94","82","2015-11-09 21:47","4.6","60","14.3","80","2015-11-09 21:10","7.6","5.4","1.0","2015-11-09 05:40","5.5","2015-11-09 05:32","0.0","0.0","0.38","10.2","-1.7","1","2015-11-09 11:00","10.0"
"10","1011.6","1022.7","1013.8","2015-11-10 08:52","1010.4","2015-11-10 15:51","17.5","18.5","2015-11-10 23:07","17.0","2015-11-10 03:34","13.9","79","73","2015-11-10 22:58","5.3","60","14.9","60","2015-11-10 02:53","0.0","0.0","0.0","","0.0","","0.0","0.0","4.28","13.3","-1.2","3","2015-11-10 12:00","10.0"
"11","1011.5","1022.6","1013.4","2015-11-11 09:28","1010.0","2015-11-11 03:15","16.8","18.3","2015-11-11 00:01","15.7","2015-11-11 07:51","15.2","91","76","2015-11-11 00:01","4.1","30","16.2","10","2015-11-11 21:21","17.0","11.1","1.5","2015-11-11 08:22","5.0","2015-11-11 15:55","0.0","0.0","1.08","7.2","-0.5","1","2015-11-11 12:00","10.0"
"12","1010.0","1021.0","1012.6","2015-11-12 08:38","1007.9","2015-11-12 23:26","17.9","18.7","2015-11-12 22:56","16.9","2015-11-12 01:17","17.2","96","93","2015-11-12 04:59","3.9","20","13.2","10","2015-11-12 02:17","2.4","11.9","0.4","2015-11-12 08:40","0.7","2015-11-12 08:01","0.0","0.0","0.87","4.3","-0.9","1","2015-11-12 11:00","10.0"
"13","1005.7","1016.5","1008.0","2015-11-13 00:01","1003.8","2015-11-13 13:53","20.8","25.2","2015-11-13 12:49","18.5","2015-11-13 02:06","19.6","93","80","2015-11-13 11:13","1.8","80","6.6","20","2015-11-13 00:24","0.0","0.0","0.0","","0.0","","5.8","53.6","13.07","14.0","-1.2","6","2015-11-13 12:00","8.0"
"14","1006.0","1016.9","1007.9","2015-11-14 22:36","1004.0","2015-11-14 02:44","20.4","23.6","2015-11-14 11:33","19.1","2015-11-14 21:00","19.2","93","85","2015-11-14 13:32","2.4","60","9.7","90","2015-11-14 08:14","0.7","1.2","0.3","2015-11-14 07:12","0.5","2015-11-14 07:11","3.9","36.1","9.05","14.0","1.6","4","2015-11-14 14:00","7.3"
"15","1008.0","1018.9","1009.8","2015-11-15 08:47","1006.8","2015-11-15 16:05","20.0","23.0","2015-11-15 12:27","18.8","2015-11-15 06:23","18.5","91","83","2015-11-15 11:39","2.8","30","9.6","20","2015-11-15 10:01","0.0","0.0","0.0","","0.0","","6.0","55.7","11.42","6.8","2.1","4","2015-11-15 12:00","5.5"
"16","1004.9","1015.7","1007.0","2015-11-16 00:01","1003.0","2015-11-16 15:16","21.2","24.7","2015-11-16 13:50","19.6","2015-11-16 00:16","19.6","91","78","2015-11-16 13:08","1.8","360","6.9","360","2015-11-16 01:30","0.0","0.0","0.0","","0.0","","1.4","13.0","6.53","12.2","0.8","3","2015-11-16 13:00","7.7"
"17","1004.5","1015.2","1006.5","2015-11-17 09:07","1002.8","2015-11-17 15:10","21.7","24.8","2015-11-17 12:40","20.3","2015-11-17 02:09","20.7","94","84","2015-11-17 10:10","1.0","90","4.3","90","2015-11-17 15:42","0.0","0.0","0.0","","0.0","","5.4","50.2","11.86","4.2","1.6","4","2015-11-17 13:00","5.5"
"18","1005.8","1016.6","1009.8","2015-11-18 21:36","1003.3","2015-11-18 03:48","22.8","28.9","2015-11-18 13:49","20.3","2015-11-18 23:46","21.2","91","72","2015-11-18 12:05","2.8","250","11.4","30","2015-11-18 19:30","0.0","0.0","0.0","","0.0","","7.6","70.8","13.49","4.8","2.8","5","2015-11-18 12:00","6.0"
"19","1009.7","1020.6","1011.5","2015-11-19 09:04","1008.5","2015-11-19 14:49","19.8","20.7","2015-11-19 11:51","19.1","2015-11-19 17:27","18.0","89","84","2015-11-19 11:51","2.8","40","10.3","50","2015-11-19 00:56","0.0","0.0","0.0","","0.0","","0.0","0.0","3.83","8.2","2.3","2","2015-11-19 13:00","9.8"
"20","1009.6","1020.6","1010.9","2015-11-20 21:48","1008.1","2015-11-20 14:09","20.1","23.1","2015-11-20 11:28","19.2","2015-11-20 06:33","18.6","91","83","2015-11-20 11:25","3.1","40","9.6","40","2015-11-20 15:46","0.0","0.0","0.0","","0.0","","1.8","16.8","7.64","5.3","1.1","3","2015-11-20 11:00","7.7"
"21","1009.6","1020.5","1011.6","2015-11-21 09:20","1008.0","2015-11-21 15:02","20.8","24.6","2015-11-21 12:12","19.7","2015-11-21 05:06","19.4","92","81","2015-11-21 12:12","3.2","20","10.7","350","2015-11-21 23:02","1.5","1.7","0.5","2015-11-21 14:52","0.5","2015-11-21 14:38","1.1","10.3","6.36","9.3","-0.4","3","2015-11-21 12:00","7.8"
"22","1009.2","1020.0","1010.6","2015-11-22 09:39","1007.8","2015-11-22 15:25","20.4","23.6","2015-11-22 13:36","19.2","2015-11-22 01:38","18.8","90","81","2015-11-22 13:00","3.8","20","14.5","360","2015-11-22 01:52","0.0","0.0","0.0","","0.0","","4.0","37.5","9.15","18.3","1.6","4","2015-11-22 11:00","5.5"
"23","1008.5","1019.3","1009.9","2015-11-23 08:17","1006.7","2015-11-23 13:54","20.9","24.2","2015-11-23 11:50","19.4","2015-11-23 05:18","18.3","85","74","2015-11-23 12:17","3.7","60","13.3","70","2015-11-23 17:05","0.0","0.0","0.0","","0.0","","9.2","86.3","14.05","15.0","3.0","4","2015-11-23 12:00","1.0"
"24","1008.7","1019.6","1010.8","2015-11-24 08:50","1006.9","2015-11-24 14:35","19.7","22.1","2015-11-24 12:23","18.5","2015-11-24 23:55","16.0","79","70","2015-11-24 09:12","4.6","60","14.3","30","2015-11-24 06:21","0.0","0.0","0.0","","0.0","","9.9","93.0","14.44","17.7","3.4","4","2015-11-24 12:00","2.7"
"25","1008.9","1019.9","1012.0","2015-11-25 22:27","1006.6","2015-11-25 04:46","17.6","21.2","2015-11-25 09:00","15.2","2015-11-25 23:59","14.6","83","76","2015-11-25 22:21","4.5","60","13.9","60","2015-11-25 18:52","0.0","0.0","0.0","","0.0","","1.2","11.3","5.72","12.7","2.7","2","2015-11-25 13:00","7.3"
"26","1013.5","1024.7","1015.9","2015-11-26 22:30","1011.5","2015-11-26 01:21","14.2","17.2","2015-11-26 11:36","12.7","2015-11-26 22:03","7.1","63","54","2015-11-26 10:22","3.5","60","11.1","120","2015-11-26 16:23","0.0","0.0","0.0","","0.0","","9.8","92.3","14.78","25.0","2.9","4","2015-11-26 12:00","1.5"
"27","1016.4","1027.7","1018.1","2015-11-27 09:53","1015.1","2015-11-27 00:28","12.4","14.7","2015-11-27 11:40","11.3","2015-11-27 06:13","5.8","64","52","2015-11-27 08:15","4.5","60","13.1","50","2015-11-27 08:56","0.0","0.0","0.0","","0.0","","8.0","75.5","12.35","16.7","2.4","4","2015-11-27 12:00","4.8"
"28","1015.3","1026.5","1017.5","2015-11-28 09:06","1013.9","2015-11-28 17:08","15.2","18.2","2015-11-28 12:30","12.1","2015-11-28 00:24","11.2","77","67","2015-11-28 11:03","3.2","20","10.3","360","2015-11-28 05:19","0.0","0.0","0.0","","0.0","","1.5","14.2","7.57","12.8","1.6","3","2015-11-28 13:00","9.5"
"29","1012.2","1023.3","1014.3","2015-11-29 00:23","1009.9","2015-11-29 15:17","16.7","18.3","2015-11-29 12:43","15.8","2015-11-29 05:19","15.0","90","78","2015-11-29 01:45","2.4","360","9.4","30","2015-11-29 23:43","1.5","4.2","0.5","2015-11-29 16:13","0.5","2015-11-29 15:47","0.0","0.0","2.16","10.8","-1.0","2","2015-11-29 13:00","10.0"
"30","1010.7","1021.8","1012.7","2015-11-30 09:43","1009.0","2015-11-30 15:04","16.5","17.0","2015-11-30 09:39","16.2","2015-11-30 13:54","14.7","89","85","2015-11-30 07:37","3.8","40","12.9","30","2015-11-30 21:03","T","0.1","T","2015-11-30 01:33","T","2015-11-30 01:33","0.0","0.0","1.01","14.7","1.2","1","2015-11-30 11:00","10.0"
