"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.5","1022.7","1012.9","2017-04-01 08:39","1009.6","2017-04-01 15:57","13.2","18.6","2017-04-01 11:59","9.7","2017-04-01 05:22","9.1","77","61","2017-04-01 11:31","1.9","100","7.8","30","2017-04-01 01:10","1.0","1.3","0.3","2017-04-01 01:05","0.8","2017-04-01 00:20","10.8","87.5","20.41","8.7","2.6","9","2017-04-01 13:00","0.7"
"02","1012.8","1024.0","1015.2","2017-04-02 09:05","1011.3","2017-04-02 16:31","14.5","20.9","2017-04-02 12:40","10.7","2017-04-02 04:09","9.8","75","50","2017-04-02 19:05","1.6","20","5.5","10","2017-04-02 07:06","0.0","0.0","0.0","","0.0","","11.4","92.1","21.60","7.0","3.5","9","2017-04-02 13:00","0.3"
"03","1013.2","1024.3","1015.3","2017-04-03 10:00","1011.4","2017-04-03 17:59","15.5","20.9","2017-04-03 12:58","12.5","2017-04-03 00:37","10.6","73","55","2017-04-03 13:09","2.1","20","8.8","90","2017-04-03 18:07","0.0","0.0","0.0","","0.0","","10.2","82.3","20.94","10.3","4.1","9","2017-04-03 12:00","2.2"
"04","1009.2","1020.3","1012.6","2017-04-04 00:01","1006.8","2017-04-04 18:54","15.8","20.4","2017-04-04 12:31","13.4","2017-04-04 01:20","11.8","77","64","2017-04-04 11:34","2.8","360","10.2","360","2017-04-04 08:28","0.0","0.0","0.0","","0.0","","11.0","88.5","20.72","10.2","3.6","9","2017-04-04 13:00","0.2"
"05","1004.5","1015.4","1007.3","2017-04-05 00:01","1001.1","2017-04-05 15:51","18.8","23.2","2017-04-05 13:35","15.0","2017-04-05 00:23","14.6","77","64","2017-04-05 13:30","3.9","190","12.5","180","2017-04-05 16:47","0.0","0.0","0.0","","0.0","","8.8","70.7","18.87","9.6","4.7","9","2017-04-05 12:00","5.5"
"06","1001.8","1012.6","1004.0","2017-04-06 09:53","1000.0","2017-04-06 16:59","20.8","23.4","2017-04-06 11:30","17.3","2017-04-06 05:16","17.2","80","72","2017-04-06 12:36","4.1","200","15.5","220","2017-04-06 14:51","0.0","0.0","0.0","","0.0","","0.8","6.4","7.51","7.5","2.0","7","2017-04-06 12:00","9.7"
"07","1001.6","1012.4","1002.9","2017-04-07 10:34","1000.1","2017-04-07 04:31","20.9","23.5","2017-04-07 13:02","18.4","2017-04-07 05:13","18.9","89","76","2017-04-07 15:03","2.8","230","10.7","210","2017-04-07 00:34","1.0","0.6","0.5","2017-04-07 15:47","1.0","2017-04-07 15:40","0.6","4.8","5.96","7.4","-0.9","4","2017-04-07 13:00","8.0"
"08","1001.4","1012.3","1004.2","2017-04-08 09:23","998.5","2017-04-08 17:32","19.8","23.0","2017-04-08 13:20","17.3","2017-04-08 21:48","18.5","92","79","2017-04-08 13:20","1.6","100","6.0","230","2017-04-08 20:16","0.8","2.5","0.2","2017-04-08 22:05","0.5","2017-04-08 21:35","3.9","31.1","15.53","3.5","-1.9","11","2017-04-08 13:00","8.0"
"09","996.6","1007.4","1000.1","2017-04-09 00:06","993.5","2017-04-09 16:28","20.8","24.0","2017-04-09 14:26","17.5","2017-04-09 01:08","19.0","90","78","2017-04-09 15:26","6.0","220","18.8","230","2017-04-09 17:52","0.5","1.0","0.5","2017-04-09 07:46","0.5","2017-04-09 06:56","4.7","37.4","9.78","7.1","3.6","7","2017-04-09 14:00","6.5"
"10","995.8","1006.8","998.2","2017-04-10 08:40","993.2","2017-04-10 17:45","15.1","17.9","2017-04-10 00:04","14.6","2017-04-10 06:19","14.4","95","86","2017-04-10 07:42","2.7","40","8.6","30","2017-04-10 05:06","1.9","5.4","1.3","2017-04-10 23:16","1.3","2017-04-10 22:26","0.0","0.0","2.34","0.3","-0.3","2","2017-04-10 12:00","..."
"11","1000.9","1011.9","1005.6","2017-04-11 22:09","995.8","2017-04-11 00:50","14.9","16.4","2017-04-11 14:29","13.4","2017-04-11 23:33","13.3","90","79","2017-04-11 15:53","4.2","60","11.4","80","2017-04-11 09:20","17.0","9.7","3.0","2017-04-11 20:39","8.5","2017-04-11 19:10","0.0","0.0","4.60","13.3","-1.0","3","2017-04-11 13:00","10.0"
"12","1007.4","1018.5","1010.2","2017-04-12 23:58","1004.7","2017-04-12 01:26","14.4","16.1","2017-04-12 12:59","12.5","2017-04-12 04:08","10.4","78","63","2017-04-12 13:59","3.8","40","11.1","70","2017-04-12 01:26","3.0","2.7","1.5","2017-04-12 01:58","1.5","2017-04-12 01:58","0.0","0.0","5.53","11.8","2.5","4","2017-04-12 12:00","10.0"
"13","1009.4","1020.4","1011.2","2017-04-13 09:25","1008.2","2017-04-13 16:20","15.6","18.3","2017-04-13 12:56","14.2","2017-04-13 00:36","9.1","66","47","2017-04-13 07:53","3.1","50","11.1","340","2017-04-13 03:32","0.0","0.0","0.0","","0.0","","7.9","62.4","18.54","17.5","3.4","9","2017-04-13 13:00","6.7"
"14","1005.1","1016.1","1008.5","2017-04-14 00:01","1002.9","2017-04-14 16:25","17.5","23.0","2017-04-14 13:50","13.8","2017-04-14 02:10","11.7","70","39","2017-04-14 11:23","1.3","340","6.5","350","2017-04-14 00:36","0.0","0.0","0.0","","0.0","","10.6","83.6","21.86","26.7","4.1","11","2017-04-14 12:00","4.7"
"15","1003.4","1014.2","1005.9","2017-04-15 09:29","1001.5","2017-04-15 16:37","19.1","23.7","2017-04-15 20:00","16.1","2017-04-15 00:20","15.9","82","66","2017-04-15 19:57","1.6","220","10.0","300","2017-04-15 20:06","T","0.2","T","2017-04-15 23:38","T","2017-04-15 23:38","3.0","23.6","11.50","9.3","-2.5","6","2017-04-15 13:00","9.2"
"16","1002.4","1013.2","1004.7","2017-04-16 10:26","1000.4","2017-04-16 23:59","20.4","24.1","2017-04-16 12:30","17.8","2017-04-16 01:05","17.7","85","71","2017-04-16 12:27","1.9","200","7.8","220","2017-04-16 22:11","0.0","0.0","0.0","","0.0","","0.0","0.0","4.13","4.2","0.9","4","2017-04-16 14:00","9.5"
"17","997.4","1008.1","1000.3","2017-04-17 00:01","994.0","2017-04-17 16:01","23.2","27.0","2017-04-17 12:08","18.9","2017-04-17 02:38","20.0","82","71","2017-04-17 12:06","6.2","220","17.1","200","2017-04-17 15:37","1.2","4.7","0.5","2017-04-17 17:10","1.2","2017-04-17 17:05","1.0","7.8","9.32","12.2","-2.1","7","2017-04-17 12:00","9.5"
"18","996.9","1007.6","998.9","2017-04-18 22:43","995.1","2017-04-18 04:28","23.2","26.2","2017-04-18 11:15","20.7","2017-04-18 04:56","20.3","84","71","2017-04-18 11:53","2.4","270","8.3","240","2017-04-18 20:00","2.1","10.2","0.4","2017-04-18 07:53","0.5","2017-04-18 07:53","4.0","31.3","12.69","6.2","-3.4","10","2017-04-18 12:00","7.2"
"19","1000.2","1011.0","1003.1","2017-04-19 20:41","997.5","2017-04-19 02:00","19.2","23.6","2017-04-19 00:14","17.5","2017-04-19 14:32","17.3","90","65","2017-04-19 01:48","2.1","60","8.4","40","2017-04-19 08:07","66.1","11.0","6.5","2017-04-19 15:13","28.5","2017-04-19 14:42","0.5","3.9","3.30","3.1","/","3","2017-04-19 11:00","8.6"
"20","998.1","1008.8","1001.5","2017-04-20 00:01","995.4","2017-04-20 14:44","22.0","26.4","2017-04-20 15:04","18.3","2017-04-20 00:14","19.3","85","69","2017-04-20 15:33","4.4","220","13.6","230","2017-04-20 11:46","5.0","2.5","3.5","2017-04-20 16:21","4.5","2017-04-20 16:10","6.5","50.7","17.62","8.3","-2.9","10","2017-04-20 13:00","7.3"
"21","999.8","1010.7","1004.2","2017-04-21 23:53","997.8","2017-04-21 04:47","17.6","22.8","2017-04-21 00:01","14.5","2017-04-21 23:05","16.0","90","79","2017-04-21 23:58","4.2","60","16.4","60","2017-04-21 20:13","26.5","17.1","3.5","2017-04-21 17:49","7.5","2017-04-21 17:42","0.0","0.0","0.83","4.4","-1.4","1","2017-04-21 12:00","10.0"
"22","1004.6","1015.7","1006.7","2017-04-22 21:59","1003.0","2017-04-22 15:25","15.9","18.2","2017-04-22 16:15","13.4","2017-04-22 05:03","12.7","81","72","2017-04-22 12:03","1.9","20","10.2","70","2017-04-22 00:04","0.9","6.5","0.2","2017-04-22 01:48","0.4","2017-04-22 04:15","0.1","0.8","6.20","12.5","-1.0","5","2017-04-22 12:00","9.7"
"23","1006.3","1017.3","1007.8","2017-04-23 09:52","1004.5","2017-04-23 03:38","17.3","20.7","2017-04-23 11:23","15.4","2017-04-23 05:01","13.9","80","70","2017-04-23 12:07","2.9","20","9.8","30","2017-04-23 07:48","0.0","0.0","0.0","","0.0","","11.2","86.8","21.39","9.3","3.9","9","2017-04-23 13:00","2.3"
"24","1005.9","1016.9","1007.8","2017-04-24 10:18","1004.4","2017-04-24 17:51","18.1","22.8","2017-04-24 12:36","15.1","2017-04-24 05:26","14.6","80","67","2017-04-24 13:39","2.4","10","7.8","10","2017-04-24 01:44","0.0","0.0","0.0","","0.0","","10.5","81.2","21.27","7.6","3.7","10","2017-04-24 13:00","3.8"
"25","1003.3","1014.2","1005.7","2017-04-25 00:01","1001.4","2017-04-25 16:29","18.9","20.7","2017-04-25 10:45","17.2","2017-04-25 01:30","16.0","83","71","2017-04-25 03:04","1.5","360","6.3","350","2017-04-25 03:44","2.0","3.9","1.0","2017-04-25 11:18","1.9","2017-04-25 11:18","0.2","1.5","6.14","9.2","-1.5","6","2017-04-25 13:00","9.8"
