"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.0","1017.0","1008.1","2016-04-01 09:30","1004.0","2016-04-01 14:35","15.4","19.6","2016-04-01 12:13","13.4","2016-04-01 03:43","13.6","90","73","2016-04-01 13:32","1.9","90","5.6","30","2016-04-01 01:21","0.0","0.0","0.0","","0.0","","8.7","70.5","20.44","8.5","2.8","7","2016-04-01 13:00","4.2"
"02","1004.9","1015.9","1007.3","2016-04-02 08:32","1002.3","2016-04-02 16:10","16.7","21.1","2016-04-02 12:16","13.6","2016-04-02 00:25","14.9","90","74","2016-04-02 12:13","1.5","10","6.7","220","2016-04-02 22:40","0.0","0.0","0.0","","0.0","","3.3","26.7","13.17","9.3","2.7","4","2016-04-02 12:00","7.3"
"03","1001.8","1012.7","1004.1","2016-04-03 00:04","999.2","2016-04-03 16:14","18.6","22.6","2016-04-03 22:13","15.7","2016-04-03 02:58","17.5","93","82","2016-04-03 10:39","3.2","220","13.6","230","2016-04-03 15:50","8.5","4.4","4.8","2016-04-03 12:25","5.4","2016-04-03 12:25","0.6","4.8","4.97","3.2","-0.2","3","2016-04-03 11:00","8.3"
"04","1003.6","1014.7","1005.8","2016-04-04 10:37","1000.3","2016-04-04 02:34","14.8","19.9","2016-04-04 00:37","13.5","2016-04-04 20:20","14.6","99","94","2016-04-04 00:04","3.0","40","9.9","70","2016-04-04 09:06","4.1","14.0","1.0","2016-04-04 05:33","2.5","2016-04-04 04:43","0.0","0.0","1.44","4.6","-0.4","1","2016-04-04 12:00","10.0"
"05","1004.8","1015.8","1007.0","2016-04-05 08:48","1002.6","2016-04-05 15:54","15.5","18.9","2016-04-05 12:42","13.8","2016-04-05 00:01","14.9","96","86","2016-04-05 12:46","1.7","90","6.3","360","2016-04-05 00:10","0.1","8.7","0.1","2016-04-05 07:50","0.1","2016-04-05 07:01","3.8","30.5","14.92","3.8","-1.7","8","2016-04-05 13:00","7.3"
"06","1001.7","1012.5","1005.3","2016-04-06 00:01","998.3","2016-04-06 15:51","19.2","24.3","2016-04-06 15:02","14.8","2016-04-06 03:01","17.6","91","74","2016-04-06 15:06","4.8","200","18.8","210","2016-04-06 16:54","0.0","0.0","0.0","","0.0","","3.6","28.8","14.27","5.6","3.3","6","2016-04-06 14:00","7.2"
"07","1000.9","1011.7","1004.9","2016-04-07 23:54","998.9","2016-04-07 16:33","22.6","26.5","2016-04-07 12:35","15.1","2016-04-07 23:50","19.6","84","71","2016-04-07 19:13","6.7","220","18.1","240","2016-04-07 00:15","0.0","0.0","0.0","","0.0","","4.6","36.8","15.13","20.8","5.3","6","2016-04-07 13:00","5.0"
"08","1004.8","1015.9","1008.3","2016-04-08 21:27","1003.0","2016-04-08 03:26","14.9","15.9","2016-04-08 13:35","14.2","2016-04-08 17:47","14.2","95","91","2016-04-08 13:44","3.1","50","8.6","70","2016-04-08 01:56","4.0","2.4","2.5","2016-04-08 21:31","3.5","2016-04-08 21:16","0.0","0.0","3.00","11.7","-0.1","1","2016-04-08 12:00","10.0"
"09","1002.9","1013.9","1005.7","2016-04-09 00:01","999.7","2016-04-09 17:24","14.9","15.9","2016-04-09 13:42","14.5","2016-04-09 00:01","14.6","98","94","2016-04-09 13:13","1.8","60","9.3","360","2016-04-09 20:20","23.5","6.3","5.0","2016-04-09 18:24","12.5","2016-04-09 20:08","0.0","0.0","3.81","12.5","-1.4","2","2016-04-09 13:00","10.0"
"10","1000.6","1011.6","1004.0","2016-04-10 22:10","998.3","2016-04-10 13:45","14.8","15.4","2016-04-10 06:57","14.4","2016-04-10 17:33","14.7","99","89","2016-04-10 20:57","2.3","30","9.6","50","2016-04-10 21:06","28.0","16.5","4.0","2016-04-10 10:23","11.0","2016-04-10 10:23","0.0","0.0","0.38","2.3","-0.9","1","2016-04-10 14:00","10.0"
"11","1003.6","1014.6","1005.4","2016-04-11 10:03","1001.5","2016-04-11 02:58","14.9","15.4","2016-04-11 08:34","14.3","2016-04-11 11:34","14.5","98","87","2016-04-11 08:31","3.2","20","11.7","30","2016-04-11 11:39","3.0","10.0","0.3","2016-04-11 16:02","1.0","2016-04-11 16:02","0.0","0.0","0.93","7.1","-0.2","1","2016-04-11 12:00","10.0"
"12","1000.3","1011.2","1004.1","2016-04-12 00:06","996.9","2016-04-12 23:59","16.9","20.8","2016-04-12 13:21","15.0","2016-04-12 02:49","16.1","95","83","2016-04-12 13:21","1.8","360","7.0","340","2016-04-12 01:20","3.0","10.1","0.5","2016-04-12 00:23","1.5","2016-04-12 22:20","3.3","26.1","15.29","10.5","-2.4","6","2016-04-12 13:00","8.6"
"13","995.7","1006.6","999.7","2016-04-13 23:34","993.1","2016-04-13 13:58","17.1","19.6","2016-04-13 11:31","16.3","2016-04-13 00:11","16.9","98","94","2016-04-13 09:10","1.7","30","7.3","170","2016-04-13 03:57","13.5","10.1","1.5","2016-04-13 03:04","4.0","2016-04-13 02:43","0.0","0.0","1.96","3.2","-0.2","2","2016-04-13 12:00","10.0"
"14","1002.2","1013.1","1006.8","2016-04-14 23:16","998.4","2016-04-14 02:09","17.3","22.6","2016-04-14 11:13","13.7","2016-04-14 22:50","16.8","96","85","2016-04-14 12:14","2.6","90","15.4","360","2016-04-14 21:17","3.0","2.7","2.0","2016-04-14 16:14","2.5","2016-04-14 15:29","2.8","22.1","12.01","7.4","-2.4","6","2016-04-14 12:00","8.8"
"15","1004.8","1015.9","1006.5","2016-04-15 08:30","1002.5","2016-04-15 03:59","14.8","16.9","2016-04-15 10:18","13.7","2016-04-15 04:32","13.8","94","83","2016-04-15 11:45","2.3","40","8.7","40","2016-04-15 00:21","8.0","7.2","3.5","2016-04-15 13:45","7.0","2016-04-15 13:35","0.0","0.0","2.04","10.1","-1.0","2","2016-04-15 11:00","10.0"
"16","999.1","1010.0","1003.9","2016-04-16 00:04","995.1","2016-04-16 14:45","18.7","22.1","2016-04-16 17:15","14.7","2016-04-16 00:01","18.1","96","88","2016-04-16 14:42","4.6","220","19.8","230","2016-04-16 13:39","1.5","2.6","1.0","2016-04-16 16:06","1.0","2016-04-16 15:16","0.2","1.6","4.36","5.3","-0.5","4","2016-04-16 11:00","9.2"
"17","1003.5","1014.5","1005.7","2016-04-17 10:41","1001.8","2016-04-17 16:18","18.1","21.5","2016-04-17 09:52","14.8","2016-04-17 22:25","16.7","92","77","2016-04-17 11:25","3.7","50","13.2","360","2016-04-17 20:15","22.5","7.8","4.0","2016-04-17 22:10","11.0","2016-04-17 21:54","6.1","47.8","14.52","11.5","-1.1","8","2016-04-17 12:00","6.7"
