"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1003.2","1014.1","1005.0","2017-05-01 10:06","1001.6","2017-05-01 16:13","20.4","24.6","2017-05-01 12:44","17.7","2017-05-01 04:52","17.3","82","69","2017-05-01 12:05","1.6","90","5.1","100","2017-05-01 16:24","0.0","0.0","0.0","","0.0","","7.6","58.1","16.46","15.3","2.8","8","2017-05-01 13:00","4.3"
"02","1002.4","1013.2","1003.8","2017-05-02 09:27","1000.2","2017-05-02 15:42","21.3","25.7","2017-05-02 13:44","19.1","2017-05-02 02:54","18.7","85","76","2017-05-02 10:23","1.5","40","7.7","40","2017-05-02 23:36","0.0","0.0","0.0","","0.0","","5.2","39.7","14.59","12.5","3.2","9","2017-05-02 14:00","7.2"
"03","1003.5","1014.4","1005.2","2017-05-03 08:10","1001.9","2017-05-03 15:59","20.0","22.0","2017-05-03 11:10","18.9","2017-05-03 00:58","17.9","88","83","2017-05-03 09:34","2.8","60","8.1","30","2017-05-03 06:35","0.0","0.0","0.0","","0.0","","1.4","10.7","10.12","12.2","2.1","7","2017-05-03 12:00","8.8"
"04","1001.2","1012.0","1003.4","2017-05-04 00:10","999.3","2017-05-04 16:26","22.3","25.5","2017-05-04 13:11","19.3","2017-05-04 00:01","19.6","85","76","2017-05-04 16:35","2.8","230","12.0","220","2017-05-04 18:06","0.0","0.0","0.0","","0.0","","4.0","30.4","14.89","11.2","3.8","8","2017-05-04 11:00","8.5"
"05","1004.1","1014.9","1007.3","2017-05-05 22:33","1001.4","2017-05-05 00:16","20.7","23.3","2017-05-05 00:18","19.6","2017-05-05 23:53","19.1","90","85","2017-05-05 00:18","2.8","20","8.5","350","2017-05-05 16:43","0.0","0.0","0.0","","0.0","","0.0","0.0","3.76","4.4","-3.8","3","2017-05-05 11:00","9.6"
"06","1007.4","1018.3","1009.2","2017-05-06 09:10","1005.6","2017-05-06 02:25","19.5","22.6","2017-05-06 13:18","18.2","2017-05-06 08:15","17.8","90","83","2017-05-06 13:16","3.0","40","9.7","60","2017-05-06 08:14","18.5","7.8","3.5","2017-05-06 01:28","11.0","2017-05-06 01:17","2.5","18.9","9.47","10.8","-2.4","7","2017-05-06 14:00","7.5"
"07","1006.8","1017.7","1008.4","2017-05-07 08:54","1004.9","2017-05-07 16:46","20.4","23.7","2017-05-07 10:47","18.4","2017-05-07 04:22","17.2","82","73","2017-05-07 11:29","2.3","40","7.7","70","2017-05-07 16:54","0.0","0.0","0.0","","0.0","","9.1","68.8","19.72","15.0","4.8","10","2017-05-07 12:00","5.2"
"08","1001.5","1012.4","1006.1","2017-05-08 00:01","998.1","2017-05-08 16:42","21.0","25.0","2017-05-08 13:15","18.7","2017-05-08 05:04","17.1","78","71","2017-05-08 09:20","1.4","30","5.7","350","2017-05-08 01:13","0.0","0.0","0.0","","0.0","","3.9","29.5","15.03","10.8","-3.8","7","2017-05-08 11:00","6.5"
"09","1000.9","1011.6","1004.1","2017-05-09 23:30","997.5","2017-05-09 03:49","23.4","29.4","2017-05-09 13:57","19.3","2017-05-09 04:07","19.6","80","60","2017-05-09 13:30","2.0","230","7.7","240","2017-05-09 07:28","3.5","1.8","1.0","2017-05-09 03:07","3.0","2017-05-09 02:43","9.3","70.1","20.68","12.0","4.5","11","2017-05-09 13:00","6.5"
"10","1004.9","1015.7","1006.6","2017-05-10 10:23","1002.8","2017-05-10 01:42","22.5","26.7","2017-05-10 12:55","19.8","2017-05-10 06:29","19.7","84","70","2017-05-10 10:55","1.8","10","5.8","350","2017-05-10 07:42","0.0","0.0","0.0","","0.0","","8.1","61.0","17.83","13.0","3.1","10","2017-05-10 13:00","7.7"
"11","1003.3","1014.0","1005.6","2017-05-11 07:31","1000.6","2017-05-11 23:58","24.1","28.4","2017-05-11 12:15","20.8","2017-05-11 04:58","20.4","80","69","2017-05-11 19:28","2.5","190","12.9","230","2017-05-11 23:07","0.0","0.0","0.0","","0.0","","7.7","57.9","18.71","13.7","4.6","10","2017-05-11 12:00","5.7"
"12","999.0","1009.7","1001.0","2017-05-12 10:58","997.5","2017-05-12 17:17","23.5","26.0","2017-05-12 09:30","21.6","2017-05-12 19:39","20.7","85","76","2017-05-12 18:00","3.6","220","13.8","220","2017-05-12 02:50","22.2","10.7","10.5","2017-05-12 14:01","14.0","2017-05-12 13:13","0.1","0.8","4.07","10.2","-0.6","3","2017-05-12 12:00","10.0"
"13","999.7","1010.4","1001.9","2017-05-13 21:40","997.4","2017-05-13 02:37","21.4","24.3","2017-05-13 11:20","20.0","2017-05-13 07:13","19.4","89","83","2017-05-13 13:40","2.0","90","7.2","40","2017-05-13 05:00","0.0","0.0","0.0","","0.0","","0.3","2.2","8.79","13.7","2.4","6","2017-05-13 11:00","9.7"
"14","1001.1","1011.8","1002.9","2017-05-14 22:44","999.3","2017-05-14 15:59","22.6","27.4","2017-05-14 10:51","19.8","2017-05-14 04:09","19.8","85","73","2017-05-14 11:28","1.7","90","6.7","360","2017-05-14 23:52","0.0","0.0","0.0","","0.0","","12.6","94.3","24.41","15.3","3.9","10","2017-05-14 13:00","2.2"
"15","1001.6","1012.4","1002.9","2017-05-15 10:06","1000.2","2017-05-15 18:25","20.6","24.2","2017-05-15 10:33","17.7","2017-05-15 22:16","17.9","85","78","2017-05-15 09:48","2.7","30","9.9","20","2017-05-15 23:29","2.6","8.0","0.5","2017-05-15 21:15","1.0","2017-05-15 22:59","0.7","5.2","8.20","14.2","-0.9","6","2017-05-15 12:00","9.0"
"16","999.5","1010.4","1001.8","2017-05-16 00:17","997.9","2017-05-16 16:14","19.4","20.7","2017-05-16 13:17","17.5","2017-05-16 05:24","17.4","88","83","2017-05-16 10:37","2.0","10","8.9","360","2017-05-16 00:51","3.3","7.0","0.5","2017-05-16 04:45","1.0","2017-05-16 00:01","0.0","0.0","4.57","15.8","1.1","3","2017-05-16 13:00","9.3"
"17","1001.1","1011.8","1003.8","2017-05-17 21:41","998.6","2017-05-17 03:21","21.3","24.4","2017-05-17 13:07","19.4","2017-05-17 02:52","18.6","85","76","2017-05-17 11:30","2.7","60","8.0","10","2017-05-17 11:29","0.0","0.0","0.0","","0.0","","8.8","65.6","20.69","17.5","2.8","10","2017-05-17 12:00","5.7"
"18","1004.3","1015.1","1005.9","2017-05-18 09:23","1002.8","2017-05-18 04:06","21.8","25.5","2017-05-18 11:32","19.9","2017-05-18 05:23","18.6","83","74","2017-05-18 11:30","3.0","20","9.2","40","2017-05-18 15:46","0.0","0.0","0.0","","0.0","","8.1","60.3","19.47","19.2","3.9","10","2017-05-18 12:00","7.0"
"19","1003.0","1013.8","1004.8","2017-05-19 07:46","1001.4","2017-05-19 15:29","22.0","25.2","2017-05-19 13:48","20.6","2017-05-19 05:10","19.0","83","76","2017-05-19 12:12","3.1","10","10.4","360","2017-05-19 03:46","0.0","0.0","0.0","","0.0","","2.0","14.9","12.50","16.3","-2.8","7","2017-05-19 13:00","8.5"
"20","1000.2","1011.0","1001.7","2017-05-20 00:02","998.8","2017-05-20 16:10","21.7","25.7","2017-05-20 11:57","20.5","2017-05-20 21:50","20.0","90","85","2017-05-20 13:43","3.1","40","10.4","360","2017-05-20 23:51","4.5","9.3","1.5","2017-05-20 00:29","2.0","2017-05-20 00:01","1.8","13.4","10.43","12.3","-2.7","9","2017-05-20 13:00","9.3"
