"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1005.8","1016.5","1007.8","2018-10-01 21:44","1004.3","2018-10-01 03:05","25.0","29.4","2018-10-01 12:51","22.5","2018-10-01 04:49","18.0","65","59","2018-10-01 12:51","3.1","70","12.0","70","2018-10-01 23:16","0.0","0.0","0.0","2018-10-01 00:00","0.0","2018-10-01 00:00","10.2","86.4","19.26","12.3","5.6","7","2018-10-01 12:00","0.3"
"02","1007.6","1018.4","1009.1","2018-10-02 09:07","1006.3","2018-10-02 04:00","24.3","27.6","2018-10-02 11:35","22.9","2018-10-02 17:51","15.2","57","47","2018-10-02 08:25","4.6","50","13.4","350","2018-10-02 09:40","0.0","0.0","0.0","2018-10-02 00:00","0.0","2018-10-02 00:00","9.7","82.3","18.33","22.2","5.8","6","2018-10-02 13:00","3.8"
"03","1007.3","1018.0","1008.9","2018-10-03 08:05","1005.7","2018-10-03 15:04","23.8","26.8","2018-10-03 10:21","21.5","2018-10-03 05:40","16.2","63","55","2018-10-03 09:28","5.2","10","15.9","30","2018-10-03 22:37","0.0","0.0","0.0","2018-10-03 00:00","0.0","2018-10-03 00:00","9.4","80.0","18.04","28.3","6.2","7","2018-10-03 12:00","2.7"
"04","1003.4","1014.1","1006.7","2018-10-04 00:14","1000.0","2018-10-04 23:59","24.3","28.2","2018-10-04 12:54","21.2","2018-10-04 05:04","15.3","58","46","2018-10-04 11:27","3.6","10","13.8","320","2018-10-04 03:44","0.0","0.0","0.0","2018-10-04 00:00","0.0","2018-10-04 00:00","10.7","91.2","20.26","28.3","5.8","7","2018-10-04 12:00","2.3"
"05","999.6","1010.2","1002.3","2018-10-05 22:51","997.5","2018-10-05 14:09","25.7","30.4","2018-10-05 13:00","22.6","2018-10-05 03:03","16.5","58","45","2018-10-05 15:00","2.8","330","9.8","350","2018-10-05 02:39","0.0","0.0","0.0","2018-10-05 00:00","0.0","2018-10-05 00:00","7.8","66.6","16.15","23.2","5.1","7","2018-10-05 13:00","3.8"
"06","1005.0","1015.7","1007.6","2018-10-06 21:57","1001.9","2018-10-06 00:55","24.6","28.0","2018-10-06 12:32","22.7","2018-10-06 23:47","17.1","64","54","2018-10-06 12:12","2.8","80","9.9","60","2018-10-06 18:31","0.0","0.0","0.0","2018-10-06 00:00","0.0","2018-10-06 00:00","7.0","59.9","15.65","19.3","4.8","6","2018-10-06 12:00","3.7"
"07","1006.9","1017.7","1009.0","2018-10-07 09:11","1005.6","2018-10-07 14:45","23.6","27.3","2018-10-07 11:54","21.7","2018-10-07 05:04","17.7","70","54","2018-10-07 11:08","3.4","50","9.7","340","2018-10-07 05:09","0.0","0.0","0.0","2018-10-07 00:00","0.0","2018-10-07 00:00","4.5","38.6","13.65","16.8","3.7","6","2018-10-07 12:00","5.8"
"08","1006.0","1016.8","1007.6","2018-10-08 08:05","1004.3","2018-10-08 14:43","23.9","27.2","2018-10-08 11:39","22.0","2018-10-08 05:12","18.8","73","64","2018-10-08 10:17","3.5","10","9.5","70","2018-10-08 15:02","0.0","0.0","0.0","2018-10-08 00:00","0.0","2018-10-08 00:00","9.2","79.1","17.92","16.5","4.2","9","2018-10-08 12:00","3.0"
"09","1004.8","1015.6","1006.4","2018-10-09 08:30","1002.8","2018-10-09 15:12","24.2","28.7","2018-10-09 11:34","22.0","2018-10-09 05:44","19.2","74","64","2018-10-09 11:33","2.9","50","7.7","60","2018-10-09 20:04","0.0","0.0","0.0","2018-10-09 00:00","0.0","2018-10-09 00:00","10.2","87.9","17.66","18.8","4.6","9","2018-10-09 12:00","1.7"
"10","1007.1","1018.0","1009.6","2018-10-10 22:58","1004.7","2018-10-10 03:34","21.5","25.1","2018-10-10 11:22","18.1","2018-10-10 23:19","17.3","77","65","2018-10-10 11:21","4.7","40","13.8","10","2018-10-10 18:59","1.6","4.8","0.4","2018-10-10 23:10","1.0","2018-10-10 22:59","0.4","3.5","5.80","11.7","-0.7","4","2018-10-10 12:00","9.3"
