"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1003.8","1014.5","1005.0","2014-10-01 08:13","1002.3","2014-10-01 14:47","25.0","27.3","2014-10-01 13:09","24.1","2014-10-01 05:37","19.6","72","63","2014-10-01 13:09","4.1","60","13.1","70","2014-10-01 00:01","0.0","0.0","0.0","","0.0","","5.1","43.2","14.03","14.2","5.8","6","2014-10-01 14:00","6.7"
"02","1001.0","1011.7","1003.5","2014-10-02 00:04","998.6","2014-10-02 14:37","25.9","30.5","2014-10-02 12:40","22.9","2014-10-02 20:40","20.8","74","61","2014-10-02 12:23","2.3","90","8.9","90","2014-10-02 19:04","0.5","0.5","0.5","2014-10-02 20:38","0.5","2014-10-02 19:48","7.3","62.0","17.82","13.3","-4.2","8","2014-10-02 12:00","5.7"
"03","1001.5","1012.2","1003.3","2014-10-03 21:18","999.9","2014-10-03 03:47","24.7","27.6","2014-10-03 11:54","23.2","2014-10-03 03:14","19.0","71","56","2014-10-03 19:10","4.8","70","14.5","50","2014-10-03 19:36","1.5","3.0","1.0","2014-10-03 03:22","1.5","2014-10-03 02:32","3.2","27.2","11.21","9.0","4.3","5","2014-10-03 13:00","8.3"
"04","1003.0","1013.7","1004.4","2014-10-04 08:56","1001.8","2014-10-04 03:47","23.6","26.2","2014-10-04 10:18","22.1","2014-10-04 17:44","15.7","62","50","2014-10-04 11:39","4.3","60","11.8","90","2014-10-04 15:49","0.0","0.0","0.0","","0.0","","7.9","67.4","18.51","12.2","5.4","7","2014-10-04 12:00","3.0"
"05","1005.1","1015.9","1007.0","2014-10-05 22:01","1003.2","2014-10-05 02:09","23.9","27.6","2014-10-05 12:25","21.6","2014-10-05 04:34","15.4","60","47","2014-10-05 12:25","3.8","20","13.6","360","2014-10-05 01:27","0.0","0.0","0.0","","0.0","","9.4","80.3","19.84","16.7","5.6","7","2014-10-05 12:00","1.8"
"06","1008.1","1018.9","1009.8","2014-10-06 08:33","1006.4","2014-10-06 01:37","23.6","25.9","2014-10-06 13:07","22.5","2014-10-06 01:32","15.3","60","50","2014-10-06 15:00","4.6","60","14.3","40","2014-10-06 21:34","0.0","0.0","0.0","","0.0","","5.9","50.5","13.33","9.7","6.9","5","2014-10-06 13:00","4.5"
"07","1007.2","1018.0","1009.0","2014-10-07 09:12","1005.9","2014-10-07 15:11","22.8","26.3","2014-10-07 11:35","20.6","2014-10-07 05:45","14.2","59","48","2014-10-07 10:48","5.5","60","15.5","60","2014-10-07 17:38","0.0","0.0","0.0","","0.0","","8.5","72.9","18.01","12.0","6.2","7","2014-10-07 12:00","3.8"
"08","1004.8","1015.5","1006.0","2014-10-08 00:01","1003.2","2014-10-08 15:31","23.4","26.1","2014-10-08 11:45","21.1","2014-10-08 02:26","16.4","65","56","2014-10-08 14:09","5.7","40","15.0","20","2014-10-08 22:13","0.0","0.0","0.0","","0.0","","7.9","67.9","18.62","14.0","5.6","7","2014-10-08 12:00","6.5"
"09","1002.3","1013.0","1004.3","2014-10-09 00:01","1000.8","2014-10-09 14:21","23.2","25.8","2014-10-09 13:00","21.8","2014-10-09 03:39","17.0","68","60","2014-10-09 05:06","5.4","40","16.4","20","2014-10-09 17:48","0.0","0.0","0.0","","0.0","","0.4","3.4","7.19","13.2","4.1","4","2014-10-09 14:00","9.3"
"10","1001.4","1012.1","1003.0","2014-10-10 09:34","999.9","2014-10-10 15:15","24.0","28.3","2014-10-10 10:25","22.8","2014-10-10 13:02","18.1","70","55","2014-10-10 10:24","5.3","20","17.7","10","2014-10-10 02:49","0.0","0.0","0.0","","0.0","","2.1","18.1","9.01","12.7","3.6","5","2014-10-10 11:00","8.5"
"11","1001.6","1012.3","1003.2","2014-10-11 08:53","1000.1","2014-10-11 14:56","25.0","29.6","2014-10-11 11:40","22.6","2014-10-11 04:40","17.6","64","51","2014-10-11 11:55","3.9","360","16.5","10","2014-10-11 00:18","0.0","0.0","0.0","","0.0","","10.4","90.0","19.57","19.8","4.6","7","2014-10-11 12:00","1.7"
"12","1001.6","1012.3","1004.3","2014-10-12 23:57","999.3","2014-10-12 14:23","25.1","30.9","2014-10-12 13:52","21.7","2014-10-12 05:54","16.5","60","36","2014-10-12 13:44","2.2","100","7.3","360","2014-10-12 00:37","0.0","0.0","0.0","","0.0","","9.4","81.6","18.85","14.5","5.5","7","2014-10-12 12:00","2.2"
"13","1006.8","1017.6","1009.2","2014-10-13 21:49","1004.1","2014-10-13 00:28","23.5","28.8","2014-10-13 11:58","20.6","2014-10-13 05:57","14.0","56","41","2014-10-13 11:58","2.7","360","8.2","100","2014-10-13 23:45","0.0","0.0","0.0","","0.0","","10.4","90.4","18.89","11.0","5.2","7","2014-10-13 12:00","0.0"
"14","1009.3","1020.2","1011.0","2014-10-14 08:28","1007.6","2014-10-14 14:30","21.5","24.7","2014-10-14 12:20","19.6","2014-10-14 18:27","13.6","61","51","2014-10-14 11:58","3.4","60","11.1","80","2014-10-14 07:19","0.0","0.0","0.0","","0.0","","7.4","64.5","14.87","8.5","4.1","6","2014-10-14 12:00","5.7"
"15","1009.5","1020.4","1010.9","2014-10-15 08:34","1007.8","2014-10-15 14:45","21.1","25.1","2014-10-15 12:35","19.1","2014-10-15 19:15","13.1","60","50","2014-10-15 12:26","2.9","60","7.4","80","2014-10-15 11:43","0.0","0.0","0.0","","0.0","","6.0","52.4","13.45","8.5","4.1","5","2014-10-15 13:00","3.8"
