"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.1","1021.2","1014.1","2014-12-01 23:48","1005.5","2014-12-01 00:01","15.5","20.7","2014-12-01 00:01","13.7","2014-12-01 23:57","10.5","72","61","2014-12-01 23:30","6.2","60","16.3","60","2014-12-01 12:07","2.0","2.7","1.0","2014-12-01 00:12","2.0","2014-12-01 00:01","0.6","5.7","5.19","15.5","3.9","2","2014-12-01 12:00","10.0"
"02","1013.7","1024.9","1016.2","2014-12-02 10:06","1011.9","2014-12-02 14:42","12.9","15.2","2014-12-02 12:27","11.8","2014-12-02 06:29","6.4","65","57","2014-12-02 12:14","4.7","60","12.5","80","2014-12-02 03:49","0.0","0.0","0.0","","0.0","","3.3","31.3","8.87","8.3","3.1","3","2014-12-02 13:00","8.8"
"03","1009.4","1020.6","1013.1","2014-12-03 00:08","1006.0","2014-12-03 17:05","14.3","16.4","2014-12-03 14:56","12.6","2014-12-03 01:58","10.2","77","67","2014-12-03 00:03","3.3","20","12.1","10","2014-12-03 00:17","11.0","4.3","1.5","2014-12-03 23:19","5.0","2014-12-03 22:51","0.0","0.0","3.93","10.0","-0.2","2","2014-12-03 11:00","10.0"
"04","1013.5","1024.7","1015.8","2014-12-04 10:16","1009.3","2014-12-04 00:01","12.7","15.0","2014-12-04 01:18","11.1","2014-12-04 07:45","8.8","78","60","2014-12-04 22:16","4.0","60","12.2","360","2014-12-04 04:57","17.0","9.2","1.5","2014-12-04 00:14","5.5","2014-12-04 00:08","0.8","7.6","5.30","18.8","-2.5","3","2014-12-04 13:00","9.7"
"05","1015.3","1026.6","1017.4","2014-12-05 09:47","1013.2","2014-12-05 14:44","12.1","14.1","2014-12-05 10:44","10.8","2014-12-05 06:31","3.6","57","44","2014-12-05 11:24","4.1","60","11.7","90","2014-12-05 14:22","0.0","0.0","0.0","","0.0","","8.2","77.9","13.75","15.5","3.0","4","2014-12-05 12:00","2.3"
"06","1014.4","1025.7","1015.9","2014-12-06 07:47","1013.0","2014-12-06 14:00","12.4","15.0","2014-12-06 11:57","10.8","2014-12-06 05:55","6.0","65","53","2014-12-06 09:31","4.5","50","13.3","10","2014-12-06 21:35","0.0","0.0","0.0","","0.0","","9.3","88.5","13.92","12.0","2.5","4","2014-12-06 12:00","2.5"
"07","1012.1","1023.3","1013.9","2014-12-07 08:54","1009.8","2014-12-07 15:22","14.5","17.7","2014-12-07 13:00","11.6","2014-12-07 05:39","9.1","70","60","2014-12-07 13:00","4.0","10","15.0","360","2014-12-07 00:44","0.0","0.0","0.0","","0.0","","0.3","2.9","7.64","10.7","2.8","3","2014-12-07 13:00","9.8"
"08","1014.2","1025.4","1016.6","2014-12-08 21:45","1011.5","2014-12-08 02:22","14.0","15.6","2014-12-08 00:01","12.4","2014-12-08 23:59","6.6","61","51","2014-12-08 19:46","6.1","60","17.0","40","2014-12-08 21:53","0.0","0.0","0.0","","0.0","","0.0","0.0","2.99","8.7","3.1","1","2014-12-08 12:00","10.0"
"09","1014.9","1026.2","1017.0","2014-12-09 08:58","1012.8","2014-12-09 15:17","13.5","15.2","2014-12-09 14:02","11.9","2014-12-09 02:50","8.7","73","62","2014-12-09 01:21","6.2","30","19.1","360","2014-12-09 16:28","T","1.3","T","2014-12-09 22:40","T","2014-12-09 22:40","0.0","0.0","3.13","9.2","-1.0","2","2014-12-09 12:00","10.0"
"10","1011.2","1022.3","1014.1","2014-12-10 00:40","1008.5","2014-12-10 15:19","14.7","16.2","2014-12-10 21:01","12.5","2014-12-10 00:57","12.1","85","79","2014-12-10 09:39","3.5","360","14.3","350","2014-12-10 00:26","1.5","6.7","0.5","2014-12-10 00:45","1.0","2014-12-10 00:41","0.0","0.0","1.40","11.3","0.6","1","2014-12-10 12:00","10.0"
"11","1012.6","1023.8","1015.2","2014-12-11 21:19","1010.7","2014-12-11 04:18","13.2","15.1","2014-12-11 00:01","11.1","2014-12-11 23:46","9.7","80","68","2014-12-11 21:34","4.9","60","13.0","70","2014-12-11 23:58","0.0","0.0","0.0","","0.0","","0.0","0.0","0.29","7.3","1.7","1","2014-12-11 13:00","10.0"
"12","1016.6","1027.9","1018.6","2014-12-12 21:14","1014.6","2014-12-12 00:29","11.7","13.8","2014-12-12 11:52","10.8","2014-12-12 03:31","4.6","62","50","2014-12-12 23:10","4.0","60","11.4","50","2014-12-12 00:15","0.0","0.0","0.0","","0.0","","5.3","50.6","8.98","6.4","3.3","3","2014-12-12 13:00","5.5"
"13","1018.4","1029.8","1020.3","2014-12-13 10:04","1016.3","2014-12-13 15:08","11.2","12.9","2014-12-13 10:50","10.1","2014-12-13 05:54","0.5","48","39","2014-12-13 12:37","4.4","60","11.0","40","2014-12-13 07:50","0.0","0.0","0.0","","0.0","","9.2","87.9","13.32","10.0","3.2","3","2014-12-13 12:00","0.0"
"14","1016.1","1027.5","1018.7","2014-12-14 00:01","1014.1","2014-12-14 23:14","11.1","12.4","2014-12-14 21:47","9.4","2014-12-14 06:06","5.6","69","53","2014-12-14 00:15","4.3","20","13.4","360","2014-12-14 09:49","0.0","0.0","0.0","","0.0","","0.0","0.0","3.08","10.0","1.6","1","2014-12-14 12:00","7.8"
"15","1012.0","1023.2","1014.2","2014-12-15 00:02","1009.3","2014-12-15 15:05","14.1","17.8","2014-12-15 13:34","12.0","2014-12-15 02:01","9.8","76","64","2014-12-15 13:33","2.3","360","11.3","360","2014-12-15 03:18","0.0","0.0","0.0","","0.0","","0.1","1.0","5.03","10.3","1.4","2","2014-12-15 13:00","10.0"
"16","1016.4","1027.7","1019.3","2014-12-16 23:08","1012.9","2014-12-16 00:12","13.1","16.1","2014-12-16 11:55","10.5","2014-12-16 23:55","5.6","61","45","2014-12-16 12:10","3.3","60","11.0","360","2014-12-16 06:18","0.0","0.0","0.0","","0.0","","5.9","56.4","10.31","10.7","3.6","3","2014-12-16 12:00","4.2"
"17","1019.9","1031.4","1022.1","2014-12-17 08:55","1018.1","2014-12-17 14:15","9.5","11.6","2014-12-17 11:09","7.8","2014-12-17 06:27","-1.6","46","36","2014-12-17 12:31","4.1","60","13.4","360","2014-12-17 04:00","0.0","0.0","0.0","","0.0","","9.7","92.8","13.88","14.0","2.5","4","2014-12-17 12:00","1.5"
"18","1019.9","1031.4","1022.7","2014-12-18 09:52","1017.8","2014-12-18 23:50","10.1","11.9","2014-12-18 12:49","8.5","2014-12-18 05:29","3.5","64","50","2014-12-18 00:06","4.7","30","13.5","360","2014-12-18 11:15","0.0","0.0","0.0","","0.0","","8.9","85.1","12.72","10.3","3.3","3","2014-12-18 12:00","3.2"
"19","1013.8","1025.1","1017.8","2014-12-19 00:01","1010.9","2014-12-19 15:13","11.7","12.5","2014-12-19 14:05","10.7","2014-12-19 00:05","8.9","83","69","2014-12-19 03:17","2.6","360","10.9","360","2014-12-19 00:22","2.5","4.2","0.5","2014-12-19 11:00","1.5","2014-12-19 11:04","0.0","0.0","1.13","10.0","-0.1","1","2014-12-19 14:00","10.0"
"20","1013.3","1024.5","1015.2","2014-12-20 22:23","1011.3","2014-12-20 14:25","12.4","14.6","2014-12-20 10:09","10.4","2014-12-20 03:42","5.5","64","48","2014-12-20 13:23","4.0","70","14.3","80","2014-12-20 19:35","0.0","0.0","0.0","","0.0","","9.5","90.9","14.60","17.3","3.4","4","2014-12-20 12:00","0.5"
"21","1016.0","1027.4","1018.4","2014-12-21 21:43","1013.9","2014-12-21 02:49","10.9","13.6","2014-12-21 13:08","9.1","2014-12-21 06:35","4.2","63","52","2014-12-21 14:18","4.5","60","15.5","10","2014-12-21 02:37","0.0","0.0","0.0","","0.0","","5.4","51.7","9.54","7.2","1.8","3","2014-12-21 13:00","3.3"
"22","1017.8","1029.3","1020.0","2014-12-22 08:55","1015.7","2014-12-22 23:33","9.6","11.7","2014-12-22 12:14","8.2","2014-12-22 06:04","1.5","57","45","2014-12-22 10:13","4.3","60","13.1","40","2014-12-22 08:12","0.0","0.0","0.0","","0.0","","9.7","92.8","14.06","10.8","4.1","3","2014-12-22 12:00","1.0"
"23","1013.1","1024.4","1015.7","2014-12-23 00:01","1010.6","2014-12-23 15:42","12.4","15.9","2014-12-23 13:45","8.7","2014-12-23 04:54","6.9","69","57","2014-12-23 13:45","3.1","360","13.4","350","2014-12-23 04:11","0.0","0.0","0.0","","0.0","","6.2","59.3","11.18","11.5","1.9","3","2014-12-23 12:00","6.7"
"24","1013.5","1024.7","1015.8","2014-12-24 21:41","1011.7","2014-12-24 02:35","14.7","19.1","2014-12-24 11:35","12.5","2014-12-24 23:22","10.0","74","54","2014-12-24 11:41","2.6","80","10.9","10","2014-12-24 23:18","0.0","0.0","0.0","","0.0","","9.2","88.0","13.37","9.5","3.0","3","2014-12-24 12:00","2.2"
"25","1015.2","1026.5","1017.1","2014-12-25 09:46","1012.9","2014-12-25 16:26","12.1","13.8","2014-12-25 10:53","11.2","2014-12-25 21:06","6.7","70","52","2014-12-25 10:04","4.4","40","13.9","40","2014-12-25 22:52","0.0","0.0","0.0","","0.0","","3.5","33.5","7.43","5.7","-2.2","3","2014-12-25 12:00","8.0"
"26","1015.3","1026.6","1017.4","2014-12-26 09:22","1013.3","2014-12-26 14:23","10.9","11.6","2014-12-26 22:41","9.3","2014-12-26 06:54","6.9","76","69","2014-12-26 11:06","4.7","20","14.2","30","2014-12-26 01:34","T","0.5","T","2014-12-26 06:45","T","2014-12-26 06:45","0.0","0.0","3.94","13.3","-1.2","1","2014-12-26 12:00","10.0"
"27","1014.7","1026.0","1016.4","2014-12-27 09:32","1013.5","2014-12-27 03:19","12.0","13.9","2014-12-27 13:02","10.7","2014-12-27 07:33","8.2","77","68","2014-12-27 02:44","4.6","20","13.4","360","2014-12-27 02:17","0.6","8.0","0.5","2014-12-27 08:06","0.5","2014-12-27 07:16","0.0","0.0","4.79","12.8","-0.9","2","2014-12-27 12:00","10.0"
