"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","998.4","1009.1","1000.0","2015-06-01 08:59","996.6","2015-06-01 16:03","23.7","27.4","2015-06-01 12:29","20.7","2015-06-01 01:45","21.3","87","74","2015-06-01 11:34","1.9","230","10.1","220","2015-06-01 19:34","1.0","5.5","0.5","2015-06-01 03:40","1.0","2015-06-01 03:27","4.9","36.0","16.57","14.5","2.4","9","2015-06-01 13:00","7.5"
"02","997.3","1007.9","998.7","2015-06-02 08:51","995.7","2015-06-02 16:08","26.5","29.9","2015-06-02 13:06","24.2","2015-06-02 02:47","23.2","83","72","2015-06-02 13:08","7.1","210","18.3","190","2015-06-02 14:56","0.0","0.0","0.0","","0.0","","6.2","45.5","19.87","11.2","7.0","10","2015-06-02 12:00","8.0"
"03","998.3","1008.9","1001.7","2015-06-03 22:53","996.0","2015-06-03 01:59","25.1","28.6","2015-06-03 11:12","20.0","2015-06-03 23:29","22.1","83","75","2015-06-03 16:40","6.5","220","15.1","220","2015-06-03 02:28","1.0","1.3","0.5","2015-06-03 23:08","1.0","2015-06-03 22:40","3.1","22.7","14.83","8.8","-3.1","6","2015-06-03 11:00","8.3"
"04","999.9","1010.8","1001.7","2015-06-04 00:03","997.5","2015-06-04 23:57","18.5","20.3","2015-06-04 00:09","17.4","2015-06-04 08:03","16.2","87","80","2015-06-04 21:34","2.9","30","11.9","10","2015-06-04 03:05","20.8","17.8","4.0","2015-06-04 03:45","7.5","2015-06-04 03:28","0.0","0.0","1.22","9.3","-0.5","1","2015-06-04 15:00","10.0"
"05","996.5","1007.2","999.2","2015-06-05 22:37","994.9","2015-06-05 04:35","21.6","24.9","2015-06-05 11:03","19.9","2015-06-05 00:01","19.3","87","81","2015-06-05 10:47","3.1","70","9.4","100","2015-06-05 23:35","16.7","3.3","7.0","2015-06-05 19:48","15.5","2015-06-05 19:30","1.0","7.3","7.05","3.3","-0.6","4","2015-06-05 11:00","10.0"
"06","999.9","1010.7","1001.7","2015-06-06 22:35","998.5","2015-06-06 00:24","20.6","21.8","2015-06-06 09:47","19.9","2015-06-06 20:12","18.5","87","82","2015-06-06 06:02","2.4","10","9.3","80","2015-06-06 00:29","5.0","6.5","1.5","2015-06-06 14:32","2.0","2015-06-06 13:50","0.0","0.0","2.29","8.3","-1.3","2","2015-06-06 12:00","10.0"
"07","998.5","1009.2","1000.9","2015-06-07 08:41","996.1","2015-06-07 17:21","24.0","26.8","2015-06-07 13:21","20.2","2015-06-07 01:14","20.5","81","72","2015-06-07 12:38","4.0","220","15.2","230","2015-06-07 21:18","0.0","0.0","0.0","","0.0","","7.8","57.0","21.61","10.5","4.0","10","2015-06-07 13:00","7.2"
"08","995.6","1006.2","997.0","2015-06-08 00:01","994.0","2015-06-08 16:24","26.1","28.9","2015-06-08 12:12","24.5","2015-06-08 03:33","22.5","81","70","2015-06-08 15:05","7.3","210","18.2","220","2015-06-08 16:10","0.0","0.0","0.0","","0.0","","7.6","55.5","18.76","7.4","5.7","8","2015-06-08 12:00","7.2"
"09","995.0","1005.6","997.4","2015-06-09 22:35","993.1","2015-06-09 15:22","26.2","29.2","2015-06-09 13:11","22.6","2015-06-09 23:38","23.0","83","73","2015-06-09 13:32","6.2","200","16.5","200","2015-06-09 15:23","0.0","0.0","0.0","","0.0","","9.7","70.8","22.82","8.7","5.6","9","2015-06-09 12:00","7.0"
"10","995.5","1006.0","997.2","2015-06-10 07:34","992.7","2015-06-10 17:20","25.8","29.6","2015-06-10 12:07","22.4","2015-06-10 00:13","23.0","85","75","2015-06-10 12:06","4.6","200","18.0","230","2015-06-10 18:15","0.1","0.7","0.1","2015-06-10 19:46","0.1","2015-06-10 19:46","5.3","38.7","17.12","7.6","-5.4","8","2015-06-10 13:00","8.6"
