"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.8","1023.2","1014.1","2013-01-01 09:44","1010.2","2013-01-01 14:51","9.0","10.9","2013-01-01 23:18","6.0","2013-01-01 03:08","2.6","65","55","2013-01-01 05:15","2.7","360","8.2","360","2013-01-01 21:43","0.0","0.0","0.0","","0.0","","0.0","0.0","5.00","15.5","-1.0","2","2013-01-01 13:00","10.0"
"02","1012.6","1023.9","1017.2","2013-01-02 23:47","1009.6","2013-01-02 01:57","11.0","11.9","2013-01-02 11:02","9.3","2013-01-02 23:57","8.1","82","71","2013-01-02 00:07","4.3","30","18.4","20","2013-01-02 22:38","T","0.5","T","2013-01-02 04:34","T","2013-01-02 04:34","0.0","0.0","0.96","16.3","-0.9","1","2013-01-02 12:00","10.0"
"03","1018.9","1030.4","1021.1","2013-01-03 09:57","1017.2","2013-01-03 00:01","7.0","9.4","2013-01-03 00:01","5.9","2013-01-03 22:28","3.2","76","62","2013-01-03 11:45","6.7","30","21.5","20","2013-01-03 03:05","0.5","2.6","0.5","2013-01-03 05:37","0.5","2013-01-03 04:47","0.0","0.0","1.73","11.7","2.0","1","2013-01-03 13:00","10.0"
"04","1014.0","1025.6","1018.9","2013-01-04 00:01","1011.1","2013-01-04 15:10","6.3","7.2","2013-01-04 22:59","5.2","2013-01-04 08:28","4.0","85","74","2013-01-04 00:08","4.9","10","16.9","330","2013-01-04 10:34","T","0.5","T","2013-01-04 21:20","T","2013-01-04 21:20","0.0","0.0","0.35","9.8","-0.3","1","2013-01-04 12:00","10.0"
"05","1011.2","1022.6","1012.9","2013-01-05 09:57","1009.4","2013-01-05 14:41","7.9","8.7","2013-01-05 12:35","6.8","2013-01-05 00:40","6.4","90","84","2013-01-05 14:25","4.1","10","14.2","350","2013-01-05 17:55","0.5","6.3","0.5","2013-01-05 06:35","0.5","2013-01-05 05:45","0.0","0.0","0.97","13.8","0.3","1","2013-01-05 13:00","10.0"
"06","1010.8","1022.2","1012.8","2013-01-06 09:31","1009.0","2013-01-06 14:22","8.8","10.3","2013-01-06 11:24","8.0","2013-01-06 18:46","7.1","89","82","2013-01-06 11:52","4.1","30","14.1","40","2013-01-06 19:21","0.0","0.0","0.0","","0.0","","0.0","0.0","2.44","14.2","-0.7","2","2013-01-06 12:00","10.0"
"07","1009.6","1021.0","1011.8","2013-01-07 08:54","1007.2","2013-01-07 15:01","9.1","10.2","2013-01-07 13:35","8.3","2013-01-07 20:36","7.6","91","87","2013-01-07 01:59","3.4","30","11.0","30","2013-01-07 23:18","T","0.8","T","2013-01-07 02:22","T","2013-01-07 02:15","0.0","0.0","3.62","7.8","-0.3","2","2013-01-07 12:00","10.0"
"08","1009.9","1021.3","1011.9","2013-01-08 09:19","1007.7","2013-01-08 14:43","9.0","9.7","2013-01-08 20:21","8.1","2013-01-08 05:55","6.7","86","77","2013-01-08 21:43","4.0","40","12.1","40","2013-01-08 21:51","0.5","4.7","0.5","2013-01-08 06:20","0.5","2013-01-08 05:30","0.0","0.0","3.59","10.5","1.1","2","2013-01-08 13:00","10.0"
"09","1012.7","1024.2","1014.5","2013-01-09 22:58","1010.7","2013-01-09 04:55","8.0","8.9","2013-01-09 00:01","6.9","2013-01-09 12:24","3.9","76","63","2013-01-09 22:14","4.6","30","13.6","360","2013-01-09 20:14","0.0","0.0","0.0","","0.0","","0.0","0.0","0.69","8.0","1.6","1","2013-01-09 14:00","10.0"
"10","1014.8","1026.3","1016.2","2013-01-10 22:31","1013.5","2013-01-10 13:07","7.6","8.4","2013-01-10 02:10","6.9","2013-01-10 07:28","2.8","72","63","2013-01-10 16:12","4.8","20","15.8","340","2013-01-10 19:11","0.0","0.0","0.0","","0.0","","0.0","0.0","0.00","6.2","1.3","1","2013-01-10 13:00","10.0"
"11","1013.4","1024.8","1015.7","2013-01-11 00:01","1011.5","2013-01-11 14:47","9.2","10.3","2013-01-11 14:14","7.3","2013-01-11 00:24","4.7","74","61","2013-01-11 03:09","4.4","350","14.4","350","2013-01-11 00:49","0.0","0.0","0.0","","0.0","","0.0","0.0","1.81","9.0","0.7","1","2013-01-11 14:00","10.0"
"12","1010.5","1021.8","1013.9","2013-01-12 10:27","1006.7","2013-01-12 23:47","10.0","10.9","2013-01-12 13:30","8.7","2013-01-12 11:25","7.2","83","71","2013-01-12 13:29","4.2","360","13.3","360","2013-01-12 17:45","0.5","2.9","0.5","2013-01-12 23:44","0.5","2013-01-12 23:44","0.0","0.0","2.22","10.7","-1.0","2","2013-01-12 14:00","10.0"
"13","1005.1","1016.3","1008.5","2013-01-13 23:55","1002.5","2013-01-13 14:14","11.5","15.5","2013-01-13 13:28","10.0","2013-01-13 23:41","9.6","88","78","2013-01-13 13:23","2.7","340","9.7","350","2013-01-13 00:47","0.5","1.3","0.5","2013-01-13 01:11","0.5","2013-01-13 01:11","2.5","23.6","6.93","15.5","1.1","4","2013-01-13 14:00","7.3"
"14","1011.5","1022.8","1014.1","2013-01-14 23:55","1008.4","2013-01-14 00:02","10.4","13.5","2013-01-14 12:35","8.5","2013-01-14 23:32","6.1","75","61","2013-01-14 13:21","3.2","40","9.3","20","2013-01-14 00:40","0.0","0.0","0.0","","0.0","","9.8","92.4","15.72","14.7","2.8","5","2013-01-14 13:00","1.5"
"15","1012.7","1024.0","1014.7","2013-01-15 01:26","1010.7","2013-01-15 14:49","10.4","14.7","2013-01-15 13:03","7.8","2013-01-15 05:54","6.7","78","61","2013-01-15 12:25","2.9","360","12.2","340","2013-01-15 04:33","0.0","0.0","0.0","","0.0","","6.5","61.2","12.73","7.5","0.7","5","2013-01-15 13:00","5.0"
