"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1010.7","1022.1","1013.8","2010-01-01 00:08","1008.3","2010-01-01 23:46","9.8","12.3","2010-01-01 11:43","8.3","2010-01-01 06:48","7.4","85","74","2010-01-01 00:01","2.4","30","9.4","20","2010-01-01 01:59","0.7","2.0","0.5","2010-01-01 17:08","0.5","2010-01-01 16:30","0.9","8.6","5.43","4.9","-1.5","3","2010-01-01 12:00","8.5"
"02","1007.6","1018.8","1010.9","2010-01-02 21:41","1005.5","2010-01-02 13:33","11.1","12.1","2010-01-02 13:25","10.2","2010-01-02 02:29","11.0","99","92","2010-01-02 00:30","1.6","50","8.3","90","2010-01-02 22:29","9.9","16.0","0.5","2010-01-02 03:22","2.2","2010-01-02 20:01","0.0","0.0","0.66","3.2","/","1","2010-01-02 12:00","9.8"
"03","1008.9","1020.2","1011.1","2010-01-03 09:46","1007.4","2010-01-03 03:47","11.4","13.5","2010-01-03 12:26","10.2","2010-01-03 20:07","9.5","88","75","2010-01-03 18:02","3.0","40","10.1","360","2010-01-03 11:40","0.0","0.0","0.0","","0.0","","5.6","53.3","8.16","4.3","0.5","3","2010-01-03 13:00","3.5"
"04","1006.5","1017.7","1009.6","2010-01-04 23:08","1003.7","2010-01-04 15:10","12.5","17.2","2010-01-04 13:34","10.1","2010-01-04 03:18","10.3","87","67","2010-01-04 12:08","3.1","50","13.2","30","2010-01-04 22:50","0.0","0.0","0.0","","0.0","","9.1","86.6","11.24","7.2","2.1","4","2010-01-04 13:00","0.8"
"05","1011.6","1023.0","1013.6","2010-01-05 10:39","1009.3","2010-01-05 00:24","8.6","11.2","2010-01-05 00:01","6.8","2010-01-05 23:48","5.6","82","77","2010-01-05 16:46","5.6","50","16.0","10","2010-01-05 22:47","0.0","0.0","0.0","","0.0","","0.0","0.0","0.28","3.8","-2.6","1","2010-01-05 15:00","10.0"
"06","1013.6","1025.1","1015.5","2010-01-06 20:32","1011.4","2010-01-06 03:38","6.5","7.9","2010-01-06 19:56","4.8","2010-01-06 02:22","6.0","97","78","2010-01-06 00:34","5.1","20","14.9","10","2010-01-06 23:36","6.5","6.2","1.0","2010-01-06 03:40","2.0","2010-01-06 02:50","0.0","0.0","0.00","7.1","0.1","0","2010-01-06 15:00","10.0"
"07","1014.9","1026.4","1017.4","2010-01-07 09:47","1013.4","2010-01-07 15:58","7.5","8.3","2010-01-07 21:57","7.0","2010-01-07 06:35","4.8","83","70","2010-01-07 15:49","5.3","20","14.9","360","2010-01-07 22:50","0.0","0.0","0.0","","0.0","","0.0","0.0","0.69","8.3","-0.7","1","2010-01-07 14:00","10.0"
"08","1013.4","1024.9","1015.8","2010-01-08 10:21","1011.8","2010-01-08 03:45","7.1","8.1","2010-01-08 00:03","6.1","2010-01-08 07:38","5.4","89","76","2010-01-08 00:01","4.4","20","15.6","360","2010-01-08 02:07","0.1","1.6","0.1","2010-01-08 07:12","0.1","2010-01-08 07:12","0.0","0.0","0.21","4.4","-0.5","1","2010-01-08 14:00","9.5"
"09","1011.2","1022.5","1013.3","2010-01-09 00:05","1009.6","2010-01-09 14:05","10.7","12.5","2010-01-09 23:27","7.7","2010-01-09 00:16","8.8","88","80","2010-01-09 02:27","3.2","350","12.3","360","2010-01-09 00:09","0.0","0.0","0.0","","0.0","","0.0","0.0","2.34","8.2","-0.2","2","2010-01-09 12:00","9.8"
"10","1009.1","1020.2","1011.3","2010-01-10 00:53","1006.2","2010-01-10 15:31","13.2","16.1","2010-01-10 13:57","11.9","2010-01-10 02:11","12.2","94","86","2010-01-10 12:36","2.8","350","9.6","360","2010-01-10 08:14","T","0.2","T","2010-01-10 01:54","T","2010-01-10 01:54","0.2","1.9","4.16","7.3","1.2","3","2010-01-10 12:00","9.0"
"11","1010.0","1021.3","1012.7","2010-01-11 23:05","1008.1","2010-01-11 06:06","10.4","12.7","2010-01-11 00:01","7.7","2010-01-11 23:59","9.4","94","85","2010-01-11 04:40","4.9","50","16.2","50","2010-01-11 06:35","4.0","12.5","0.5","2010-01-11 12:49","1.0","2010-01-11 12:53","0.0","0.0","0.45","7.0","-0.6","1","2010-01-11 12:00","10.0"
"12","1014.3","1025.7","1017.4","2010-01-12 23:44","1012.2","2010-01-12 02:32","7.9","10.5","2010-01-12 12:04","6.8","2010-01-12 23:56","4.8","81","64","2010-01-12 18:37","3.7","50","12.8","30","2010-01-12 00:01","0.5","1.5","0.5","2010-01-12 01:06","0.5","2010-01-12 00:16","6.4","60.5","9.63","9.7","1.7","4","2010-01-12 13:00","3.7"
"13","1019.4","1030.9","1021.4","2010-01-13 22:30","1017.4","2010-01-13 00:01","8.2","11.3","2010-01-13 12:08","6.3","2010-01-13 06:49","3.7","74","54","2010-01-13 13:28","2.7","80","9.7","90","2010-01-13 13:03","0.0","0.0","0.0","","0.0","","9.2","86.8","11.30","10.2","1.7","4","2010-01-13 13:00","0.3"
"14","1019.3","1030.8","1021.8","2010-01-14 09:38","1017.0","2010-01-14 16:27","8.8","11.9","2010-01-14 13:33","7.0","2010-01-14 06:31","6.3","84","71","2010-01-14 00:01","2.5","50","7.4","40","2010-01-14 00:18","0.0","0.0","0.0","","0.0","","8.5","80.1","11.24","7.0","1.4","4","2010-01-14 13:00","0.0"
"15","1017.2","1028.6","1019.1","2010-01-15 09:57","1015.3","2010-01-15 15:27","11.5","16.3","2010-01-15 13:26","8.0","2010-01-15 04:14","9.4","87","74","2010-01-15 13:35","3.0","20","13.5","20","2010-01-15 22:46","0.0","0.0","0.0","","0.0","","8.8","82.8","11.37","10.5","1.4","5","2010-01-15 13:00","0.7"
"16","1019.0","1030.4","1020.6","2010-01-16 10:03","1017.1","2010-01-16 04:32","10.2","11.2","2010-01-16 13:15","9.6","2010-01-16 09:57","7.9","86","80","2010-01-16 16:26","4.9","20","15.7","10","2010-01-16 11:25","0.0","0.0","0.0","","0.0","","0.0","0.0","2.81","5.8","1.8","2","2010-01-16 13:00","8.3"
"17","1018.8","1030.2","1020.4","2010-01-17 09:19","1017.4","2010-01-17 14:11","11.4","14.9","2010-01-17 13:05","10.3","2010-01-17 01:28","8.9","84","76","2010-01-17 08:56","4.3","10","14.9","360","2010-01-17 02:51","0.0","0.0","0.0","","0.0","","2.2","20.7","7.87","9.7","1.4","5","2010-01-17 13:00","8.8"
"18","1016.0","1027.3","1018.3","2010-01-18 00:13","1013.4","2010-01-18 23:59","12.3","15.6","2010-01-18 12:36","10.4","2010-01-18 06:56","10.1","87","74","2010-01-18 13:11","3.5","10","11.7","360","2010-01-18 00:02","0.0","0.0","0.0","","0.0","","4.8","45.0","9.35","12.0","2.1","4","2010-01-18 14:00","7.7"
"19","1011.4","1022.6","1014.2","2010-01-19 09:09","1009.3","2010-01-19 15:51","15.0","19.0","2010-01-19 12:31","12.4","2010-01-19 00:07","13.6","91","80","2010-01-19 11:32","2.4","20","11.3","360","2010-01-19 03:34","0.0","0.0","0.0","","0.0","","8.4","78.7","11.81","10.7","1.8","5","2010-01-19 13:00","3.3"
"20","1009.8","1020.8","1012.4","2010-01-20 09:49","1008.0","2010-01-20 15:20","16.6","19.4","2010-01-20 14:26","14.5","2010-01-20 00:32","13.7","83","76","2010-01-20 04:07","0.9","270","5.4","290","2010-01-20 05:24","0.0","0.0","0.0","","0.0","","0.3","2.8","5.48","7.8","1.6","4","2010-01-20 13:00","9.3"
"21","1012.0","1023.2","1017.5","2010-01-21 22:54","1007.1","2010-01-21 04:07","11.9","18.4","2010-01-21 06:31","7.2","2010-01-21 23:45","10.8","94","72","2010-01-21 01:50","4.4","50","14.8","350","2010-01-21 10:06","11.0","13.7","2.0","2010-01-21 15:08","6.0","2010-01-21 14:40","0.0","0.0","0.00","4.6","-0.2","0","2010-01-21 15:00","10.0"
"22","1018.1","1029.6","1020.1","2010-01-22 10:05","1015.8","2010-01-22 04:16","7.2","7.9","2010-01-22 09:06","6.0","2010-01-22 23:59","5.0","86","75","2010-01-22 11:10","5.1","50","13.7","40","2010-01-22 19:25","0.5","0.9","0.5","2010-01-22 04:11","0.5","2010-01-22 04:11","0.0","0.0","0.66","10.0","-1.3","1","2010-01-22 12:00","10.0"
"23","1017.6","1029.2","1020.2","2010-01-23 09:43","1015.2","2010-01-23 16:04","6.0","6.9","2010-01-23 16:56","5.3","2010-01-23 00:36","4.5","90","80","2010-01-23 17:15","4.9","20","14.7","360","2010-01-23 19:07","0.6","6.1","0.5","2010-01-23 22:04","0.5","2010-01-23 22:04","0.0","0.0","0.67","7.0","-0.2","1","2010-01-23 13:00","10.0"
