"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.5","1022.5","1012.7","2018-11-01 20:03","1009.3","2018-11-01 00:12","18.0","20.2","2018-11-01 00:01","15.5","2018-11-01 23:04","13.4","75","64","2018-11-01 06:57","6.4","30","18.9","20","2018-11-01 10:23","5.0","7.5","0.5","2018-11-01 20:25","1.5","2018-11-01 20:20","0.0","0.0","3.22","10.8","-1.0","2","2018-11-01 12:00","10.0"
"02","1010.3","1021.4","1012.2","2018-11-02 10:02","1008.2","2018-11-02 15:23","15.8","16.5","2018-11-02 23:56","15.4","2018-11-02 07:25","14.3","90","87","2018-11-02 01:33","6.1","10","18.4","350","2018-11-02 05:43","32.7","21.2","1.0","2018-11-02 10:34","4.0","2018-11-02 11:26","0.0","0.0","0.36","7.5","-0.6","1","2018-11-02 12:00","10.0"
"03","1008.5","1019.5","1009.8","2018-11-03 09:48","1007.3","2018-11-03 14:00","18.0","18.7","2018-11-03 23:35","16.5","2018-11-03 00:01","16.8","93","89","2018-11-03 11:44","3.3","360","11.9","340","2018-11-03 00:06","0.5","8.1","0.1","2018-11-03 13:30","0.2","2018-11-03 13:30","0.0","0.0","0.19","9.9","-0.8","1","2018-11-03 12:00","10.0"
"04","1008.5","1019.4","1010.2","2018-11-04 09:31","1006.9","2018-11-04 14:41","19.9","22.7","2018-11-04 12:41","18.5","2018-11-04 00:31","18.2","90","79","2018-11-04 13:28","2.6","360","9.0","360","2018-11-04 01:16","0.5","0.8","0.5","2018-11-04 22:10","0.5","2018-11-04 22:05","1.5","13.6","6.62","13.3","-1.0","5","2018-11-04 12:00","8.5"
"05","1008.8","1019.7","1010.4","2018-11-05 08:43","1007.5","2018-11-05 14:32","20.5","22.6","2018-11-05 09:53","19.6","2018-11-05 00:16","18.6","89","83","2018-11-05 10:35","2.5","20","8.9","360","2018-11-05 23:57","0.0","0.0","0.0","2018-11-05 00:00","0.0","2018-11-05 00:00","0.0","0.0","5.21","13.7","0.5","3","2018-11-05 11:00","8.0"
"06","1009.4","1020.3","1010.8","2018-11-06 08:51","1008.3","2018-11-06 14:46","20.4","22.3","2018-11-06 11:47","19.6","2018-11-06 22:14","18.7","90","85","2018-11-06 11:38","3.0","10","10.6","340","2018-11-06 09:53","1.0","4.5","0.4","2018-11-06 20:10","0.5","2018-11-06 19:40","0.0","0.0","3.39","12.3","-0.7","3","2018-11-06 12:00","9.0"
"07","1008.4","1019.3","1010.6","2018-11-07 10:12","1006.5","2018-11-07 15:40","21.3","24.6","2018-11-07 13:01","19.6","2018-11-07 00:05","19.3","89","79","2018-11-07 13:17","2.4","360","8.3","360","2018-11-07 03:34","0.0","0.0","0.0","2018-11-07 00:00","0.0","2018-11-07 00:00","4.7","43.0","9.88","14.3","1.7","6","2018-11-07 13:00","7.3"
"08","1006.6","1017.5","1008.7","2018-11-08 23:03","1004.6","2018-11-08 14:23","22.6","28.1","2018-11-08 13:01","20.2","2018-11-08 23:45","19.4","83","68","2018-11-08 11:50","1.8","350","9.7","350","2018-11-08 21:40","0.0","0.0","0.0","2018-11-08 00:00","0.0","2018-11-08 00:00","8.7","79.7","14.29","14.2","2.8","7","2018-11-08 12:00","4.5"
"09","1010.5","1021.4","1012.1","2018-11-09 20:01","1008.3","2018-11-09 02:08","18.6","20.4","2018-11-09 00:02","17.7","2018-11-09 17:25","15.0","80","74","2018-11-09 15:56","4.0","40","12.0","70","2018-11-09 13:10","0.0","0.0","0.0","2018-11-09 00:00","0.0","2018-11-09 00:00","0.0","0.0","1.30","15.8","1.9","1","2018-11-09 14:00","10.0"
"10","1010.9","1021.9","1013.4","2018-11-10 09:03","1009.2","2018-11-10 14:45","18.7","20.3","2018-11-10 10:24","17.8","2018-11-10 01:46","15.0","79","75","2018-11-10 00:01","3.7","20","11.8","20","2018-11-10 10:35","0.0","0.0","0.0","2018-11-10 00:00","0.0","2018-11-10 00:00","0.2","1.8","3.89","16.5","1.1","4","2018-11-10 11:00","7.7"
